PDV,SKU,DESCRIÇÃO,MARCA,CURVA,ESTOQUE_ATUAL
6114,1004,FLORATTA DES COL MY BLUE 75ml,BOT,E,23
6114,12084,ESTJ EGEO DOLCE NAM/22,BOT,E,0
6114,1296,PMPCK THE BLEND DES ANTIT AER 2x75g,BOT,B,0
6114,12961,EUD CR DES HID CPO INDUL 250g,EUD,E,0
6114,12965,EUD CR DES HID CPO RGE 250g V2,EUD,E,0
6114,12967,LA VICT CR ACET DES HID CPO 250g V2,EUD,E,2
6114,1302,PMPCK LILY DES ANTIT AER 2x75g,BOT,B,0
6114,1314,PMPCK ZAAD DES ANTIT AER 2x75g,BOT,C,0
6114,1317,PMPCK MALBEC DES ANTIT AER 2x75g,BOT,B,16
6114,1428,NSPA LOC ANTIOX DES HID CPO M/RUBY 400ml,BOT,B,2
6114,14482,FLAC LILY EDP 4ml VE,BOT,E,0
6114,1630,NSPA DES COL BDY SPLSH M/RUBY 200ml,BOT,C,24
6114,1634,NSPA GEL ESF CPO MORANGO RUBY 175G,BOT,B,0
6114,1640,NSPA LOC ANTIOX DES HID CPO M/RUBY 200ml,BOT,B,1
6114,16438,FLAC GLAMOUR S/B DES COL 4ml VE,BOT,E,0
6114,1650,REF NSPA LOC ANTIOX D H CPO M/RUBY 350ml,BOT,E,3
6114,1676,NSPA OL MULTIF AMEIXA 85ml,BOT,E,0
6114,1680,NSPA OL MULTIF AMEIXA NEGRA 85ml,BOT,E,0
6114,1697,NSPA OL MULTIF QUINOA 85ml,BOT,E,0
6114,1762,CBEM CARTCH PRES BEIJINHO,BOT,E,0
6114,1786,MAKE B BAS LIQ MATE SALICYLIC 150 30g,BOT,E,0
6114,1787,MAKE B BAS LIQ MATE SALICYLIC 120 30g,BOT,E,1
6114,1788,MAKE B BAS LIQ MATE SALICYLIC 100 30g,BOT,E,2
6114,1789,MAKE B BAS LIQ MATE SALICYLIC 220 30g,BOT,E,0
6114,1790,MAKE B BAS LIQ MATE SALICYLIC 190 30g,BOT,C,0
6114,1806,MAKE B BAS LIQ MATE SALICYLIC 180 30g,BOT,E,0
6114,1808,MAKE B BAS LIQ MATE SALICYLIC 200 30g,BOT,E,0
6114,1861,MAKE B BAS LIQ MATE SALICYLIC 320 30g,BOT,E,0
6114,1862,MAKE B BAS LIQ MATE SALICYLIC 290 30g,BOT,E,0
6114,19685,ELYSEE EDP 50ml,BOT,E,0
6114,19734,THATY DES COL BOTICOLL 100ML,BOT,A,48
6114,19814,EUD CR DES HID CPO DLX 250g V4,EUD,E,0
6114,19815,SOUL MASC CILIO VOL BOMB 10g,EUD,E,0
6114,2094,"INTENSE BAT CREM POP BEGE AMEND 3,6g",BOT,C,0
6114,2100,"INTENSE BAT CREM POP ROSA 3,6g",BOT,C,0
6114,2150,"INTENSE BAT CREM POP MAGENTA 3,6g",BOT,C,0
6114,2186,"INTENSE BAT MATE POP BEGE CAST 4,0g",BOT,C,0
6114,2192,INTENSE BAT MAT INTENSE POP VERM 4g,BOT,C,0
6114,22023,INTENSE DES COL OOPSS 50ml,BOT,E,3
6114,2215,INTENSE BAT MAT INTENSE POP ROS/TELH 4g,BOT,C,1
6114,22248,CECITA DES COL BOTICOLL 100ML,BOT,E,0
6114,22249,FREE DES COL BOTICOLL 100ml V4,BOT,A,17
6114,2239,INTENSE BAS LIQ MATE CAMUFL POP 100 20ml,BOT,E,3
6114,2240,INTENSE BAS LIQ MATE CAMUFL POP 120 20ml,BOT,E,3
6114,2252,INTENSE BAS LIQ MATE CAMUFL POP 140 20ml,BOT,E,1
6114,2256,INTENSE BAS LIQ MATE CAMUFL POP 160 20ml,BOT,E,5
6114,2257,INTENSE BAS LIQ MATE CAMUFL POP 190 20ml,BOT,E,2
6114,2258,INTENSE BAS LIQ MATE CAMUFL POP 210 20ml,BOT,C,1
6114,2259,INTENSE BAS LIQ MATE CAMUFL POP 230 20ml,BOT,E,0
6114,2260,INTENSE BAS LIQ MATE CAMUFL POP 240 20ml,BOT,C,1
6114,2266,KIT ELYSEE NATAL/97,BOT,E,1
6114,2274,INTENSE BAS LIQ MATE CAMUFL POP 260 20ml,BOT,E,3
6114,2276,INTENSE BAS LIQ MATE CAMUFL POP 300 20ml,BOT,E,2
6114,2285,INTENSE BAS LIQ MATE CAMUFL POP 320 20ml,BOT,E,2
6114,2286,INTENSE BAS LIQ MATE CAMUFL POP 330 20ml,BOT,E,2
6114,23743,DEM FLAC ELYSEE EDP 4ml VE,BOT,E,0
6114,2483,"INTENSE LAP P/OLHO POP PRETO 1,1g",BOT,E,0
6114,2501,MALBEC CAR PRES CLUB,BOT,E,0
6114,25458,FLORATTA DES COL BLUE 75ml,BOT,E,64
6114,27707,BOTICOLL CONNEXION DES COL 100ml V2,BOT,A,10
6114,27856,MAKE B DELINEADOR LIQ P/OLHOS PRETO,BOT,E,2
6114,27858,MAKE B LAP RETR P/OLH PRET PCK,BOT,C,2
6114,27861,MAKE B LAP P/OLH GEL ULTRABLACK,BOT,E,2
6114,27993,MAKE B MASC CILIO VOL EXTREMO,BOT,E,1
6114,29046,BOTICOLL CONNEX DES BDY SPR 100ml V6 PCK,BOT,B,5
6114,29226,ELYSEE CREM HID DES CPO ACETINADO 250g,BOT,E,9
6114,29528,MAKE B SOMB TRIO P/SOBRANC,BOT,E,2
6114,30186,CARTAO PRESENTE INST 2021 UNITARIO,BOT,E,0
6114,30192,MALBEC DES COL X 100ml,BOT,E,9
6114,30201,MALBEC DES COL X 10ml PRM,BOT,E,0
6114,30247,EGEO DES COL PINA BLAST 90ml,BOT,B,7
