PDV,SKU,DESCRIÇÃO,MARCA,CURVA,ESTOQUE_ATUAL
21557,3530,CAIXA M INST 2021 VERDE ECONOMICA,BOT,E,0
21557,3542,CAIXA G INST 2021 ROSA ECONOMICA,BOT,E,0
21557,3554,CAIXA G INST 2021 VERDE ECONOMICA,BOT,E,41
21557,36226,ESTJ GLAMOUR SEC BL REG/22,BOT,E,1
21557,36485,ESTJ COFFEE W/SEDUC REG/22,BOT,E,0
21557,36486,ESTJ FLORATTA BLUE REG/22,BOT,E,0
21557,36487,REF MAKE B PO COMP FAC HYAL 40 8g,BOT,E,2
21557,36488,REF MAKE B PO COMP FAC HYAL 50 8g,BOT,E,0
21557,36637,REF MAKE B PO COMP FAC HYAL 60 8g,BOT,E,0
21557,36826,REF MAKE B PO COMP FAC HYAL 70 8g,BOT,E,0
21557,37159,REF MAKE B PO COMP FAC HYAL 80 8g,BOT,E,0
21557,37693,REF MAKE B PO COMP FAC HYAL 10 8g,BOT,E,4
21557,37694,REF MAKE B PO COMP FAC HYAL 20 8g,BOT,E,1
21557,37695,REF MAKE B PO COMP FAC HYAL 25 8g,BOT,C,8
21557,37696,REF MAKE B PO COMP FAC HYAL 15 8g,BOT,C,7
21557,37699,REF MAKE B PO COMP FAC HYAL 30 8g,BOT,C,4
21557,37875,BOTICARIO APLICADOR DESCART LABIOS C/100,BOT,E,0
21557,37878,BOTICARIO ESPATULA DESCARTAVEL C/100,BOT,E,0
21557,37879,BOTICARIO ESPONJA DESC MAQUIAGEM C/100,BOT,E,0
21557,39235,CELEBRE DES BDY SPR FORCA 100ml,BOT,C,0
21557,40058,REF CELEBRE DES BDY SPR FORCA 100ml,BOT,E,10
21557,40084,MAKE B PINCEL PO,BOT,E,3
21557,40085,MAKE B PINCEL BASE PO FIBRAS DUPLAS,BOT,E,1
21557,40087,MAKE B PINCEL CORRETIVO FIBRAS DUPLAS,BOT,E,2
21557,40088,MAKE B PINCEL APLICAR SOMBRA,BOT,E,5
21557,40090,MAKE B PINCEL ESFUMAR SOMBRA,BOT,E,4
21557,40091,MAKE B PINCEL DELINEAR,BOT,E,3
21557,40092,MAKE B PINCEL RETRATIL LABIOS,BOT,E,1
21557,40121,ESTJ ZAAD REG/22,BOT,E,0
21557,40220,ESTJ CBEM NUVEM REG/22,BOT,E,3
21557,40268,ESTJ NSPA AMEIXA REG/22,BOT,B,0
21557,41623,MAKE B PINCEL BASE LIQUIDA,BOT,E,4
21557,41624,MAKE B PINCEL CONTORNO FACIAL,BOT,E,3
21557,41625,MAKE B PINCEL DUPLO OLHOS CHANFRADO,BOT,E,5
21557,42112,CAPINHA ABELINHA EM SILICONE,BOT,E,0
21557,42113,CAPINHA NUVEM EM SILICONE,BOT,E,0
21557,43566,MAKE B PINC ESCOVA BASE,BOT,E,1
21557,43742,LAMINA OLFATIVA INST C/3000 UN,BOT,E,7
21557,43909,BOTI BABY MOCHI MAT UNSX POL C/ALC,BOT,E,2
21557,44410,MAKE B PINC LEQUE,BOT,E,3
21557,44411,MAKE B PINC CONTORNO ANGULAR,BOT,E,2
21557,44413,MAKE B PINC DUPLO ILUMINADOR,BOT,E,0
21557,4443,BOTIK ACQ GEL HID ANTIOL AC MAND/SAL 50g,BOT,E,2
21557,44580,MAKE B PINC ESPIRAL P/PELE,BOT,E,1
21557,44581,MAKE B PINCEL P/MARCAR CONCAVO,BOT,E,6
21557,4473,BOTIK GEL LIMP FAC MCLR AC MAND/SAL 150g,BOT,E,0
21557,44764,SOPHIE CJ PINC C/2 UN,BOT,C,0
21557,4480,BOTIK ACQ GEL HID FAC ANTIS AC/POLIG 50g,BOT,E,3
21557,44803,CBEM CESTINHO METAL C/A,BOT,C,0
21557,4481,BOTIK CREM HID FAC FIRM AC/POLIGL 50g,BOT,B,1
21557,4482,BOTIK LOC HID ANTIOL ACI POL FAC 110ml,BOT,C,8
21557,44865,BOTI BANHEIRINHA TRANSP PS,BOT,E,0
21557,44967,BOTI BABY SABONETEIRA PP,BOT,E,1
21557,45025,BOTI BABY FRASQ TROCADOR CINZA PES C/A,BOT,E,1
21557,4510,REF BOTIK CR FAC FIRM AC/HIALUR 40g,BOT,E,7
21557,4520,BOTIK GEL CR FAC FIRM AC/HIALUR 40g,BOT,E,10
21557,4522,REF BOTIK GEL CR FAC FIRM AC/HIAL 40g V2,BOT,E,3
21557,4539,BOTIK CR FAC FIRMADOR AC/HIAL 40g V2,BOT,E,4
21557,45551,MAKE B TAPETE LIMP PINCEIS SILICONE,BOT,E,1
21557,45557,BOTI APONTADOR CHUMBO,BOT,C,2
21557,45568,BOTI BABY CAPINHA FIDO AMARELA SILICONE,BOT,E,1
21557,45627,INTENSE CJ PINC MINI FAC C/4,BOT,C,3
21557,45629,INTENSE KIT ESPNJ C/2 UND,BOT,E,0
21557,46555,BOTI DIFUSOR ELETRONICO ABS,BOT,E,1
21557,46568,SOPHIE BOLSA NYLON,BOT,E,0
21557,46643,ELYSEE NECESS PAETE PES NAT/21 VDA,BOT,E,0
21557,46645,ZAAD NECESS PES NAT/21 VDA,BOT,E,0
21557,46894,MALBEC NECESSARIES TRIANGULAR PU PRETA,BOT,E,0
21557,46898,ZAAD EDP EXPEDITION 95ml,BOT,B,18
21557,46931,ESTJ BOTICOLL SORTIDO REG/22,BOT,E,0
21557,47144,CBEM DES ANTIT AER PROTECT/BTY 90g/150ml,BOT,C,10
21557,47145,CBEM DES ANTIT ROLL PROTECT/BEAUTY 55ml,BOT,C,0
21557,47146,CBEM DES ANTIT AER INV PROTECT 90g/150ml,BOT,E,5
21557,47147,CBEM DES ROLL INV PROTECT 55ml,BOT,E,0
21557,47148,CBEM DES ANT AER CLIN ULT/PROT 90g/150ml,BOT,E,1
21557,47149,MEN DES ANT AER CLIN ULTR/PROT 90g/150ml,BOT,C,9
21557,47150,MEN DES ANTIT AER COOL PROTECT 90g/150ml,BOT,C,7
21557,47151,CBEM DES ANTIT AER S/ALUM 90g/150ml,BOT,C,12
21557,47152,MEN DES ANTIT AER INV PROTECT 90g/150ml,BOT,C,6
21557,47154,CBEM DES ROLL S/ALUM 55ml,BOT,E,0
21557,47165,CBEM DES ANTIT CR CLIN ULTRA PROTECT 50g,BOT,C,3
21557,47235,BOTI SUN PROT SOL CPO FPS 30 200g,BOT,E,0
21557,47303,ZAAD EDP EXPEDITION 10ml PRM,BOT,E,0
21557,47321,BOTIK SRUM ALT/POT ACID MAND/TRANEX 30ml,BOT,C,16
21557,47339,LIZ DES COL SUBLIME 100ml,BOT,A,18
21557,47411,ARBO NECESS LONA,BOT,C,1
21557,47550,BOTIK GEL CR UNIFOR OLH AC MAND/TRAN 15g,BOT,E,4
21557,47552,BOTICA 214 EDP FOUG AROM VER/FIRENZ 90ml,BOT,E,12
21557,47553,BOTICA 214 EDP FLOR FRUT VER/FIRENZ 75ml,BOT,C,27
21557,47593,MAKE B NECESS POMPOM PU,BOT,E,0
21557,47594,BOTI SUN PROT CPO FPS 50 200g,BOT,E,0
21557,47596,BOTI SUN GEL POS SOL ACQUA GEL 120g,BOT,C,4
21557,47597,INSTANCE DES ANTIT AER FR/VERM 150ml,EUD,E,0
21557,47598,BOTI SUN PR FAC ANTIOL ACQ FL FPS30 40ml,BOT,E,6
21557,47599,BOTI SUN PROT FAC ANTIOL A/FL FPS70 40ml,BOT,B,8
21557,47600,BOTI SUN PR FAC ANTIS ACQ FLD FPS30 40ml,BOT,C,4
21557,47601,INSTANCE DES ANTIT ROLL FR/VERM 55ml,EUD,E,0
21557,47602,BOTI SUN PR FAC ANTIS ACQ FLD FPS70 40ml,BOT,C,8
21557,47624,MATCH SHAMP PROT DA COR 250ml,BOT,C,12
21557,47629,BOTICA 214 EDP GOLD/GARD 75ml V2,BOT,A,6
21557,47630,BOTICA 214 EDP DARK MINT 90ml V2,BOT,E,17
21557,47632,DEM BOTICA 214 EDP FOUG AROM VER/FIR 4ml,BOT,E,5
21557,47635,BOTICA 214 CR AC DES HID CPO V/FIR 200g,BOT,E,0
21557,47637,MATCH SHAMP MATIZ PROT/LOIROS 250ml,BOT,E,22
21557,47638,MATCH COND PROT DA COR 250ml,BOT,E,3
21557,47639,MATCH COND PROT/LOIROS 250ml,BOT,E,17
21557,47640,MATCH MASC CAP LIGA/COLOR 250g,BOT,E,0
21557,47641,MATCH MASC MATIZ PROT/LOIROS 250g,BOT,E,2
21557,47754,DEM BOTICA 214 EDP GOLD/GARD 4ml V2,BOT,E,0
21557,47755,DEM BOTICA 214 EDP DARK MINT 4ml V2,BOT,E,0
21557,47777,BOTI BABY SAB LIQ CAB/PES NAN/NEN 200ml,BOT,E,3
21557,47779,BOTI BABY LOC HID CPO NAN/NEN 150ml,BOT,E,10
21557,47782,BOTI BABY COL NAN/NEN 100ml,BOT,E,2
21557,47803,CBEM AROMAT DE AMB NETFLIX 60ml,BOT,E,0
21557,47814,INSTANCE DES ROLL ON CHA VDE/ROMA 55ml,EUD,E,0
21557,47815,INSTANCE DES ANTIT AER CHA VDE/ROM 150ml,EUD,E,0
21557,47816,INSTANCE DES ANTIT CREM CHA VDE/ROMA 80g,EUD,E,0
21557,47817,INSTANCE DES ANTIT CREM S/PERF 80g,EUD,E,0
21557,47818,INSTANCE DES ANTIT AER S/PERF 150ml,EUD,E,0
21557,47842,EUD DES ANTIT AER 90g/150ml V2,EUD,E,0
