PDV,SKU,SKU_PARA,DESCRIÇÃO,ESTOQUE ATUAL,FASES DO PRODUTO,MARCA
6114,1004,52493,FLORATTA DES COL MY BLUE 75ml,23,Descontinuado,BOT
6114,12084,-,ESTJ EGEO DOLCE NAM/22,0,Descontinuado,BOT
6114,1676,87051,NSPA OL MULTIF AMEIXA 85ml,0,Descontinuado,BOT
6114,1680,87050,NSPA OL MULTIF AMEIXA NEGRA 85ml,0,Descontinuado,BOT
6114,19685,53518,ELYSEE EDP 50ml,0,Descontinuado,BOT
6114,22023,-,INTENSE DES COL OOPSS 50ml,3,Descontinuado,BOT
6114,2266,-,KIT ELYSEE NATAL/97,1,Descontinuado,BOT
6114,23743,88212,DEM FLAC ELYSEE EDP 4ml VE,0,Descontinuado,BOT
6114,25458,48310,FLORATTA DES COL BLUE 75ml,64,Descontinuado,BOT
6114,27856,53427,MAKE B DELINEADOR LIQ P/OLHOS PRETO,2,Descontinuado,BOT
6114,27861,55505,MAKE B LAP P/OLH GEL ULTRABLACK,2,Descontinuado,BOT
6114,27993,52618,MAKE B MASC CILIO VOL EXTREMO,1,Descontinuado,BOT
6114,29226,85796,ELYSEE CREM HID DES CPO ACETINADO 250g,9,Descontinuado,BOT
6114,29528,-,MAKE B SOMB TRIO P/SOBRANC,2,Descontinuado,BOT
6114,30192,54101,MALBEC DES COL X 100ml,9,Descontinuado,BOT
6114,35426,-,BOT PINCEL BOCA RETR IND,1,Descontinuado,BOT
6114,36486,58528,ESTJ FLORATTA BLUE REG/22,0,Descontinuado,BOT
6114,37474,-,ESTJ MAKE B PINCEIS INDIVIDUAL,1,Descontinuado,BOT
6114,38480,-,BOT PINCEL DELINEAR SOMB BOCA IND V4,3,Descontinuado,BOT
6114,38482,-,BOT PINCEL BOCA RETR IND V3,1,Descontinuado,BOT
6114,40058,-,REF CELEBRE DES BDY SPR FORCA 100ml,10,Descontinuado,BOT
6114,40084,-,MAKE B PINCEL PO,2,Descontinuado,BOT
6114,40088,-,MAKE B PINCEL APLICAR SOMBRA,0,Descontinuado,BOT
6114,40092,-,MAKE B PINCEL RETRATIL LABIOS,5,Descontinuado,BOT
6114,40093,-,MAKE B ESPNJ MAQ SILIESPONJA PU,1,Descontinuado,BOT
6114,41623,-,MAKE B PINCEL BASE LIQUIDA,1,Descontinuado,BOT
6114,41624,-,MAKE B PINCEL CONTORNO FACIAL,1,Descontinuado,BOT
6114,41625,-,MAKE B PINCEL DUPLO OLHOS CHANFRADO,1,Descontinuado,BOT
6114,42111,-,CAPINHA MORANGUINHO EM SILICONE,1,Descontinuado,BOT
6114,42223,-,CAPINHA ROSA E ALGODAO EM SILICONE,2,Descontinuado,BOT
6114,43785,56254,CBEM CAPINHA DELEITE SILICONE,3,Descontinuado,BOT
6114,43945,-,MAKE B ESPNJ KONJAC,1,Descontinuado,BOT
6114,43951,-,SOPHIE ESCV DESEMBARACO ABS,1,Descontinuado,BOT
6114,44410,-,MAKE B PINC LEQUE,1,Descontinuado,BOT
6114,4444,58473,BOTIK SRUM ALT/POT ACID MAND/SALIC 30ml,1,Descontinuado,BOT
6114,4473,87491,BOTIK GEL LIMP FAC MCLR AC MAND/SAL 150g,3,Descontinuado,BOT
6114,44764,-,SOPHIE CJ PINC C/2 UN,1,Descontinuado,BOT
6114,4480,87484,BOTIK ACQ GEL HID FAC ANTIS AC/POLIG 50g,9,Descontinuado,BOT
6114,44865,56841,BOTI BANHEIRINHA TRANSP PS,0,Descontinuado,BOT
6114,4539,87482,BOTIK CR FAC FIRMADOR AC/HIAL 40g V2,4,Descontinuado,BOT
6114,45552,-,INTENSE NECESS TRIANGULAR PES,1,Descontinuado,BOT
6114,46467,-,CBEM NECESS BRCA BOA NOITE S/A PES,1,Descontinuado,BOT
6114,46581,-,CAIXA M NATAL 2020,11,Descontinuado,BOT
6114,46757,-,BOTI BOLSA ECOBAG BRCA G PES C/A,2,Descontinuado,BOT
6114,46758,-,CELEBRE BOLSA FEM PRATA PU C/ALC,1,Descontinuado,BOT
6114,46948,-,ARBO SHW GEL CAB/CPO 75g,2,Descontinuado,BOT
6114,47235,50395,BOTI SUN PROT SOL CPO FPS 30 200g,0,Descontinuado,BOT
6114,47299,-,NSPA COND SOLIDO 75g,2,Descontinuado,BOT
6114,47300,-,NSPA SHAMP SLD AMEI 90g,3,Descontinuado,BOT
6114,47412,-,INTENSE NECESSAIRE PU S/ALC,1,Descontinuado,BOT
6114,47552,88022,BOTICA 214 EDP FOUG AROM VER/FIRENZ 90ml,5,Descontinuado,BOT
