PDV,SKU,SKU_PARA,DESCRIÇÃO,ESTOQUE ATUAL,FASES DO PRODUTO,MARCA
19505,1004,52493,FLORATTA DES COL MY BLUE 75ml,9,Descontinuado,BOT
19505,12084,-,ESTJ EGEO DOLCE NAM/22,0,Descontinuado,BOT
19505,1676,87051,NSPA OL MULTIF AMEIXA 85ml,0,Descontinuado,BOT
19505,1680,87050,NSPA OL MULTIF AMEIXA NEGRA 85ml,3,Descontinuado,BOT
19505,1685,-,NSPA OL MULTIF ROSE 85ml,2,Descontinuado,BOT
19505,19685,53518,ELYSEE EDP 50ml,0,Descontinuado,BOT
19505,22023,-,INTENSE DES COL OOPSS 50ml,3,Descontinuado,BOT
19505,23743,88212,DEM FLAC ELYSEE EDP 4ml VE,0,Descontinuado,BOT
19505,25458,48310,FLORATTA DES COL BLUE 75ml,48,Descontinuado,BOT
19505,27861,55505,MAKE B LAP P/OLH GEL ULTRABLACK,4,Descontinuado,BOT
19505,29226,85796,ELYSEE CREM HID DES CPO ACETINADO 250g,4,Descontinuado,BOT
19505,30192,54101,MALBEC DES COL X 100ml,30,Descontinuado,BOT
19505,36486,58528,ESTJ FLORATTA BLUE REG/22,2,Descontinuado,BOT
19505,40088,-,MAKE B PINCEL APLICAR SOMBRA,0,Descontinuado,BOT
19505,41981,-,BOTI TAPETINHO LIMPA PINCEIS,1,Descontinuado,BOT
19505,41996,-,MAKE B CURVADOR DE CILIOS EM METAL,1,Descontinuado,BOT
19505,43352,-,INTENSE TOALHA DEMAQ BYE MAKE POLIEST,1,Descontinuado,BOT
19505,43355,-,BOTI MOLDE PARA BARBA ABS,2,Descontinuado,BOT
19505,43909,49922,BOTI BABY MOCHI MAT UNSX POL C/ALC,1,Descontinuado,BOT
19505,4443,-,BOTIK ACQ GEL HID ANTIOL AC MAND/SAL 50g,2,Descontinuado,BOT
19505,44580,-,MAKE B PINC ESPIRAL P/PELE,1,Descontinuado,BOT
19505,4473,87491,BOTIK GEL LIMP FAC MCLR AC MAND/SAL 150g,2,Descontinuado,BOT
19505,44764,-,SOPHIE CJ PINC C/2 UN,2,Descontinuado,BOT
19505,4480,87484,BOTIK ACQ GEL HID FAC ANTIS AC/POLIG 50g,14,Descontinuado,BOT
19505,44865,56841,BOTI BANHEIRINHA TRANSP PS,0,Descontinuado,BOT
19505,4539,87482,BOTIK CR FAC FIRMADOR AC/HIAL 40g V2,3,Descontinuado,BOT
19505,45553,-,INTENSE TOALHA DEMAQ ROXA PES,1,Descontinuado,BOT
19505,45957,-,BOTI BABY FIDO NECESS AMARELA PES,1,Descontinuado,BOT
19505,46467,-,CBEM NECESS BRCA BOA NOITE S/A PES,0,Descontinuado,BOT
19505,46893,-,MATCH NECESSAIRE C/VISOR PES,1,Descontinuado,BOT
19505,47166,-,MEN DES ANTIT CR CLIN ULTRA PROTECT 50g,1,Descontinuado,BOT
19505,47235,50395,BOTI SUN PROT SOL CPO FPS 30 200g,0,Descontinuado,BOT
19505,47412,-,INTENSE NECESSAIRE PU S/ALC,0,Descontinuado,BOT
19505,47552,88022,BOTICA 214 EDP FOUG AROM VER/FIRENZ 90ml,8,Descontinuado,BOT
19505,47594,47963,BOTI SUN PROT CPO FPS 50 200g,0,Descontinuado,BOT
19505,47630,88019,BOTICA 214 EDP DARK MINT 90ml V2,4,Descontinuado,BOT
19505,47635,-,BOTICA 214 CR AC DES HID CPO V/FIR 200g,0,Descontinuado,BOT
19505,47782,-,BOTI BABY COL NAN/NEN 100ml,7,Descontinuado,BOT
19505,47811,-,CBEM LOC DES HID CPO NETFLIX 400ml,5,Descontinuado,BOT
19505,47951,58348,ZAAD EDP MONDO 95ml V3,0,Descontinuado,BOT
19505,47974,52757,CBEM SAB LIQ INT NUVEM 200ml,1,Descontinuado,BOT
19505,48020,57675,NSPA OLEO ACUC ESF CPO AMEI 200g V3,0,Descontinuado,BOT
19505,48100,59193,CBEM COND FEIRA BANANA 170ml,6,Descontinuado,BOT
19505,48130,84387,MALBEC DES COL 100ml V5,9,Descontinuado,BOT
19505,48136,48307,FLORATTA DES COL F/SECRET 75ml V2,54,Descontinuado,BOT
19505,48144,85606,INSENSATEZ DES COL 100ml V3,19,Descontinuado,BOT
19505,48200,59029,MALBEC CR P/BARB SENSIT CLUB 100g,10,Descontinuado,BOT
19505,48253,-,REF NSPA LOC DES HID CPO F/AMEI 400ml V2,7,Descontinuado,BOT
19505,48278,-,INTENSE BASE LIQ SUPFIX 25 25ml V3,1,Descontinuado,BOT
19505,48283,-,NSPA SAB LIQ CPO AMEI/NEG 200ml V2,0,Descontinuado,BOT
19505,48285,-,NSPA SAB LIQ CPO AMEI 200ml V3,5,Descontinuado,BOT
19505,48292,-,NSPA CR HID MAO F/AMEI 75g V2,4,Descontinuado,BOT
19505,48347,59494,DEM ELYSEE EDP BLANC 4ml V2,0,Descontinuado,BOT
19505,48362,-,MALBEC DES COL 50ml V4,0,Descontinuado,BOT
19505,48545,49890,CBEM LOC DES HID CPO NUVEM 200ml V2,0,Descontinuado,BOT
19505,48546,51146,CBEM DES ROLL ON NUVEM 55ml V2,3,Descontinuado,BOT
19505,48547,49884,CBEM LOC DES HID CPO L/MEL 400ml V7,4,Descontinuado,BOT
19505,48614,55427,CBEM CREM HID MAO DELEITE 50g V2,0,Descontinuado,BOT
19505,48619,49887,REF CBEM LOC HID DES CPO NUVEM 400ml V2,0,Descontinuado,BOT
19505,48621,52507,FLORATTA EDP FLEUR D ECLIPSE 75ml,3,Descontinuado,BOT
19505,48628,49888,CBEM LOC DES HID CPO NUVEM 400ml V2,0,Descontinuado,BOT
19505,48632,-,DREAM DES COL SPLSH AMOR NO AR 350ml V2,0,Descontinuado,BOT
19505,48635,48313,FLORATTA DES COL ROSE 75ml V3,1,Descontinuado,BOT
19505,48675,59516,REF NSPA LOC DES H CPO AMEI/NEG 400ml V2,2,Descontinuado,BOT
19505,48676,59517,REF NSPA LOC DES HID CPO AMEI 400ml V2,11,Descontinuado,BOT
19505,48687,-,MEN PROT FAC FPS 30 48ml V4,4,Descontinuado,BOT
19505,48701,-,EGEO DES COL BEAT 90ml V2,7,Descontinuado,BOT
19505,48736,49048,CBEM CR HID MAO NUVEM 50g V3,0,Descontinuado,BOT
19505,48740,49886,REF CBEM LOC HID DESC CPO L/MEL 400ml V5,1,Descontinuado,BOT
19505,48742,51161,CBEM DES ANT AER R/ALG 75g/125ml V2,1,Descontinuado,BOT
19505,48776,51217,QUASAR GEL POS BARBA 110g V7,1,Descontinuado,BOT
19505,48787,-,MALBEC DES COL SPRT 100ml V3,4,Descontinuado,BOT
19505,48964,-,CBEM ALCOOL GEL L/MEL 30g V2,2,Descontinuado,BOT
19505,49000,-,NSPA OL DES HID CPO QUINOA 200ml V3,2,Descontinuado,BOT
19505,49014,-,ACCORDES CREM DES HID CPO 200ml V2,8,Descontinuado,BOT
19505,49022,-,EGEO DES ANTIT AER CHOC 75g V3,9,Descontinuado,BOT
19505,49023,-,DREAM LOC DES HID CPO CEU/BAUN 200ml V2,0,Descontinuado,BOT
19505,49034,-,MEN DES COL CLASSIC 100ml V3,3,Descontinuado,BOT
19505,49049,77692,CBEM CREM HID P/MAOS BEIJINHO V2 45g,17,Descontinuado,BOT
19505,49051,55426,CBEM CR HID MAO R/ALG 50g V4,0,Descontinuado,BOT
19505,49089,59583,MATCH SHAMP NUTR REGENERADORA 300ml,5,Descontinuado,BOT
