PDV,SKU,SKU_PARA,DESCRIÇÃO,ESTOQUE ATUAL,FASES DO PRODUTO,MARCA
22615,1004,52493,FLORATTA DES COL MY BLUE 75ml,8,Descontinuado,BOT
22615,12084,-,ESTJ EGEO DOLCE NAM/22,0,Descontinuado,BOT
22615,1657,57737,DEM NSPA DES COL BDY SPLSH M/RUBY 4ml,0,Descontinuado,BOT
22615,1676,87051,NSPA OL MULTIF AMEIXA 85ml,2,Descontinuado,BOT
22615,1680,87050,NSPA OL MULTIF AMEIXA NEGRA 85ml,3,Descontinuado,BOT
22615,1685,-,NSPA OL MULTIF ROSE 85ml,3,Descontinuado,BOT
22615,19685,53518,ELYSEE EDP 50ml,0,Descontinuado,BOT
22615,23743,88212,DEM FLAC ELYSEE EDP 4ml VE,0,Descontinuado,BOT
22615,25458,48310,FLORATTA DES COL BLUE 75ml,68,Descontinuado,BOT
22615,25682,-,MAKE B NUTRIDETOX C NOTURNO SKIN 2x15g,5,Descontinuado,BOT
22615,27861,55505,MAKE B LAP P/OLH GEL ULTRABLACK,15,Descontinuado,BOT
22615,29226,85796,ELYSEE CREM HID DES CPO ACETINADO 250g,10,Descontinuado,BOT
22615,30192,54101,MALBEC DES COL X 100ml,31,Descontinuado,BOT
22615,3220,-,OUI EDP FLEURS ETERN LA JONQUILLE 75ml,0,Descontinuado,BOT
22615,36486,58528,ESTJ FLORATTA BLUE REG/22,0,Descontinuado,BOT
22615,40058,-,REF CELEBRE DES BDY SPR FORCA 100ml,4,Descontinuado,BOT
22615,40084,-,MAKE B PINCEL PO,2,Descontinuado,BOT
22615,40088,-,MAKE B PINCEL APLICAR SOMBRA,4,Descontinuado,BOT
22615,41624,-,MAKE B PINCEL CONTORNO FACIAL,2,Descontinuado,BOT
22615,42223,-,CAPINHA ROSA E ALGODAO EM SILICONE,5,Descontinuado,BOT
22615,4443,-,BOTIK ACQ GEL HID ANTIOL AC MAND/SAL 50g,4,Descontinuado,BOT
22615,44580,-,MAKE B PINC ESPIRAL P/PELE,2,Descontinuado,BOT
22615,4472,-,BOTIK GEL SEC P/ACNE ACID MAND/SALIC 15g,3,Descontinuado,BOT
22615,4473,87491,BOTIK GEL LIMP FAC MCLR AC MAND/SAL 150g,28,Descontinuado,BOT
22615,44764,-,SOPHIE CJ PINC C/2 UN,0,Descontinuado,BOT
22615,4480,87484,BOTIK ACQ GEL HID FAC ANTIS AC/POLIG 50g,13,Descontinuado,BOT
22615,44865,56841,BOTI BANHEIRINHA TRANSP PS,1,Descontinuado,BOT
22615,4539,87482,BOTIK CR FAC FIRMADOR AC/HIAL 40g V2,2,Descontinuado,BOT
22615,46467,-,CBEM NECESS BRCA BOA NOITE S/A PES,0,Descontinuado,BOT
22615,46948,-,ARBO SHW GEL CAB/CPO 75g,5,Descontinuado,BOT
22615,47235,50395,BOTI SUN PROT SOL CPO FPS 30 200g,0,Descontinuado,BOT
22615,47270,-,NSPA AMEIXA LATA ORGANIZADORA,1,Descontinuado,BOT
22615,47299,-,NSPA COND SOLIDO 75g,1,Descontinuado,BOT
22615,47412,-,INTENSE NECESSAIRE PU S/ALC,0,Descontinuado,BOT
22615,47552,88022,BOTICA 214 EDP FOUG AROM VER/FIRENZ 90ml,3,Descontinuado,BOT
22615,47594,47963,BOTI SUN PROT CPO FPS 50 200g,0,Descontinuado,BOT
22615,47630,88019,BOTICA 214 EDP DARK MINT 90ml V2,0,Descontinuado,BOT
22615,47635,-,BOTICA 214 CR AC DES HID CPO V/FIR 200g,0,Descontinuado,BOT
22615,47638,-,MATCH COND PROT DA COR 250ml,4,Descontinuado,BOT
22615,47777,-,BOTI BABY SAB LIQ CAB/PES NAN/NEN 200ml,4,Descontinuado,BOT
22615,47782,-,BOTI BABY COL NAN/NEN 100ml,2,Descontinuado,BOT
22615,47811,-,CBEM LOC DES HID CPO NETFLIX 400ml,5,Descontinuado,BOT
22615,47911,51244,QUASAR DES COL 100ml V3,1,Descontinuado,BOT
22615,47912,-,MATCH SHAMP RESP/CACH 250ml V2,4,Descontinuado,BOT
22615,47913,-,MATCH COND RESP/CACH 250ml V2,3,Descontinuado,BOT
22615,47916,-,MATCH CR MODEL ONDUL RESP/CACH 290ml V2,2,Descontinuado,BOT
22615,47951,58348,ZAAD EDP MONDO 95ml V3,5,Descontinuado,BOT
22615,47974,52757,CBEM SAB LIQ INT NUVEM 200ml,4,Descontinuado,BOT
22615,47975,-,CBEM MASC FAC NETFLIX 50g,32,Descontinuado,BOT
22615,48020,57675,NSPA OLEO ACUC ESF CPO AMEI 200g V3,0,Descontinuado,BOT
22615,48100,59193,CBEM COND FEIRA BANANA 170ml,0,Descontinuado,BOT
22615,48130,84387,MALBEC DES COL 100ml V5,21,Descontinuado,BOT
22615,48136,48307,FLORATTA DES COL F/SECRET 75ml V2,65,Descontinuado,BOT
22615,48144,85606,INSENSATEZ DES COL 100ml V3,23,Descontinuado,BOT
22615,48200,59029,MALBEC CR P/BARB SENSIT CLUB 100g,11,Descontinuado,BOT
22615,48201,59024,MALBEC BALM POS BARBA SENSIT CLUB 100g,1,Descontinuado,BOT
22615,48253,-,REF NSPA LOC DES HID CPO F/AMEI 400ml V2,4,Descontinuado,BOT
22615,48283,-,NSPA SAB LIQ CPO AMEI/NEG 200ml V2,24,Descontinuado,BOT
22615,48285,-,NSPA SAB LIQ CPO AMEI 200ml V3,0,Descontinuado,BOT
22615,48347,59494,DEM ELYSEE EDP BLANC 4ml V2,0,Descontinuado,BOT
22615,48350,56922,DEM ELYSEE EDP NUIT 4ml V2,0,Descontinuado,BOT
22615,48362,-,MALBEC DES COL 50ml V4,0,Descontinuado,BOT
22615,48363,59585,MALBEC DES COL 100ml PRM V4,0,Descontinuado,BOT
22615,48491,-,MALBEC SHW GEL CAB/CPO BLEU 200g,2,Descontinuado,BOT
22615,48545,49890,CBEM LOC DES HID CPO NUVEM 200ml V2,0,Descontinuado,BOT
22615,48546,51146,CBEM DES ROLL ON NUVEM 55ml V2,1,Descontinuado,BOT
22615,48614,55427,CBEM CREM HID MAO DELEITE 50g V2,0,Descontinuado,BOT
22615,48615,-,CBEM LOC DES HID CPO L/MEL 200ml V2,2,Descontinuado,BOT
22615,48619,49887,REF CBEM LOC HID DES CPO NUVEM 400ml V2,1,Descontinuado,BOT
22615,48621,52507,FLORATTA EDP FLEUR D ECLIPSE 75ml,0,Descontinuado,BOT
22615,48628,49888,CBEM LOC DES HID CPO NUVEM 400ml V2,0,Descontinuado,BOT
22615,48632,-,DREAM DES COL SPLSH AMOR NO AR 350ml V2,0,Descontinuado,BOT
22615,48635,48313,FLORATTA DES COL ROSE 75ml V3,0,Descontinuado,BOT
22615,48675,59516,REF NSPA LOC DES H CPO AMEI/NEG 400ml V2,0,Descontinuado,BOT
22615,48676,59517,REF NSPA LOC DES HID CPO AMEI 400ml V2,4,Descontinuado,BOT
22615,48701,-,EGEO DES COL BEAT 90ml V2,9,Descontinuado,BOT
22615,48731,49945,REF CBEM LOC HID DES CPO R/ALG 400ml V2,1,Descontinuado,BOT
22615,48736,49048,CBEM CR HID MAO NUVEM 50g V3,7,Descontinuado,BOT
22615,48740,49886,REF CBEM LOC HID DESC CPO L/MEL 400ml V5,2,Descontinuado,BOT
22615,48742,51161,CBEM DES ANT AER R/ALG 75g/125ml V2,6,Descontinuado,BOT
