PDV,SKU,SKU_PARA,DESCRIÇÃO,ESTOQUE ATUAL,FASES DO PRODUTO,MARCA
20046,1004,52493,FLORATTA DES COL MY BLUE 75ml,32,Descontinuado,BOT
20046,1080,-,INTENSE GLOS LAB BUBBAL TUT/FRUT 5ml,16,Descontinuado,BOT
20046,12084,-,ESTJ EGEO DOLCE NAM/22,0,Descontinuado,BOT
20046,1672,-,NSPA LOC ANTIOX D H CPO M/RUBY 100ml PRM,1,Descontinuado,BOT
20046,1676,87051,NSPA OL MULTIF AMEIXA 85ml,3,Descontinuado,BOT
20046,1680,87050,NSPA OL MULTIF AMEIXA NEGRA 85ml,0,Descontinuado,BOT
20046,1685,-,NSPA OL MULTIF ROSE 85ml,3,Descontinuado,BOT
20046,19685,53518,ELYSEE EDP 50ml,0,Descontinuado,BOT
20046,22023,-,INTENSE DES COL OOPSS 50ml,4,Descontinuado,BOT
20046,23743,88212,DEM FLAC ELYSEE EDP 4ml VE,0,Descontinuado,BOT
20046,25458,48310,FLORATTA DES COL BLUE 75ml,81,Descontinuado,BOT
20046,25682,-,MAKE B NUTRIDETOX C NOTURNO SKIN 2x15g,9,Descontinuado,BOT
20046,26401,-,MAKE B PRIMER OLH V2,2,Descontinuado,BOT
20046,27856,53427,MAKE B DELINEADOR LIQ P/OLHOS PRETO,2,Descontinuado,BOT
20046,27861,55505,MAKE B LAP P/OLH GEL ULTRABLACK,7,Descontinuado,BOT
20046,29226,85796,ELYSEE CREM HID DES CPO ACETINADO 250g,3,Descontinuado,BOT
20046,30192,54101,MALBEC DES COL X 100ml,0,Descontinuado,BOT
20046,30314,-,ZAAD SHW GEL CAB/CPO 200g,3,Descontinuado,BOT
20046,36486,58528,ESTJ FLORATTA BLUE REG/22,0,Descontinuado,BOT
20046,38480,-,BOT PINCEL DELINEAR SOMB BOCA IND V4,1,Descontinuado,BOT
20046,40051,-,BOLSA MATERNIDADE POLIESTER C/A MAES/15,4,Descontinuado,BOT
20046,40086,-,MAKE B PINCEL BLUSH,2,Descontinuado,BOT
20046,40088,-,MAKE B PINCEL APLICAR SOMBRA,1,Descontinuado,BOT
20046,40092,-,MAKE B PINCEL RETRATIL LABIOS,1,Descontinuado,BOT
20046,41143,-,BOT NECESS PVC BARBIE S/ALCA 16,1,Descontinuado,BOT
20046,41544,-,N/SPA BANHEIRINHA TRANSP EM PS,1,Descontinuado,BOT
20046,41623,-,MAKE B PINCEL BASE LIQUIDA,1,Descontinuado,BOT
