PDV,SKU,SKU_PARA,DESCRIÇÃO,ESTOQUE ATUAL,FASES DO PRODUTO,MARCA
24590,1004,52493,FLORATTA DES COL MY BLUE 75ml,10,Descontinuado,BOT
24590,12084,-,ESTJ EGEO DOLCE NAM/22,0,Descontinuado,BOT
24590,1657,57737,DEM NSPA DES COL BDY SPLSH M/RUBY 4ml,0,Descontinuado,BOT
24590,1672,-,NSPA LOC ANTIOX D H CPO M/RUBY 100ml PRM,6,Descontinuado,BOT
24590,1676,87051,NSPA OL MULTIF AMEIXA 85ml,0,Descontinuado,BOT
24590,1680,87050,NSPA OL MULTIF AMEIXA NEGRA 85ml,6,Descontinuado,BOT
24590,19685,53518,ELYSEE EDP 50ml,0,Descontinuado,BOT
24590,23743,88212,DEM FLAC ELYSEE EDP 4ml VE,0,Descontinuado,BOT
24590,25458,48310,FLORATTA DES COL BLUE 75ml,1,Descontinuado,BOT
24590,26502,-,MAKE B CREM FLD ANTIS DIURN SKIN 30ml,2,Descontinuado,BOT
24590,27861,55505,MAKE B LAP P/OLH GEL ULTRABLACK,0,Descontinuado,BOT
24590,29226,85796,ELYSEE CREM HID DES CPO ACETINADO 250g,1,Descontinuado,BOT
24590,30192,54101,MALBEC DES COL X 100ml,0,Descontinuado,BOT
24590,3220,-,OUI EDP FLEURS ETERN LA JONQUILLE 75ml,0,Descontinuado,BOT
24590,35782,-,FAIXA DE CABELO O BOTICARIO,1,Descontinuado,BOT
24590,36486,58528,ESTJ FLORATTA BLUE REG/22,0,Descontinuado,BOT
24590,36735,-,N/SPA TOALHA PARA CABELO,1,Descontinuado,BOT
24590,36746,-,ESPELHO AVULSO PAIS/11,1,Descontinuado,BOT
24590,38106,36531,MAKE B NECESS MAQ PEQUENA,1,Descontinuado,BOT
24590,38481,-,BOT PINCEL SOMB ESPONJA IND V4,1,Descontinuado,BOT
24590,38482,-,BOT PINCEL BOCA RETR IND V3,1,Descontinuado,BOT
24590,38739,-,NSPA FRASCO AROMAT AMB BRANCO,1,Descontinuado,BOT
24590,39282,-,LENCO EM POLIESTER BRASILIDADE 2014,2,Descontinuado,BOT
24590,39284,-,KIT BOT VIAGEM POLIES C/ALCA BRAS 2014,1,Descontinuado,BOT
24590,39415,-,MAKE B PINCEL KABUKI T/C,1,Descontinuado,BOT
24590,39665,-,CAPA DECOR P/ SABONETE LIQ ABS N/SPA 14,2,Descontinuado,BOT
24590,39667,-,APLICADOR DE CREME EM PS N/SPA 14,1,Descontinuado,BOT
24590,39903,-,BANDEJA PARA LAVABO EM ABS N/SPA 14,1,Descontinuado,BOT
24590,40037,-,BOLSA ENVELOPE PU S/A MAKE B. UNIVER 15,1,Descontinuado,BOT
24590,40045,-,PETIT SOPHIE FAIXA CAB POLIES 2015,2,Descontinuado,BOT
24590,40051,-,BOLSA MATERNIDADE POLIESTER C/A MAES/15,1,Descontinuado,BOT
24590,40052,-,BOT MASSAG CPO SILICONE PAI/15,3,Descontinuado,BOT
24590,40088,-,MAKE B PINCEL APLICAR SOMBRA,0,Descontinuado,BOT
24590,40092,-,MAKE B PINCEL RETRATIL LABIOS,4,Descontinuado,BOT
24590,40801,-,PRENDEDOR CANGA EM PP CUIDE-SE BEM 2015,22,Descontinuado,BOT
24590,41078,-,NSPA MASSAG CAFUNE ABS 2016,1,Descontinuado,BOT
24590,41449,-,INTENSE PORTA BATOM PINK EM PAPEL,2,Descontinuado,BOT
24590,41450,-,INTENSE NECESSAIRE PINK EM PVC S/ALCA,1,Descontinuado,BOT
24590,41544,-,N/SPA BANHEIRINHA TRANSP EM PS,3,Descontinuado,BOT
24590,42223,-,CAPINHA ROSA E ALGODAO EM SILICONE,10,Descontinuado,BOT
24590,42502,-,CUIDE SE BEM BOLSA DE PRAIA EM PVC C/A,1,Descontinuado,BOT
24590,42512,-,MAKE B PORTA PINCEIS METALIZADO PU,1,Descontinuado,BOT
24590,43352,-,INTENSE TOALHA DEMAQ BYE MAKE POLIEST,2,Descontinuado,BOT
24590,43355,-,BOTI MOLDE PARA BARBA ABS,2,Descontinuado,BOT
24590,43358,-,DR BOTICA NECESS PVC S/ALC,2,Descontinuado,BOT
24590,43909,49922,BOTI BABY MOCHI MAT UNSX POL C/ALC,4,Descontinuado,BOT
24590,43912,-,DR BOTICA MOCHILA FIDO POLIESTER C/ALC,1,Descontinuado,BOT
24590,43932,-,MATCH ESCV P/MODELAR E ALISAR ABS,2,Descontinuado,BOT
24590,43935,-,CBEM SAQUIN MANI E PEDI NYLON S/ALC,3,Descontinuado,BOT
24590,43936,-,CBEM NECESS NUVEM PU S/ALC,1,Descontinuado,BOT
24590,43939,-,MATCH ESCV PARA DESEMBARACAR ABS,1,Descontinuado,BOT
24590,43944,-,NSPA ESPNJ DE BNH BICLR VERM PE,1,Descontinuado,BOT
24590,43945,-,MAKE B ESPNJ KONJAC,27,Descontinuado,BOT
24590,43955,-,MATCH PENTE P/VOL PA,16,Descontinuado,BOT
24590,43956,-,MATCH PENTE P/ CACHOS PP,2,Descontinuado,BOT
24590,44410,-,MAKE B PINC LEQUE,1,Descontinuado,BOT
24590,4443,-,BOTIK ACQ GEL HID ANTIOL AC MAND/SAL 50g,4,Descontinuado,BOT
24590,4472,-,BOTIK GEL SEC P/ACNE ACID MAND/SALIC 15g,5,Descontinuado,BOT
24590,4473,87491,BOTIK GEL LIMP FAC MCLR AC MAND/SAL 150g,4,Descontinuado,BOT
24590,44764,-,SOPHIE CJ PINC C/2 UN,0,Descontinuado,BOT
24590,4480,87484,BOTIK ACQ GEL HID FAC ANTIS AC/POLIG 50g,4,Descontinuado,BOT
24590,44801,-,CBEM BOLSA VERAO PES C/A,7,Descontinuado,BOT
24590,44807,-,MATCH ESTJ PRATICO P/CABELOS,1,Descontinuado,BOT
24590,44864,-,INTENSE NECESS PRATICA PES S/A,4,Descontinuado,BOT
24590,44865,56841,BOTI BANHEIRINHA TRANSP PS,0,Descontinuado,BOT
24590,4539,87482,BOTIK CR FAC FIRMADOR AC/HIAL 40g V2,0,Descontinuado,BOT
24590,45551,-,MAKE B TAPETE LIMP PINCEIS SILICONE,2,Descontinuado,BOT
24590,45583,-,QUASAR NEXT MOCHILA AZUL/VERDE PES C/A,2,Descontinuado,BOT
24590,45599,-,BOTI SACO ORGANIZADOR ALGODAO,2,Descontinuado,BOT
