PDV,SKU,SKU_PARA,DESCRIÇÃO,ESTOQUE ATUAL,FASES DO PRODUTO,MARCA
18707,84243,49944,REF CBEM LOC DES HID CPO PESSEGURA 350ml,16,Descontinuado,BOT
18707,84244,-,CBEM LOC DES HID CPO PESSEGURA 50ml PRM,3,Descontinuado,BOT
18707,84247,59037,MALBEC COND ANTIQUEDA CLUB 250ml,0,Descontinuado,BOT
18707,84304,-,NSPA DES COL BDY SPLSH GINS/CAF 200ml,1,Descontinuado,BOT
18707,84307,-,"MAKE B CORR LIQ FAC FL IL RET H INV 2,5g",7,Descontinuado,BOT
18707,84313,57091,CBEM SHAMP FEIRA VINAGRE MACA 230ml,47,Descontinuado,BOT
18707,84314,87454,CBEM COND FEIRA OL/COCO 170ml,26,Descontinuado,BOT
18707,84321,-,HER CODE EDP PRM 10ml,9,Descontinuado,BOT
18707,84363,59176,BOTIK GEL CONC LIMP FAC AC/GLICOL 150g,1,Descontinuado,BOT
18707,84368,-,DEM NSPA DES COL BDY SPLSH GINS/CAF 4ml,2,Descontinuado,BOT
18707,84449,-,MALBEC COND ANTIQUEDA CLUB 50ml PRM,2,Descontinuado,BOT
18707,84450,-,MALBEC SHAMP ANTIQUEDA CLUB 50ml PRM,2,Descontinuado,BOT
18707,84481,-,QDB MANTG DES HID CPO NUTRI 100g,31,Descontinuado,QDB
18707,84488,-,LINDA LOC DES HID CPO REG 200ml v2,5,Descontinuado,BOT
18707,8458,49150,MATCH SPR CAP MULTIBENEFICIOS 150ml,0,Descontinuado,BOT
18707,84604,-,FLORATTA NECESS PU MAES/25 ESTJ,0,Descontinuado,BOT
18707,84606,-,LINDA NECESSAIRE PU MAES/25 ESTJ,0,Descontinuado,BOT
18707,84624,-,NSPA ESPONJA BANHO PU MAES/25 ESTJ,0,Descontinuado,BOT
18707,84667,-,ESTJ CLUB 6 VOYAGE NAM/25,0,Descontinuado,EUD
18707,84671,-,ESTJ EUDORA H NAM/25,0,Descontinuado,EUD
18707,84691,-,EUD MOUSSE BANHO ROUGE 150g,0,Descontinuado,EUD
18707,84995,-,GLAM PLT OLHOS ROYALE 7g,1,Descontinuado,EUD
18707,85095,-,"EUD K/M BAT HID CHERRY CER/DIVINA 3,7g",1,Descontinuado,EUD
18707,85104,-,COFFEE SAB LIQ CPO WOMAN SEDUCTION 150ml,1,Descontinuado,BOT
18707,85105,-,LIZ CREM DES HID CPO SUBLIME 100ml,0,Descontinuado,BOT
18707,85259,-,BOTICOLL PORTINARI NECESS PU PAIS/25,0,Descontinuado,BOT
18707,85292,-,ESTJ MALBEC X AMOR/25,0,Descontinuado,BOT
18707,85293,-,ESTJ HER CODE AMOR/25,0,Descontinuado,BOT
18707,85294,-,ESTJ QUASAR CLASSIC AMOR/25,0,Descontinuado,BOT
18707,85295,-,ESTJ CELEBRE AGORA FEMININO AMOR/25,0,Descontinuado,BOT
18707,85296,-,ESTJ COFFEE WOMAN SEDUCTION AMOR/25,0,Descontinuado,BOT
18707,85297,-,ESTJ CELEBRE AGORA MASCULINO AMOR/25,0,Descontinuado,BOT
18707,85298,-,ESTJ LILY LEAU/LILY AMOR/25,1,Descontinuado,BOT
18707,85299,-,ESTJ COFFEE MAN DUO AMOR/25,0,Descontinuado,BOT
18707,85300,-,ESTJ EGEO DOLCE AMOR/25,0,Descontinuado,BOT
18707,85301,-,ESTJ FLORATTA RED AMOR/25,0,Descontinuado,BOT
18707,85302,-,ESTJ EGEO ORIGINAL AMOR/25,0,Descontinuado,BOT
18707,85413,-,EUD MASC CIL BOMB ALONG CHERRY VINH 10g,120,Descontinuado,EUD
18707,85491,-,ESTJ CBEM DELEITE CHOCOLATUDO AMOR/25,0,Descontinuado,BOT
18707,85493,-,ESTJ NSPA CEREJA ROUGE AMOR/25,0,Descontinuado,BOT
18707,85562,-,ESTJ MALBEC PREMIUM PAIS/25,0,Descontinuado,BOT
18707,85563,-,ESTJ THE BLEND PAIS/25,0,Descontinuado,BOT
18707,85566,-,ESTJ ZAAD PAIS/25,78,Descontinuado,BOT
18707,85567,-,ESTJ MALBEC BLACK PAIS/25,17,Descontinuado,BOT
18707,85568,-,ESTJ ARBO PAIS/25,39,Descontinuado,BOT
18707,85569,-,ESTJ UOMINI PAIS/25,14,Descontinuado,BOT
18707,85570,-,ESTJ BOTICOLL PORTINARI PAIS/25,5,Descontinuado,BOT
