PDV,SKU,SKU_PARA,DESCRIÇÃO,ESTOQUE ATUAL,FASES DO PRODUTO,MARCA
22053,45982,-,MOLIERE CAHIER CADERNO,2,Descontinuado,BOT
22053,45984,-,OUI TOTE BAG BOLSA PRETA PES C/ALC,22,Descontinuado,BOT
22053,46467,-,CBEM NECESS BRCA BOA NOITE S/A PES,1,Descontinuado,BOT
22053,46472,-,CBEM MASCARA PROT MALHA ESTAMPADA M,1,Descontinuado,BOT
22053,46758,-,CELEBRE BOLSA FEM PRATA PU C/ALC,2,Descontinuado,BOT
22053,46893,-,MATCH NECESSAIRE C/VISOR PES,1,Descontinuado,BOT
22053,46895,-,BOTI MASSAG CPO PP,4,Descontinuado,BOT
22053,46896,-,LIZ NECESS ROSA PU C/ALC,5,Descontinuado,BOT
22053,46933,-,QDB LOC DES HID CPO REPAIR 400ml,25,Descontinuado,QDB
22053,46936,-,QDB LOC DES HID CPO REPAIR 200ml,13,Descontinuado,QDB
22053,47167,-,SIAGE SHAMP CBT/FRIZ 250ml RPCK,65,Descontinuado,EUD
22053,47168,-,SIAGE COND CBT/FRIZ 200ml RPCK,116,Descontinuado,EUD
22053,47169,-,SIAGE MASC CAP CBT/FRIZ 250g RPCK,67,Descontinuado,EUD
22053,47170,-,SIAGE CR DEFRIZANTE CBT/FRIZ 100ml RPCK,6,Descontinuado,EUD
22053,47171,-,SIAGE SPR ANTI FRIZZ CBT/FRIZ 50ml RPCK,141,Descontinuado,EUD
22053,47192,-,INSTANCE SHAMP ABAC/OLIV 300ml,0,Descontinuado,EUD
22053,47193,-,INSTANCE COND ABAC/OLIV 300ml,9,Descontinuado,EUD
22053,47194,-,INSTANCE MASC CAP ABAC/OLIV 200g,0,Descontinuado,EUD
22053,47235,50395,BOTI SUN PROT SOL CPO FPS 30 200g,0,Descontinuado,BOT
22053,47299,-,NSPA COND SOLIDO 75g,1,Descontinuado,BOT
22053,47300,-,NSPA SHAMP SLD AMEI 90g,1,Descontinuado,BOT
22053,47319,-,DEM VOLPE DES COL MASTER 4ml,0,Descontinuado,EUD
22053,47381,-,NEO CR HID FAC NOT MULTIEFF D/ETG 30g,0,Descontinuado,EUD
22053,47402,-,SIAGE LEAV CAP SPR RESG/IMED 100ml,5,Descontinuado,EUD
22053,47403,54360,SIAGE SHAMP RECONST/FIOS 400ml,0,Descontinuado,EUD
22053,47412,-,INTENSE NECESSAIRE PU S/ALC,0,Descontinuado,BOT
22053,47486,-,REFIL OUI EDP LA VILLETTE 75ml,5,Descontinuado,BOT
22053,47552,88022,BOTICA 214 EDP FOUG AROM VER/FIRENZ 90ml,91,Descontinuado,BOT
22053,47594,47963,BOTI SUN PROT CPO FPS 50 200g,0,Descontinuado,BOT
22053,47597,86035,INSTANCE DES ANTIT AER FR/VERM 150ml,5,Descontinuado,EUD
22053,47630,88019,BOTICA 214 EDP DARK MINT 90ml V2,0,Descontinuado,BOT
22053,47635,-,BOTICA 214 CR AC DES HID CPO V/FIR 200g,0,Descontinuado,BOT
22053,47638,-,MATCH COND PROT DA COR 250ml,5,Descontinuado,BOT
22053,47777,-,BOTI BABY SAB LIQ CAB/PES NAN/NEN 200ml,8,Descontinuado,BOT
22053,47815,-,INSTANCE DES ANTIT AER CHA VDE/ROM 150ml,4,Descontinuado,EUD
22053,47817,-,INSTANCE DES ANTIT CREM S/PERF 80g,0,Descontinuado,EUD
22053,47818,-,INSTANCE DES ANTIT AER S/PERF 150ml,11,Descontinuado,EUD
22053,47819,-,DIVA DES ANTIT AER 150ml,0,Descontinuado,EUD
22053,47820,-,CLUB 6 DES ANTIT AER CASSINO 150ml,3,Descontinuado,EUD
22053,47842,-,EUD DES ANTIT AER 90g/150ml V2,6,Descontinuado,EUD
22053,47912,-,MATCH SHAMP RESP/CACH 250ml V2,3,Descontinuado,BOT
22053,47917,-,MATCH CR MODEL RESP/CACH CRESP 290ml V2,1,Descontinuado,BOT
22053,47918,-,MATCH GELAT MODEL CAP RESP/CACH 250g V2,4,Descontinuado,BOT
22053,47951,58348,ZAAD EDP MONDO 95ml V3,12,Descontinuado,BOT
22053,47972,-,INTENSE ILUM LIQ MULTIF ROSE 8ml V3,1,Descontinuado,BOT
22053,47973,-,INTENSE ILUM LIQ MULTIF DOURADO 8ml V3,1,Descontinuado,BOT
22053,48020,57675,NSPA OLEO ACUC ESF CPO AMEI 200g V3,0,Descontinuado,BOT
22053,48040,-,IMPRESSION EDP LEGEND 100ml,7,Descontinuado,EUD
22053,48100,59193,CBEM COND FEIRA BANANA 170ml,4,Descontinuado,BOT
22053,48118,-,EUD CREM DES HID CPO ROYAL 250g,0,Descontinuado,EUD
22053,48130,84387,MALBEC DES COL 100ml V5,0,Descontinuado,BOT
22053,48132,-,NIINA SCRT ESPNJ MAQUIAGEM,3,Descontinuado,EUD
22053,48136,48307,FLORATTA DES COL F/SECRET 75ml V2,261,Descontinuado,BOT
22053,48144,85606,INSENSATEZ DES COL 100ml V3,123,Descontinuado,BOT
22053,48197,-,"QDB PALETA MULTIF SUPERNOVA 30,4g",3,Descontinuado,QDB
22053,48200,59029,MALBEC CR P/BARB SENSIT CLUB 100g,9,Descontinuado,BOT
22053,48201,59024,MALBEC BALM POS BARBA SENSIT CLUB 100g,1,Descontinuado,BOT
22053,48253,-,REF NSPA LOC DES HID CPO F/AMEI 400ml V2,6,Descontinuado,BOT
22053,48255,-,NSPA LOC DES HID CPO F/AMEI 200ml V5,7,Descontinuado,BOT
22053,48258,-,REF NSPA LOC DES HID CPO CVR 400ml V2,2,Descontinuado,BOT
22053,48274,-,INTENSE BASE LIQ SUPFIX 10 25ml V3,1,Descontinuado,BOT
22053,48277,-,INTENSE BASE LIQ SUPFIX 15 25ml V3,1,Descontinuado,BOT
22053,48283,-,NSPA SAB LIQ CPO AMEI/NEG 200ml V2,6,Descontinuado,BOT
22053,48285,-,NSPA SAB LIQ CPO AMEI 200ml V3,10,Descontinuado,BOT
22053,48292,-,NSPA CR HID MAO F/AMEI 75g V2,10,Descontinuado,BOT
22053,48321,54363,REF SIAGE COND RECONST/FIOS 400ml,35,Descontinuado,EUD
22053,48347,59494,DEM ELYSEE EDP BLANC 4ml V2,0,Descontinuado,BOT
22053,48362,-,MALBEC DES COL 50ml V4,8,Descontinuado,BOT
22053,48363,59585,MALBEC DES COL 100ml PRM V4,0,Descontinuado,BOT
22053,48367,-,ZAAD DES ANTIT AER MONDO 75g V3,7,Descontinuado,BOT
22053,48476,-,INSTANCE LOC DES HID CPO KARITE 200ml V3,1,Descontinuado,EUD
22053,48485,-,NSPA CACHEPO VERMELHO PU/PES,12,Descontinuado,BOT
22053,48522,-,MATCH LEAV CAP PROT/COR 150ml,1,Descontinuado,BOT
22053,48545,49890,CBEM LOC DES HID CPO NUVEM 200ml V2,0,Descontinuado,BOT
22053,48547,49884,CBEM LOC DES HID CPO L/MEL 400ml V7,13,Descontinuado,BOT
22053,48560,-,FLORATTA DES BDY SPR MY BLUE 100ml,19,Descontinuado,BOT
22053,48614,55427,CBEM CREM HID MAO DELEITE 50g V2,0,Descontinuado,BOT
22053,48619,49887,REF CBEM LOC HID DES CPO NUVEM 400ml V2,0,Descontinuado,BOT
22053,48621,52507,FLORATTA EDP FLEUR D ECLIPSE 75ml,14,Descontinuado,BOT
22053,48622,-,FLORATTA EDP FLEUR D ECLIPSE 10ml PRM,15,Descontinuado,BOT
22053,48628,49888,CBEM LOC DES HID CPO NUVEM 400ml V2,0,Descontinuado,BOT
22053,48632,-,DREAM DES COL SPLSH AMOR NO AR 350ml V2,0,Descontinuado,BOT
22053,48635,48313,FLORATTA DES COL ROSE 75ml V3,112,Descontinuado,BOT
22053,48654,-,FLORATTA DES ANTIT AER BLUE 75g V10,8,Descontinuado,BOT
22053,48675,59516,REF NSPA LOC DES H CPO AMEI/NEG 400ml V2,0,Descontinuado,BOT
22053,48676,59517,REF NSPA LOC DES HID CPO AMEI 400ml V2,80,Descontinuado,BOT
22053,48677,-,REF NSPA SAB LIQ MAO AMEI 400ml V2,2,Descontinuado,BOT
22053,48687,-,MEN PROT FAC FPS 30 48ml V4,1,Descontinuado,BOT
22053,48701,-,EGEO DES COL BEAT 90ml V2,98,Descontinuado,BOT
22053,48711,-,MALBEC CLUB APAR BARB GILLETTE MACH 3,6,Descontinuado,BOT
22053,48720,-,EUD BABY COND 200ml,91,Descontinuado,EUD
22053,48736,49048,CBEM CR HID MAO NUVEM 50g V3,0,Descontinuado,BOT
22053,48742,51161,CBEM DES ANT AER R/ALG 75g/125ml V2,3,Descontinuado,BOT
22053,48743,57079,DR BOTICA SHAMP POC ESPUMA 200ml V2,0,Descontinuado,BOT
22053,48773,-,NSPA SHAMP QUINOA 300ml V3,2,Descontinuado,BOT
22053,48776,51217,QUASAR GEL POS BARBA 110g V7,2,Descontinuado,BOT
22053,48787,-,MALBEC DES COL SPRT 100ml V3,41,Descontinuado,BOT
22053,48962,-,CBEM SHAMP LISO PERF 250ml V3,1,Descontinuado,BOT
22053,48966,59192,CBEM COND CACH EXUB 250ml V3,7,Descontinuado,BOT
22053,48967,-,CBEM CREM PENT CACH 200g V3,2,Descontinuado,BOT
22053,48990,-,INTENSE DES COL GLOS 50ml V2,23,Descontinuado,BOT
22053,48992,-,INTENSE LOC DES HID CPO GLOS 200ml V2,2,Descontinuado,BOT
22053,48993,-,NSPA CREM PENT AMEI 150ml V3,7,Descontinuado,BOT
22053,48995,-,NSPA COND QUINOA 300ml V2,1,Descontinuado,BOT
22053,49000,-,NSPA OL DES HID CPO QUINOA 200ml V3,3,Descontinuado,BOT
22053,49012,-,FLORATTA CR DES HID CPO F/SECR 200ml V3,16,Descontinuado,BOT
22053,49013,-,ELYSEE OL DES CPO PERF BLANC 150ml V2,4,Descontinuado,BOT
22053,49014,-,ACCORDES CREM DES HID CPO 200ml V2,5,Descontinuado,BOT
22053,49023,-,DREAM LOC DES HID CPO CEU/BAUN 200ml V2,7,Descontinuado,BOT
22053,49026,-,REF ACCORDES DES BDY SPR 100ml V5,2,Descontinuado,BOT
22053,49031,-,MALBEC DES COL CLUB 100ml V3,21,Descontinuado,BOT
22053,49032,-,REF FLORATTA DES B/SPR ROSE 100ml PCK V5,1,Descontinuado,BOT
22053,49033,-,MALBEC DES COL PLAY 50ml V3,5,Descontinuado,BOT
22053,49051,55426,CBEM CR HID MAO R/ALG 50g V4,1,Descontinuado,BOT
22053,49089,59583,MATCH SHAMP NUTR REGENERADORA 300ml,25,Descontinuado,BOT
22053,49090,59582,MATCH COND NUTR REGENERADORA 280ml,4,Descontinuado,BOT
22053,49092,59580,MATCH OL BIF NUTR REGENERADORA 90ml,0,Descontinuado,BOT
22053,49146,-,MATCH MASC CAP LISO PROLONGADO PRM 50ml,3,Descontinuado,BOT
22053,49214,-,INSTANCE CREM P/PENT ABAC/OLIV 200ml,0,Descontinuado,EUD
22053,49359,-,QDB APONTADOR DUPLO,1,Descontinuado,QDB
22053,49402,56804,MATCH MASC CAP SCIENCE RECONS 250g,6,Descontinuado,BOT
22053,49487,-,AURIEN LOC HID DES CPO RUBRA 200ml V3,7,Descontinuado,EUD
22053,49496,-,AURIEN DES COL RUBRA 100ml V3,12,Descontinuado,EUD
22053,49500,-,AURIEN DES COL TURQ 100ml V2,19,Descontinuado,EUD
22053,49503,-,DEM AURIEN DES COL TURQ 4ml V2,0,Descontinuado,EUD
22053,49509,53144,IMENSI DES COL 100ml V2,25,Descontinuado,EUD
22053,49511,87014,EUD EDP ROUGE 75ml V2,19,Descontinuado,EUD
22053,49519,53145,IMENSI LOC DES HID CPO 200ml V2,31,Descontinuado,EUD
22053,49521,-,DEM EUD EDP ROUGE 4ml V2,0,Descontinuado,EUD
22053,49538,-,EUD EDP DELUXE 75ml V3,76,Descontinuado,EUD
22053,49539,-,DEM EUD EDP 4ml V2,0,Descontinuado,EUD
22053,49540,87013,EUD EDP 75ml V4,68,Descontinuado,EUD
22053,49565,-,CLUB 6 CASSINO LOC DES HID CPO 200ml V2,92,Descontinuado,EUD
22053,49572,-,RUMMO SHW GEL CPO 2/1 LIBERDADE 200g V2,1,Descontinuado,EUD
22053,49575,-,FOR LIFE DES COL 100ml V2,0,Descontinuado,EUD
22053,49683,-,SIAGE SHAMP A SECO STYL 150ml V2,22,Descontinuado,EUD
22053,49802,-,DEM CHIC DES COL 4ml V2,0,Descontinuado,EUD
22053,49881,85124,CBEM LOC DES HID CPO DELEITE V2 400ml,0,Descontinuado,BOT
22053,49882,85543,CBEM LOC DES HID CPO DELEITE V2 200ml,0,Descontinuado,BOT
22053,49883,85542,REF CBEM LOC DES HID CP DELEITE V2 350ml,0,Descontinuado,BOT
22053,49884,-,CBEM LOC DES HID CPO L/MEL V8 400ml,15,Descontinuado,BOT
22053,49892,-,QDB NECESSAIRE EVA NAM/22,10,Descontinuado,QDB
22053,49895,-,QDB MASSAG FACIAL ABS,1,Descontinuado,QDB
22053,49910,-,QDB NECESS NAT/22 PES,9,Descontinuado,QDB
22053,49911,-,QDB KIT PINCEIS REG,1,Descontinuado,QDB
22053,49912,-,QDB ESPONJA MAQUIAGEM PU,1,Descontinuado,QDB
22053,49913,-,QDB MALETA MAQUIAGEM PU,1,Descontinuado,QDB
22053,49915,-,QDB NECESS REDINHA PES,1,Descontinuado,QDB
22053,49917,-,SOPHIE PANTERA NEGRA PENT GARFO ABS,3,Descontinuado,BOT
22053,49921,-,CBEM BOLSINHA CEREJA LIVRE PES,6,Descontinuado,BOT
22053,49922,-,BOTI BABY MOCHI MATERNIDADE C/ALC NYLON,1,Descontinuado,BOT
22053,49924,-,INTENSE TOALHINHAS DE ALG RECICLAVEL,2,Descontinuado,BOT
22053,49925,-,NSPA BAS P/ SOLIDOS PP,10,Descontinuado,BOT
22053,49926,-,OUI NECESSAIRE FEM PU,2,Descontinuado,BOT
22053,49931,-,EUD BABY TOALHA BOCA ALGODAO,7,Descontinuado,EUD
22053,49939,53510,CBEM LOC DES HID CPO SHOW/BNH 200ml,5,Descontinuado,BOT
22053,49973,58373,FLORATTA DES COL RED BLOSSOM 75ml,86,Descontinuado,BOT
22053,50026,-,FLORATTA DES ANTIT AEROSOL BLUE 250ml,1,Descontinuado,BOT
22053,50048,-,QDB BAT LIQ MAT FINERR VIN TO PHYNA 5ml,5,Descontinuado,QDB
22053,50093,-,INSTANCE SHAMP ACAI/BAMBU 300ml,0,Descontinuado,EUD
22053,50094,-,INSTANCE COND ACAI E BAMBU 300ml,13,Descontinuado,EUD
22053,50095,-,INSTANCE MASC CAP ACAI E BAMBU 200g,0,Descontinuado,EUD
22053,50096,-,INSTANCE CREM PENT ACAI E BAMBU 200ml,0,Descontinuado,EUD
22053,50097,-,INSTANCE MASC CAP ACAI/BAMBU 30g,0,Descontinuado,EUD
22053,50099,-,INSTANCE MASC CAP ABAC/OLIV 30g,2,Descontinuado,EUD
22053,50119,54231,MALBEC DES COL ULT BLEU 100ml,22,Descontinuado,BOT
22053,50160,-,CBEM PAR MEIA ALGODAO,1,Descontinuado,BOT
22053,50169,48510,LILY CR HID MAO 50g V3,0,Descontinuado,BOT
22053,50187,-,CBEM SAB LIQ CPO BORB SHOW/BNH 150ml,3,Descontinuado,BOT
22053,50208,59037,MALBEC COND ANTIQUEDA CLUB V2 250ml,0,Descontinuado,BOT
22053,50212,59034,MALBEC COND TRAT ANTIC CLUB V2 250ml,10,Descontinuado,BOT
22053,50220,59019,MALBEC LOC DES HID CPO CLUB V2 200ml,4,Descontinuado,BOT
22053,50221,59021,MALBEC SHW GEL CAB/CPO CLUB 250g,0,Descontinuado,BOT
22053,50223,59027,MALBEC ESPUM P/BARB SENSIT CLUB V2 200ml,1,Descontinuado,BOT
22053,50224,59029,MALBEC CR P/ BARB SENSIT CLUB V2 100g,0,Descontinuado,BOT
22053,50225,59024,MALBEC BALM POS BARB SENSIT CLUB V2 100g,0,Descontinuado,BOT
22053,50230,59031,MALBEC SHAMP CAB OLEOSOS CLUB 250ml,1,Descontinuado,BOT
22053,50275,-,EUD K/M LOC PERF DES CPO NOW V2 100ml,0,Descontinuado,EUD
22053,50276,-,EUD K/M DES COL MORE 50ml,0,Descontinuado,EUD
22053,50280,-,CJ FLAC EUD K/M DES COL MORE 3x1ml,0,Descontinuado,EUD
22053,50289,-,DEM EUD K/M DES COL NUD/CARAM 4ml,0,Descontinuado,EUD
22053,50299,-,"MAKE B BAT STK PRENC/HYAL S/COR 1,4g PRM",1,Descontinuado,BOT
22053,50360,-,CJ SCH QDB PROT SOL FAC SKINQ 4x2ml,0,Descontinuado,QDB
22053,50379,-,"INTENSE BAT GLOSS STICK NUD/ROSD 3,2g",24,Descontinuado,BOT
22053,50381,-,"INTENSE BAT GLOSS STICK MARSALA 3,2g",3,Descontinuado,BOT
22053,50410,-,QDB DES COL BDY SPLSH REPAIR 200ml,30,Descontinuado,QDB
22053,50411,-,QDB LOC DES HID CPO REPAIR 50ml PRM,14,Descontinuado,QDB
22053,50457,-,"NIINA SCRT PO FAC TRANSL KAB COR 1 3,5g",5,Descontinuado,EUD
22053,50472,-,"NIINA SCRT BLUSH MARMORIZADO COR 1 9,6g",0,Descontinuado,EUD
22053,50486,-,GLAM DELIN LIQ PRETO 3ml,5,Descontinuado,EUD
22053,50487,-,"GLAM MASC P/CILIO CRESC INFINITY 8,5g",0,Descontinuado,EUD
22053,50502,-,SOUL MASC CILIO SUP STAR 10g,0,Descontinuado,EUD
22053,50510,-,SOUL K/M BAT TINT 2/1 NUDE 5ml,2,Descontinuado,EUD
22053,50513,-,QDB COND REABILITA 200ml,19,Descontinuado,QDB
22053,50523,-,"QDB BALM LAB LIQ GELAAA ROSA GLAC 4,6ml",10,Descontinuado,QDB
22053,50524,-,"QDB BALM LAB LIQ ESSSQ VERM CHAMAS 4,6ml",8,Descontinuado,QDB
22053,50527,-,QDB BASE LIQ ACORDEI ASSIM 04 Q 30ml,2,Descontinuado,QDB
22053,50528,-,QDB BRUMA FAC FIX ACORDEI ASSIM 100ml,2,Descontinuado,QDB
22053,50532,-,QDB BASE LIQ ACORDEI ASSIM 12 Q 30ml,1,Descontinuado,QDB
22053,50533,-,QDB BASE LIQ ACORDEI ASSIM 10 N 30ml,3,Descontinuado,QDB
22053,50534,-,QDB BASE LIQ ACORDEI ASSIM 03 F 30ml,5,Descontinuado,QDB
22053,50535,-,QDB BASE LIQ ACORDEI ASSIM 02 Q 30ml,3,Descontinuado,QDB
22053,50536,-,QDB BASE LIQ ACORDEI ASSIM 07 N 30ml,2,Descontinuado,QDB
22053,50537,-,QDB BASE LIQ ACORDEI ASSIM 09 Q 30ml,2,Descontinuado,QDB
22053,50603,-,"NIINA SCRT PLT SOMBRAS ORANGE 5,6g",0,Descontinuado,EUD
22053,50644,-,CBEM LOC DES HID CPO BUBBALOO UVA 200ml,1,Descontinuado,BOT
22053,50645,-,CBEM LOC DES HID CPO BUBBALOO MOR 200ml,3,Descontinuado,BOT
22053,50655,-,ARBO DES BDY SPR INTENSO 100ml,21,Descontinuado,BOT
22053,50659,-,UOMINI DES ANTIT AER SPIRIT 75g,8,Descontinuado,BOT
22053,50680,88009,MAKE B BAT LIQ MAT C/AC POLIG ULT/BR 5ml,9,Descontinuado,BOT
22053,50735,-,"NIINA SCRT PO FAC TRANSL KAB COR 3 3,5g",3,Descontinuado,EUD
22053,50755,-,SOUL K/M BAT TINT 2/1 VERM 5ml,1,Descontinuado,EUD
22053,50762,-,EUD DES COL SENS VELV 100ml,9,Descontinuado,EUD
22053,50804,-,EUD LOC DES HID CPO SENS VELV 150ml,13,Descontinuado,EUD
22053,50820,87773,QUASAR DES COL RUSH V2 100ml,9,Descontinuado,BOT
22053,50902,56811,MATCH MASC CAP SCIENCE CRESC 250g,4,Descontinuado,BOT
22053,50948,-,BOTI NECESS PRETA BRILHO EVA,1,Descontinuado,BOT
22053,50991,-,QDB ILUM LIQ ROSTO/CPO GUARANA 30ml,4,Descontinuado,QDB
22053,51075,87214,INSTANCE LOC DES HID CPO BAUN V3 400ml,0,Descontinuado,EUD
22053,51082,87767,INSTANCE DES COL F/VERM V2 200ml,63,Descontinuado,EUD
22053,51084,87765,INSTANCE SPR PERF DES COL KAR V2 200ml,16,Descontinuado,EUD
22053,51086,87761,INSTANCE DES COL BDY SPLSH MARAC 200ml,26,Descontinuado,EUD
22053,51089,-,REF INSTANCE LOC D HID CPO BAUN V3 350ml,35,Descontinuado,EUD
22053,51099,85316,INSTANCE CR HID MAO FR/VERM V3 30g,6,Descontinuado,EUD
22053,51144,85122,CBEM DES ANTIT ROL L/MEL V7 55ml,0,Descontinuado,BOT
22053,51172,88010,MAKE B BAT LIQ MAT C/AC POLIG D/ROUG 5ml,8,Descontinuado,BOT
22053,51174,88018,MAKE B BAT LIQ MAT C/AC POLIG W/CASH 5ml,0,Descontinuado,BOT
22053,51175,88011,MAKE B BAT LIQ MAT C/AC POLIG EX/ROS 5ml,9,Descontinuado,BOT
22053,51177,88012,MAKE B BAT LIQ MAT C/AC POLIG G/BERR 5ml,9,Descontinuado,BOT
