PDV,SKU,SKU_PARA,DESCRIÇÃO,ESTOQUE ATUAL,FASES DO PRODUTO,MARCA
20114,10019,-,"GLAM BAT MICR/PLAS SCARLET ABSOLUTO 3,3g",17,Descontinuado,EUD
20114,10020,-,"GLAM BAT MICR/PLAS NUDE ROSADO 3,3g",0,Descontinuado,EUD
20114,1004,52493,FLORATTA DES COL MY BLUE 75ml,126,Descontinuado,BOT
20114,10140,-,"GLAM BAT MICR/PLAS MARSALA SUPREMO 3,3g",0,Descontinuado,EUD
20114,10282,-,"GLAM BAT MICR/PLAS VERMELHO RUBY 3,3g",0,Descontinuado,EUD
20114,10297,-,"GLAM BAT MICR/PLAS ROSE DELICADO 3,3g",0,Descontinuado,EUD
20114,1080,-,INTENSE GLOS LAB BUBBAL TUT/FRUT 5ml,83,Descontinuado,BOT
20114,1159,-,GLAM ILUM STCK FAC GOLDEN 5g,0,Descontinuado,EUD
20114,1160,-,GLAM BLUSH STCK MALVA 5g,12,Descontinuado,EUD
20114,1192,-,GLAM BLUSH STCK GINGER 5g,16,Descontinuado,EUD
20114,1204,-,GLAM GEL LIMP DEMAQ SK/PERF 100g,2,Descontinuado,EUD
20114,12084,-,ESTJ EGEO DOLCE NAM/22,0,Descontinuado,BOT
20114,12136,-,ESTJ MEN NAM/22,1,Descontinuado,BOT
20114,1245,-,GLAM ESMLT AMEIXA PROFUNDO 7ml,0,Descontinuado,EUD
20114,1246,-,GLAM ESMLT AZUL CARBONO 7ML,3,Descontinuado,EUD
20114,1249,-,"GLAM LAP GEL P/OLH PRETO 1,2g",6,Descontinuado,EUD
20114,1278,-,"GLAM MASC CILIO VOL INFINITY 8,5g",6,Descontinuado,EUD
20114,12961,87807,EUD CR DES HID CPO INDUL 250g,6,Descontinuado,EUD
20114,12965,86749,EUD CR DES HID CPO RGE 250g V2,11,Descontinuado,EUD
20114,1454,-,"GLAM PLT SOMBRA ESSENTIAL 5,85g",0,Descontinuado,EUD
20114,1657,57737,DEM NSPA DES COL BDY SPLSH M/RUBY 4ml,0,Descontinuado,BOT
20114,1672,-,NSPA LOC ANTIOX D H CPO M/RUBY 100ml PRM,21,Descontinuado,BOT
20114,1676,87051,NSPA OL MULTIF AMEIXA 85ml,32,Descontinuado,BOT
20114,1680,87050,NSPA OL MULTIF AMEIXA NEGRA 85ml,49,Descontinuado,BOT
20114,1685,-,NSPA OL MULTIF ROSE 85ml,7,Descontinuado,BOT
20114,1728,-,SIAGE BSTR CAP ACIDCOL HAIR/PLAS 100ml,10,Descontinuado,EUD
20114,17552,-,DEM/V CARBON DES COL 4ml,5,Descontinuado,EUD
20114,19685,53518,ELYSEE EDP 50ml,0,Descontinuado,BOT
20114,19811,-,EUD CR DES HID CPO UNIQ 250g V2,2,Descontinuado,EUD
20114,19814,-,EUD CR DES HID CPO DLX 250g V4,0,Descontinuado,EUD
20114,19815,86538,SOUL MASC CILIO VOL BOMB 10g,5,Descontinuado,EUD
20114,22023,-,INTENSE DES COL OOPSS 50ml,10,Descontinuado,BOT
20114,22502,12504,CPRCH LOC HID DES CPO 200ml V3,2,Descontinuado,BOT
20114,23291,-,CARBON ESPUMA BARBEAR TURBO 190G 200ML,3,Descontinuado,EUD
20114,23304,-,CARBON POS BARBA GEL CREM TURBO 75g,5,Descontinuado,EUD
20114,23743,88212,DEM FLAC ELYSEE EDP 4ml VE,0,Descontinuado,BOT
20114,25458,48310,FLORATTA DES COL BLUE 75ml,651,Descontinuado,BOT
20114,25682,-,MAKE B NUTRIDETOX C NOTURNO SKIN 2x15g,2,Descontinuado,BOT
20114,27856,53427,MAKE B DELINEADOR LIQ P/OLHOS PRETO,11,Descontinuado,BOT
20114,27861,55505,MAKE B LAP P/OLH GEL ULTRABLACK,0,Descontinuado,BOT
20114,29226,85796,ELYSEE CREM HID DES CPO ACETINADO 250g,8,Descontinuado,BOT
20114,30006,-,QDB BASE LIQ LEVANTA TUDO COR 02Q 30ml,4,Descontinuado,QDB
20114,30008,-,QDB BASE LIQ LEVANTA TUDO COR 10N 30ml,7,Descontinuado,QDB
20114,30009,-,QDB BASE LIQ LEVANTA TUDO COR 03Q 30ml,2,Descontinuado,QDB
20114,30010,-,QDB BASE LIQ LEVANTA TUDO COR 09Q 30ml,1,Descontinuado,QDB
20114,30014,-,QDB BASE LIQ LEVANTA TUDO COR 12Q 30ML,7,Descontinuado,QDB
20114,30015,-,QDB BASE LIQ LEVANTA TUDO COR 14N 30ml,1,Descontinuado,QDB
20114,30016,-,QDB BASE LIQ LEVANTA TUDO COR 06Q 30ml,2,Descontinuado,QDB
20114,30017,-,QDB BASE LIQ LEVANTA TUDO COR 07N 30ml,1,Descontinuado,QDB
20114,30018,-,QDB BASE LIQ LEVANTA TUDO COR 15Q 30ML,1,Descontinuado,QDB
20114,30019,-,QDB BASE LIQ LEVANTA TUDO 01F 30ml,2,Descontinuado,QDB
20114,30178,-,GLAM ILUM STCK FAC LUMINOUS 5g,9,Descontinuado,EUD
20114,30192,54101,MALBEC DES COL X 100ml,66,Descontinuado,BOT
20114,3219,-,OUI EDP FLEURS ETERNELLES LHYSOPE 75ML,20,Descontinuado,BOT
20114,3220,-,OUI EDP FLEURS ETERN LA JONQUILLE 75ML,1,Descontinuado,BOT
20114,33359,-,SACOLA P INST/21 VERDE STD MOD C/200,12,Descontinuado,BOT
20114,36486,58528,ESTJ FLORATTA BLUE REG/22,0,Descontinuado,BOT
20114,38479,-,BOT PINCEL SOMB CONCAVO IND V3,1,Descontinuado,BOT
20114,38481,-,BOT PINCEL SOMB ESPONJA IND V4,2,Descontinuado,BOT
20114,38554,-,NSPA NECESS PVC S/ALCA,1,Descontinuado,BOT
20114,39437,-,QDB PINCEL SOBRANCELHA DUPLO,1,Descontinuado,QDB
20114,40071,-,BOT PORTA VELAS VIDRO C/REF NAM/15,1,Descontinuado,BOT
20114,40088,-,MAKE B PINCEL APLICAR SOMBRA,2,Descontinuado,BOT
20114,40092,-,MAKE B PINCEL RETRATIL LABIOS,3,Descontinuado,BOT
20114,40133,-,BOLSA MAO FECHO BOCA PVC S/A 2015,1,Descontinuado,BOT
20114,40851,-,CAIXA HORIZONTAL M NAM/2015 BORDO UNIT,14,Descontinuado,BOT
20114,40852,-,CAIXA HORIZONTAL M NAM/2015 PRETA UNIT,8,Descontinuado,BOT
20114,41450,-,INTENSE NECESSAIRE PINK EM PVC S/ALCA,1,Descontinuado,BOT
20114,41624,-,MAKE B PINCEL CONTORNO FACIAL,2,Descontinuado,BOT
20114,42223,-,CAPINHA ROSA E ALGODAO EM SILICONE,1,Descontinuado,BOT
20114,43352,-,INTENSE TOALHA DEMAQ BYE MAKE POLIEST,1,Descontinuado,BOT
20114,43566,-,MAKE B PINC ESCOVA BASE,2,Descontinuado,BOT
20114,4379,-,NIINA SCRT NECESS ROSA PU/VINIL,3,Descontinuado,EUD
20114,43848,-,MAKE B PINC KABUKI RETR ROSE GOLD,1,Descontinuado,BOT
20114,43849,-,MAKE B PINC PIGM ROSE GOLD,3,Descontinuado,BOT
20114,43890,-,BOTI BOLSA ANFORA PVC VD PRM,113,Descontinuado,BOT
20114,43939,-,MATCH ESCV PARA DESEMBARACAR ABS,6,Descontinuado,BOT
