PDV,SKU,SKU_PARA,DESCRIÇÃO,ESTOQUE ATUAL,FASES DO PRODUTO,MARCA
20048,1004,52493,FLORATTA DES COL MY BLUE 75ml,44,Descontinuado,BOT
20048,1080,-,INTENSE GLOS LAB BUBBAL TUT/FRUT 5ml,1,Descontinuado,BOT
20048,12084,-,ESTJ EGEO DOLCE NAM/22,0,Descontinuado,BOT
20048,1633,-,NSPA COND MORANGO RUBY 300ML,2,Descontinuado,BOT
20048,1672,-,NSPA LOC ANTIOX D H CPO M/RUBY 100ml PRM,31,Descontinuado,BOT
20048,1676,87051,NSPA OL MULTIF AMEIXA 85ml,3,Descontinuado,BOT
20048,1680,87050,NSPA OL MULTIF AMEIXA NEGRA 85ml,4,Descontinuado,BOT
20048,1685,-,NSPA OL MULTIF ROSE 85ml,2,Descontinuado,BOT
20048,19685,53518,ELYSEE EDP 50ml,0,Descontinuado,BOT
20048,23743,88212,DEM FLAC ELYSEE EDP 4ml VE,0,Descontinuado,BOT
20048,25458,48310,FLORATTA DES COL BLUE 75ml,113,Descontinuado,BOT
20048,25682,-,MAKE B NUTRIDETOX C NOTURNO SKIN 2x15g,5,Descontinuado,BOT
20048,25804,48990,INTENSE DES COL GLOSS 50ML,1,Descontinuado,BOT
20048,27861,55505,MAKE B LAP P/OLH GEL ULTRABLACK,4,Descontinuado,BOT
20048,29226,85796,ELYSEE CREM HID DES CPO ACETINADO 250g,9,Descontinuado,BOT
20048,29528,-,MAKE B SOMB TRIO P/SOBRANC,7,Descontinuado,BOT
20048,30192,54101,MALBEC DES COL X 100ml,0,Descontinuado,BOT
20048,36486,58528,ESTJ FLORATTA BLUE REG/22,0,Descontinuado,BOT
20048,38479,-,BOT PINCEL SOMB CONCAVO IND V3,1,Descontinuado,BOT
20048,38480,-,BOT PINCEL DELINEAR SOMB BOCA IND V4,1,Descontinuado,BOT
20048,40058,-,REF CELEBRE DES BDY SPR FORCA 100ml,18,Descontinuado,BOT
20048,40088,-,MAKE B PINCEL APLICAR SOMBRA,3,Descontinuado,BOT
20048,41624,-,MAKE B PINCEL CONTORNO FACIAL,7,Descontinuado,BOT
