PDV,SKU,SKU_PARA,DESCRIÇÃO,ESTOQUE ATUAL,FASES DO PRODUTO,MARCA
24589,1004,52493,FLORATTA DES COL MY BLUE 75ml,2,Descontinuado,BOT
24589,1612,-,DEM INSENSATEZ DES COL VITTAR 4ml,2,Descontinuado,BOT
24589,1676,87051,NSPA OL MULTIF AMEIXA 85ml,1,Descontinuado,BOT
24589,1680,87050,NSPA OL MULTIF AMEIXA NEGRA 85ml,0,Descontinuado,BOT
24589,25458,48310,FLORATTA DES COL BLUE 75ml,2,Descontinuado,BOT
24589,27861,55505,MAKE B LAP P/OLH GEL ULTRABLACK,0,Descontinuado,BOT
24589,29226,85796,ELYSEE CREM HID DES CPO ACETINADO 250g,3,Descontinuado,BOT
24589,30226,-,MATCH MASC CAP SCIENCE CRESC 50ml PRM,1,Descontinuado,BOT
24589,37648,-,INTENSE NECESS DE NAT/12,2,Descontinuado,BOT
24589,40018,-,ELYSEE BOLSA CLUTCH POLIES S/ALCA 15,1,Descontinuado,BOT
24589,40052,-,BOT MASSAG CPO SILICONE PAI/15,1,Descontinuado,BOT
24589,40133,-,BOLSA MAO FECHO BOCA PVC S/A 2015,1,Descontinuado,BOT
24589,41078,-,NSPA MASSAG CAFUNE ABS 2016,7,Descontinuado,BOT
24589,41449,-,INTENSE PORTA BATOM PINK EM PAPEL,1,Descontinuado,BOT
24589,41625,-,MAKE B PINCEL DUPLO OLHOS CHANFRADO,1,Descontinuado,BOT
24589,41981,-,BOTI TAPETINHO LIMPA PINCEIS,1,Descontinuado,BOT
24589,41996,-,MAKE B CURVADOR DE CILIOS EM METAL,1,Descontinuado,BOT
24589,42223,-,CAPINHA ROSA E ALGODAO EM SILICONE,1,Descontinuado,BOT
24589,42512,-,MAKE B PORTA PINCEIS METALIZADO PU,2,Descontinuado,BOT
24589,43345,-,CBEM MASSAG CORPORAL PP,1,Descontinuado,BOT
24589,43352,-,INTENSE TOALHA DEMAQ BYE MAKE POLIEST,1,Descontinuado,BOT
24589,43355,-,BOTI MOLDE PARA BARBA ABS,1,Descontinuado,BOT
24589,43909,49922,BOTI BABY MOCHI MAT UNSX POL C/ALC,2,Descontinuado,BOT
24589,43912,-,DR BOTICA MOCHILA FIDO POLIESTER C/ALC,3,Descontinuado,BOT
24589,43932,-,MATCH ESCV P/MODELAR E ALISAR ABS,3,Descontinuado,BOT
24589,43934,-,MATCH ESCV P/MODELAR 3D ABS,1,Descontinuado,BOT
24589,43935,-,CBEM SAQUIN MANI E PEDI NYLON S/ALC,2,Descontinuado,BOT
24589,43945,-,MAKE B ESPNJ KONJAC,3,Descontinuado,BOT
24589,43955,-,MATCH PENTE P/VOL PA,1,Descontinuado,BOT
24589,43956,-,MATCH PENTE P/ CACHOS PP,1,Descontinuado,BOT
24589,4443,-,BOTIK ACQ GEL HID ANTIOL AC MAND/SAL 50g,2,Descontinuado,BOT
24589,4472,-,BOTIK GEL SEC P/ACNE ACID MAND/SALIC 15G,2,Descontinuado,BOT
24589,4473,87491,BOTIK GEL LIMP FAC MCLR AC MAND/SAL 150g,1,Descontinuado,BOT
24589,4480,87484,BOTIK ACQ GEL HID FAC ANTIS AC/POLIG 50g,5,Descontinuado,BOT
24589,44801,-,CBEM BOLSA VERAO PES C/A,4,Descontinuado,BOT
24589,44807,-,MATCH ESTJ PRATICO P/CABELOS,2,Descontinuado,BOT
24589,44864,-,INTENSE NECESS PRATICA PES S/A,2,Descontinuado,BOT
24589,44865,56841,BOTI BANHEIRINHA TRANSP PS,1,Descontinuado,BOT
24589,4510,87483,REF BOTIK CR FAC FIRM AC/HIALUR 40g,3,Descontinuado,BOT
24589,4539,87482,BOTIK CR FAC FIRMADOR AC/HIAL 40G V2,1,Descontinuado,BOT
