PDV,SKU,SKU_PARA,DESCRIÇÃO,ESTOQUE ATUAL,FASES DO PRODUTO,MARCA
22055,82096,56279,OUI DES ANTIT AER ICONIQUE 001 75g,4,Descontinuado,BOT
22055,82097,-,OUI SAB BARRA LAMOURESSE 142 190G,2,Descontinuado,BOT
22055,82220,-,DEM FLORATTA DES COL SIMPLE LOVE 4ML,5,Descontinuado,BOT
22055,82239,87039,MAKE B BAS LIQ PROT HYAL 70 INVIS 30ml,0,Descontinuado,BOT
22055,82246,-,REF CBEM LOC DES HID CPO BOA NOITE 400ml,2,Descontinuado,BOT
22055,82271,56987,DEM LILY EDP ABSOLU 4ml,3,Descontinuado,BOT
22055,82476,53934,BOTICOL PORTINARI DES ANT/A 75g/125ml V7,0,Descontinuado,BOT
22055,82492,-,"REF MAKE B BAT CR C/AC POL ROS CASH 3,6g",3,Descontinuado,BOT
22055,82500,56727,"QDB BAT LIQ VOLUMAO DAMASCOLI 5,5ml",2,Descontinuado,QDB
22055,82508,-,"QDB BAT COR NUTR NUTRIGOIABA 3,2g",1,Descontinuado,QDB
22055,82509,-,"QDB BAT COR NUTR NUTRIVINHE 3,2g",2,Descontinuado,QDB
22055,82510,-,"QDB BAT COR NUTR NUTRIROSE 3,2g",1,Descontinuado,QDB
22055,82528,58566,"MAKE B CORRET LIQ FAC EFFECT 10 5,7ml",0,Descontinuado,BOT
22055,82531,58626,"MAKE B CORRET LIQ FAC EFFECT 25 5,7ml",1,Descontinuado,BOT
22055,82532,58627,"MAKE B CORRET LIQ FAC EFFECT 30 5,7ml",0,Descontinuado,BOT
22055,82533,58628,"MAKE B CORRET LIQ FAC EFFECT 40 5,7ml",0,Descontinuado,BOT
22055,82534,58629,"MAKE B CORRET LIQ FAC EFFECT 50 5,7ml",1,Descontinuado,BOT
22055,82535,58630,"MAKE B CORRET LIQ FAC EFFECT 60 5,7ml",0,Descontinuado,BOT
22055,82536,58631,"MAKE B CORRET LIQ FAC EFFECT 70 5,7ml",0,Descontinuado,BOT
22055,82537,58632,"MAKE B CORRET LIQ FAC EFFECT 80 5,7ml",1,Descontinuado,BOT
22055,82704,59579,MATCH SHAMP NUTR PROF 300ml,0,Descontinuado,BOT
22055,82708,59577,MATCH MASC CAP NUTR PROF 250g,0,Descontinuado,BOT
22055,82709,59574,MATCH OL CAP NUTR PROF 50ml,1,Descontinuado,BOT
22055,82789,59188,CBEM SHAMP FEIRA BANANA 230ml,0,Descontinuado,BOT
22055,82795,59197,CBEM COND FEIRA PASTA ABACATE 170ml,0,Descontinuado,BOT
22055,82798,-,CBEM COND REST BEIJINHO 250ml,2,Descontinuado,BOT
22055,82824,86037,MATCH SHAMP MATIZADOR LOIROS 300ml,17,Descontinuado,BOT
22055,82827,-,MATCH SHAMP SCIENCE RECONS 250ml,0,Descontinuado,BOT
22055,82859,-,MATCH SHAMP SCIENCE CRESC 250ml,1,Descontinuado,BOT
22055,82874,56812,MATCH TON CAP SCIENCE CRESC 65ml,0,Descontinuado,BOT
22055,82969,58968,MALBEC SHAMP ANTIQUEDA CLUB 250ml,2,Descontinuado,BOT
22055,83041,51324,QUASAR DES BDY SPR RUSH 100ml,10,Descontinuado,BOT
22055,83052,49897,CBEM LOC DES HID CPO CER LIVRE 400ml,19,Descontinuado,BOT
22055,83053,49898,CBEM LOC DES HID CPO CER LIVRE 200ml,0,Descontinuado,BOT
22055,83068,-,LILY EDP LUMIER 30ml,1,Descontinuado,BOT
22055,83124,84743,REF MATCH MASC CAP NUTR/PROF 250ml,3,Descontinuado,BOT
22055,83167,85548,REF MATCH COND NUTR/PROF 250ml,3,Descontinuado,BOT
22055,83188,84400,MALBEC DES COL BLEU 100ml,20,Descontinuado,BOT
22055,83199,55983,"MAKE B BAT ST/PREN HYAL ROS BLUS 3,4g V2",1,Descontinuado,BOT
22055,83310,-,"INTENSE BAT CREM 120 3,8g PRM",7,Descontinuado,BOT
22055,83422,-,REF MAKE B BASE LIQ RETIN H 80 COR20 26g,1,Descontinuado,BOT
22055,83424,-,REF MAKE B BASE LIQ RETIN H COR 30 26g,1,Descontinuado,BOT
22055,83453,-,NSPA GEL DES HID CPO AMEI 250G,1,Descontinuado,BOT
22055,83475,-,CBEM LOC HID DES CPO VAP ALIVIO 100ml,1,Descontinuado,BOT
22055,83519,-,NSPA GEL DES HID CPO ALOE VERA 250g,5,Descontinuado,BOT
22055,83607,87049,MAKE B BAS LIQ PROT HYAL 70 COR 80 30ML,0,Descontinuado,BOT
22055,83622,-,QDB LOC DES HID CPO NUTRI 200ml,1,Descontinuado,QDB
