PDV,SKU,SKU_PARA,DESCRIÇÃO,ESTOQUE ATUAL,FASES DO PRODUTO,MARCA
12586,1004,52493,FLORATTA DES COL MY BLUE 75ml,14,Descontinuado,BOT
12586,12084,-,ESTJ EGEO DOLCE NAM/22,0,Descontinuado,BOT
12586,1657,57737,DEM NSPA DES COL BDY SPLSH M/RUBY 4ml,0,Descontinuado,BOT
12586,1676,87051,NSPA OL MULTIF AMEIXA 85ml,3,Descontinuado,BOT
12586,1680,87050,NSPA OL MULTIF AMEIXA NEGRA 85ml,1,Descontinuado,BOT
12586,1685,-,NSPA OL MULTIF ROSE 85ml,3,Descontinuado,BOT
12586,19685,53518,ELYSEE EDP 50ml,0,Descontinuado,BOT
12586,23743,88212,DEM FLAC ELYSEE EDP 4ml VE,0,Descontinuado,BOT
12586,25458,48310,FLORATTA DES COL BLUE 75ml,93,Descontinuado,BOT
12586,27861,55505,MAKE B LAP P/OLH GEL ULTRABLACK,0,Descontinuado,BOT
12586,29226,85796,ELYSEE CREM HID DES CPO ACETINADO 250g,3,Descontinuado,BOT
12586,29807,-,MAKE B SPR FIX MAQ ROSTO 75ml/40g,1,Descontinuado,BOT
12586,30192,54101,MALBEC DES COL X 100ml,3,Descontinuado,BOT
12586,3220,-,OUI EDP FLEURS ETERN LA JONQUILLE 75ML,0,Descontinuado,BOT
12586,36486,58528,ESTJ FLORATTA BLUE REG/22,0,Descontinuado,BOT
12586,38479,-,BOT PINCEL SOMB CONCAVO IND V3,1,Descontinuado,BOT
12586,38481,-,BOT PINCEL SOMB ESPONJA IND V4,1,Descontinuado,BOT
12586,40058,-,REF CELEBRE DES BDY SPR FORCA 100ml,12,Descontinuado,BOT
12586,41449,-,INTENSE PORTA BATOM PINK EM PAPEL,1,Descontinuado,BOT
12586,41625,-,MAKE B PINCEL DUPLO OLHOS CHANFRADO,3,Descontinuado,BOT
12586,42512,-,MAKE B PORTA PINCEIS METALIZADO PU,1,Descontinuado,BOT
12586,43566,-,MAKE B PINC ESCOVA BASE,6,Descontinuado,BOT
12586,43939,-,MATCH ESCV PARA DESEMBARACAR ABS,1,Descontinuado,BOT
12586,44410,-,MAKE B PINC LEQUE,1,Descontinuado,BOT
12586,4443,-,BOTIK ACQ GEL HID ANTIOL AC MAND/SAL 50g,1,Descontinuado,BOT
12586,4473,87491,BOTIK GEL LIMP FAC MCLR AC MAND/SAL 150g,8,Descontinuado,BOT
12586,4480,87484,BOTIK ACQ GEL HID FAC ANTIS AC/POLIG 50g,6,Descontinuado,BOT
12586,44807,-,MATCH ESTJ PRATICO P/CABELOS,2,Descontinuado,BOT
12586,44865,56841,BOTI BANHEIRINHA TRANSP PS,0,Descontinuado,BOT
12586,4510,87483,REF BOTIK CR FAC FIRM AC/HIALUR 40g,1,Descontinuado,BOT
12586,4539,87482,BOTIK CR FAC FIRMADOR AC/HIAL 40G V2,0,Descontinuado,BOT
12586,46467,-,CBEM NECESS BRCA BOA NOITE S/A PES,0,Descontinuado,BOT
12586,46895,-,BOTI MASSAG CPO PP,15,Descontinuado,BOT
12586,46948,-,ARBO SHW GEL CAB/CPO 75G,5,Descontinuado,BOT
12586,47235,50395,BOTI SUN PROT SOL CPO FPS 30 200g,2,Descontinuado,BOT
12586,47412,-,INTENSE NECESSAIRE PU S/ALC,1,Descontinuado,BOT
12586,47552,88022,BOTICA 214 EDP FOUG AROM VER/FIRENZ 90ml,12,Descontinuado,BOT
12586,47594,47963,BOTI SUN PROT CPO FPS 50 200G,0,Descontinuado,BOT
12586,47630,88019,BOTICA 214 EDP DARK MINT 90ml V2,1,Descontinuado,BOT
12586,47635,-,BOTICA 214 CR AC DES HID CPO V/FIR 200g,0,Descontinuado,BOT
12586,47810,-,CBEM LOC DES HID CPO NETFLIX 200ml,1,Descontinuado,BOT
12586,47901,-,BOTIK SRUM ALT/POT AC MAND/SALIC 4ml PRM,1,Descontinuado,BOT
12586,47911,51244,QUASAR DES COL 100ml V3,1,Descontinuado,BOT
12586,47951,58348,ZAAD EDP MONDO 95ML V3,2,Descontinuado,BOT
12586,47960,57731,BOTI SUN PROT CPO SPR ACQ/FL FPS50 180ml,87,Descontinuado,BOT
12586,47974,52757,CBEM SAB LIQ INT NUVEM 200ml,1,Descontinuado,BOT
12586,48020,57675,NSPA OLEO ACUC ESF CPO AMEI 200g V3,0,Descontinuado,BOT
12586,48100,59193,CBEM COND FEIRA BANANA 170ml,3,Descontinuado,BOT
12586,48130,84387,MALBEC DES COL 100ml V5,0,Descontinuado,BOT
12586,48136,48307,FLORATTA DES COL F/SECRET 75ml V2,145,Descontinuado,BOT
12586,48139,49252,COFFEE DES COL WOMAN SEDUC 100ml V5,35,Descontinuado,BOT
12586,48144,85606,INSENSATEZ DES COL 100ml V3,30,Descontinuado,BOT
12586,48200,59029,MALBEC CR P/BARB SENSIT CLUB 100G,0,Descontinuado,BOT
12586,48255,-,NSPA LOC DES HID CPO F/AMEI 200ml V5,5,Descontinuado,BOT
12586,48278,-,INTENSE BASE LIQ SUPFIX 25 25ml V3,2,Descontinuado,BOT
12586,48285,-,NSPA SAB LIQ CPO AMEI 200ml V3,6,Descontinuado,BOT
12586,48347,59494,DEM ELYSEE EDP BLANC 4ml V2,0,Descontinuado,BOT
12586,48350,56922,DEM ELYSEE EDP NUIT 4ml V2,0,Descontinuado,BOT
12586,48362,-,MALBEC DES COL 50ml V4,0,Descontinuado,BOT
12586,48363,59585,MALBEC DES COL 100ml PRM V4,0,Descontinuado,BOT
12586,48367,-,ZAAD DES ANTIT AER MONDO 75g V3,1,Descontinuado,BOT
12586,48485,-,NSPA CACHEPO VERMELHO PU/PES,1,Descontinuado,BOT
12586,48545,49890,CBEM LOC DES HID CPO NUVEM 200ml V2,1,Descontinuado,BOT
12586,48547,49884,CBEM LOC DES HID CPO L/MEL 400ml V7,4,Descontinuado,BOT
12586,48552,85122,CBEM DES ROLL ON L/MEL 55ml V6,19,Descontinuado,BOT
12586,48573,-,EGEO DES COL DOLCE COLORS 90ML V2,10,Descontinuado,BOT
12586,48614,55427,CBEM CREM HID MAO DELEITE 50g V2,0,Descontinuado,BOT
12586,48615,-,CBEM LOC DES HID CPO L/MEL 200ml V2,4,Descontinuado,BOT
12586,48619,49887,REF CBEM LOC HID DES CPO NUVEM 400ml V2,0,Descontinuado,BOT
12586,48621,52507,FLORATTA EDP FLEUR D ECLIPSE 75ml,10,Descontinuado,BOT
12586,48628,49888,CBEM LOC DES HID CPO NUVEM 400ml V2,0,Descontinuado,BOT
12586,48632,-,DREAM DES COL SPLSH AMOR NO AR 350ml V2,0,Descontinuado,BOT
12586,48635,48313,FLORATTA DES COL ROSE 75ml V3,5,Descontinuado,BOT
