PDV,SKU,DESCRIÇÃO,MARCA,CURVA,ESTOQUE_ATUAL
22430,2260,INTENSE BAS LIQ MATE CAMUFL POP 240 20ml,BOT,C,3
22430,2274,INTENSE BAS LIQ MATE CAMUFL POP 260 20ml,BOT,C,5
22430,2276,INTENSE BAS LIQ MATE CAMUFL POP 300 20ml,BOT,C,1
22430,2285,INTENSE BAS LIQ MATE CAMUFL POP 320 20ml,BOT,C,1
22430,2286,INTENSE BAS LIQ MATE CAMUFL POP 330 20ml,BOT,C,3
22430,23291,CARBON ESPUMA BARBEAR TURBO 190g 200ml,EUD,C,0
22430,23743,DEM FLAC ELYSEE EDP 4ml VE,BOT,E,0
22430,24825,FLAC LINDA DES COL 4ml VE,BOT,E,0
22430,24828,FLAC GLAMOUR DES COL 4ml VE,BOT,E,0
22430,2483,"INTENSE LAP P/OLHO POP PRETO 1,1g",BOT,C,94
22430,24832,FLAC THATY DES COL 4ML VE,BOT,E,0
22430,24834,FLAC FREE DES COL 4ML VE,BOT,E,34
22430,2501,MALBEC CAR PRES CLUB,BOT,E,0
22430,25458,FLORATTA DES COL BLUE 75ml,BOT,E,3636
22430,25682,MAKE B NUTRIDETOX C NOTURNO SKIN 2x15g,BOT,E,3
22430,26401,MAKE B PRIMER OLH V2,BOT,E,6
22430,27707,BOTICOLL CONNEXION DES COL 100ml V2,BOT,A,369
22430,27858,MAKE B LAP RETR P/OLH PRET PCK,BOT,C,6
22430,27861,MAKE B LAP P/OLH GEL ULTRABLACK,BOT,E,0
22430,29046,BOTICOLL CONNEX DES BDY SPR 100ml V6 PCK,BOT,C,0
22430,29226,ELYSEE CREM HID DES CPO ACETINADO 250g,BOT,E,168
22430,29426,DEM CECITA DES COL REG 4ML,BOT,E,0
22430,30000,"QDB BAT VOLUMAO LIQ TAMARALI 5,5ml",QDB,E,4
22430,30006,QDB BASE LIQ LEVANTA TUDO COR 02Q 30ml,QDB,E,1
22430,30007,QDB BASE LIQ LEVANTA TUDO COR 03F 30ml,QDB,E,2
22430,30008,QDB BASE LIQ LEVANTA TUDO COR 10N 30ml,QDB,E,7
22430,30009,QDB BASE LIQ LEVANTA TUDO COR 03Q 30ml,QDB,E,6
22430,30010,QDB BASE LIQ LEVANTA TUDO COR 09Q 30ml,QDB,E,4
22430,30013,QDB BASE LIQ LEVANTA TUDO COR 04Q 30ml,QDB,C,10
22430,30014,QDB BASE LIQ LEVANTA TUDO COR 12Q 30ml,QDB,E,6
22430,30015,QDB BASE LIQ LEVANTA TUDO COR 14N 30ml,QDB,E,5
22430,30016,QDB BASE LIQ LEVANTA TUDO COR 06Q 30ml,QDB,E,1
22430,30017,QDB BASE LIQ LEVANTA TUDO COR 07N 30ml,QDB,E,3
22430,30018,QDB BASE LIQ LEVANTA TUDO COR 15Q 30ml,QDB,E,4
22430,30019,QDB BASE LIQ LEVANTA TUDO 01F 30ml,QDB,E,2
22430,30020,QDB BASE LIQ LEVANTA TUDO INCOLOR 30ml,QDB,E,8
22430,30178,GLAM ILUM STCK FAC LUMINOUS 5g,EUD,E,28
22430,30181,QDB PO COMP FAC MULTIEF NAPOLITANO 18g,QDB,B,1
22430,30190,CART ADESIVOS INST 2021 C/50,BOT,E,0
22430,30192,MALBEC DES COL X 100ml,BOT,E,0
22430,30198,DEM MALBEC DES COL X 4ml,BOT,E,0
22430,30199,SIAGE SHAMP HID MICLR 250ml,EUD,B,36
22430,30201,MALBEC DES COL X 10ml PRM,BOT,E,2
22430,30203,SIAGE MASC CAP HIDRATACAO MICELAR 250g,EUD,B,76
22430,30207,SIAGE LEAV CAP HIDRATACAO MICELAR 100ml,EUD,C,50
22430,30213,CJ SCH SIAGE HIDRATACAO MICLR 3x7ml VDA,EUD,C,0
22430,30247,EGEO DES COL PINA BLAST 90ml,BOT,C,7
22430,30302,SIAGE COND HIDRATACAO MICELAR V2 200ml,EUD,B,63
22430,30340,DEM EGEO DES COL CHERRY BLAST 4ml,BOT,E,0
22430,30363,EGEO DES COL CHERRY BLAST 90ml,BOT,C,0
22430,3219,OUI EDP FLEURS ETERNELLES LHYSOPE 75ML,BOT,E,40
22430,3220,OUI EDP FLEURS ETERN LA JONQUILLE 75ml,BOT,C,31
22430,33356,SACOLA PP INST/21 VERDE STD MOD C/300,BOT,E,155
22430,33359,SACOLA P INST/21 VERDE STD MOD C/200,BOT,E,230
22430,33363,SACOLA M INST/21 VERDE STD MOD C/200,BOT,E,180
22430,33366,SACOLA G INST/21 VERDE STD MOD C/100,BOT,E,43
22430,33402,KIT SACOLA M INST/21 VERDE C/150 ENCINTA,BOT,E,1350
22430,33419,PAPEL SEDA INST/21 C/500 GRANEL,BOT,E,9500
22430,33423,COMB MALBEC CLUB PAIS/21,BOT,E,0
22430,33424,ESTJ FLORATTA FLOWERS SORT REG/22,BOT,C,1
22430,33427,LILY GELEIA DES HID CORPORAL GLOW 250g,BOT,B,11
22430,3384,SACOLA PP INST 2021 VERDE STD,BOT,E,0
22430,3396,SACOLA P INST 2021 VERDE STD,BOT,E,20000
22430,3402,SACOLA M INST 2021 VERDE STD,BOT,E,18000
22430,3413,SACOLA G INST 2021 VERDE STD,BOT,E,2000
22430,3505,CAIXA P INST 2021 ROSA ECONOMICA,BOT,E,0
22430,3517,CAIXA P INST 2021 VERDE ECONOMICA,BOT,E,0
22430,3530,CAIXA M INST 2021 VERDE ECONOMICA,BOT,E,0
22430,3542,CAIXA G INST 2021 ROSA ECONOMICA,BOT,E,0
22430,3554,CAIXA G INST 2021 VERDE ECONOMICA,BOT,E,12
22430,36226,ESTJ GLAMOUR SEC BL REG/22,BOT,C,1
22430,36485,ESTJ COFFEE W/SEDUC REG/22,BOT,C,2
22430,36486,ESTJ FLORATTA BLUE REG/22,BOT,E,6
22430,36487,REF MAKE B PO COMP FAC HYAL 40 8g,BOT,C,0
