PDV,SKU,DESCRIÇÃO,MARCA,CURVA,ESTOQUE_ATUAL
24590,10019,"GLAM BAT MICR/PLAS SCARLET ABSOLUTO 3,3g",EUD,E,0
24590,10020,"GLAM BAT MICR/PLAS NUDE ROSADO 3,3g",EUD,E,0
24590,1004,FLORATTA DES COL MY BLUE 75ml,BOT,E,10
24590,1005,DEM FLORATTA DES COL MY BLUE 4ml,BOT,E,0
24590,10140,"GLAM BAT MICR/PLAS MARSALA SUPREMO 3,3g",EUD,E,0
24590,10282,"GLAM BAT MICR/PLAS VERMELHO RUBY 3,3g",EUD,E,0
24590,10297,"GLAM BAT MICR/PLAS ROSE DELICADO 3,3g",EUD,E,0
24590,1062,NIINA SECRETS DES COL 100ml,EUD,E,0
24590,1063,DEM NIINA SECRETS DES COL 4ml,EUD,E,0
24590,1073,NIINA SECRETS LOC DES HID CPO 200ml,EUD,E,0
24590,1102,FLAC EUD DES COL TECIDOS 3X1ml,EUD,E,0
24590,1113,COMB AROMATER STRESS,BOT,E,0
24590,1114,COMB AROMATER ENERG,BOT,E,0
24590,1116,COMB AROMATER CALMA,BOT,E,0
24590,1124,EMBALAGEM PRESENTEAVEL INSTANCE,EUD,E,0
24590,1125,COMB EGEO DOLCE MAES NANICO,BOT,E,0
24590,1159,GLAM ILUM STCK FAC GOLDEN 5g,EUD,E,0
24590,1160,GLAM BLUSH STCK MALVA 5g,EUD,E,0
24590,1192,GLAM BLUSH STCK GINGER 5g,EUD,E,0
24590,1204,GLAM GEL LIMP DEMAQ SK/PERF 100g,EUD,E,0
24590,12084,ESTJ EGEO DOLCE NAM/22,BOT,E,0
24590,1245,GLAM ESMLT AMEIXA PROFUNDO 7ml,EUD,E,0
24590,1246,GLAM ESMLT AZUL CARBONO 7ML,EUD,E,0
24590,1296,PMPCK THE BLEND DES ANTIT AER 2x75g,BOT,B,1
24590,12961,EUD CR DES HID CPO INDUL 250g,EUD,E,0
24590,12965,EUD CR DES HID CPO RGE 250g V2,EUD,E,0
24590,12967,LA VICT CR ACET DES HID CPO 250g V2,EUD,E,0
24590,1302,PMPCK LILY DES ANTIT AER 2X75G,BOT,B,2
24590,1314,PMPCK ZAAD DES ANTIT AER 2X75G,BOT,B,0
24590,1317,PMPCK MALBEC DES ANTIT AER 2x75g,BOT,B,6
24590,1428,NSPA LOC ANTIOX DES HID CPO M/RUBY 400ml,BOT,B,3
24590,14482,FLAC LILY EDP 4ml VE,BOT,E,0
24590,1454,"GLAM PLT SOMBRA ESSENTIAL 5,85g",EUD,E,0
24590,1478,COMB SIAGE REMOVE OLEOSIDADE SHAMP/COND,EUD,E,0
24590,1521,GLAM PLT MULT RED DIAM COR ELET/PINK 30g,EUD,E,0
24590,1630,NSPA DES COL BDY SPLSH M/RUBY 200ml,BOT,B,4
24590,1634,NSPA GEL ESF CPO MORANGO RUBY 175G,BOT,B,35
24590,1638,COMB SIAGE MEN POMAD/SHAMP FORCA,EUD,E,0
24590,1639,COMB SIAGE MEN POMAD/SHAMP ANTICASPA,EUD,E,0
24590,1640,NSPA LOC ANTIOX DES HID CPO M/RUBY 200ml,BOT,E,0
24590,1641,SIAGE SHAMP HAIR/PLAS 250ml,EUD,E,0
24590,1642,COMB INSTANCE BAUN MINI LOC/SAB,EUD,E,0
24590,1643,COMB EUD SENS VELV CREM/SAB LIQ,EUD,E,0
24590,16438,FLAC GLAMOUR S/B DES COL 4ml VE,BOT,E,0
24590,16439,FLAC ANNI DES COL 4ML VE,BOT,E,0
24590,1644,SIAGE MASC CAP HIALUR HAIR/PLAS 250g,EUD,E,0
24590,1648,CJ SCH SIAGE HAIR/PLAS 3x7ml VDA,EUD,E,0
24590,1650,REF NSPA LOC ANTIOX D H CPO M/RUBY 350ml,BOT,B,17
