PDV,SKU,SKU_PARA,DESCRIÇÃO,ESTOQUE ATUAL,FASES DO PRODUTO,MARCA
18612,1004,52493,FLORATTA DES COL MY BLUE 75ml,1,Descontinuado,BOT
18612,1078,-,MATCH SRUM CAP POS QUIMICA 50ml,1,Descontinuado,BOT
18612,12084,-,ESTJ EGEO DOLCE NAM/22,0,Descontinuado,BOT
18612,1657,57737,DEM NSPA DES COL BDY SPLSH M/RUBY 4ml,0,Descontinuado,BOT
18612,1672,-,NSPA LOC ANTIOX D H CPO M/RUBY 100ml PRM,3,Descontinuado,BOT
18612,1676,87051,NSPA OL MULTIF AMEIXA 85ml,1,Descontinuado,BOT
18612,1680,87050,NSPA OL MULTIF AMEIXA NEGRA 85ml,1,Descontinuado,BOT
18612,19685,53518,ELYSEE EDP 50ml,3,Descontinuado,BOT
18612,23743,88212,DEM FLAC ELYSEE EDP 4ml VE,0,Descontinuado,BOT
18612,25458,48310,FLORATTA DES COL BLUE 75ml,15,Descontinuado,BOT
18612,25682,-,MAKE B NUTRIDETOX C NOTURNO SKIN 2x15g,4,Descontinuado,BOT
18612,27856,53427,MAKE B DELINEADOR LIQ P/OLHOS PRETO,1,Descontinuado,BOT
18612,27861,55505,MAKE B LAP P/OLH GEL ULTRABLACK,8,Descontinuado,BOT
18612,28813,48141,ACCORDES DES COL 80ml V4,2,Descontinuado,BOT
18612,29226,85796,ELYSEE CREM HID DES CPO ACETINADO 250g,2,Descontinuado,BOT
18612,30192,54101,MALBEC DES COL X 100ml,17,Descontinuado,BOT
18612,30226,-,MATCH MASC CAP SCIENCE CRESC 50ml PRM,1,Descontinuado,BOT
18612,3220,-,OUI EDP FLEURS ETERN LA JONQUILLE 75ml,0,Descontinuado,BOT
18612,36486,58528,ESTJ FLORATTA BLUE REG/22,1,Descontinuado,BOT
18612,40058,-,REF CELEBRE DES BDY SPR FORCA 100ml,7,Descontinuado,BOT
18612,40088,-,MAKE B PINCEL APLICAR SOMBRA,1,Descontinuado,BOT
18612,40093,-,MAKE B ESPNJ MAQ SILIESPONJA PU,1,Descontinuado,BOT
18612,41981,-,BOTI TAPETINHO LIMPA PINCEIS,1,Descontinuado,BOT
18612,42111,-,CAPINHA MORANGUINHO EM SILICONE,1,Descontinuado,BOT
18612,42223,-,CAPINHA ROSA E ALGODAO EM SILICONE,1,Descontinuado,BOT
18612,43785,56254,CBEM CAPINHA DELEITE SILICONE,2,Descontinuado,BOT
18612,43951,-,SOPHIE ESCV DESEMBARACO ABS,2,Descontinuado,BOT
18612,44150,-,CAIXA INST P LACO VERDE,29,Descontinuado,BOT
18612,4472,-,BOTIK GEL SEC P/ACNE ACID MAND/SALIC 15g,1,Descontinuado,BOT
18612,4473,87491,BOTIK GEL LIMP FAC MCLR AC MAND/SAL 150g,9,Descontinuado,BOT
18612,44764,-,SOPHIE CJ PINC C/2 UN,0,Descontinuado,BOT
18612,44799,-,BOTI FONE OUV AZUL ABS,1,Descontinuado,BOT
18612,4480,87484,BOTIK ACQ GEL HID FAC ANTIS AC/POLIG 50g,12,Descontinuado,BOT
18612,44864,-,INTENSE NECESS PRATICA PES S/A,1,Descontinuado,BOT
18612,44865,56841,BOTI BANHEIRINHA TRANSP PS,1,Descontinuado,BOT
18612,44967,-,BOTI BABY SABONETEIRA PP,1,Descontinuado,BOT
18612,4539,87482,BOTIK CR FAC FIRMADOR AC/HIAL 40g V2,2,Descontinuado,BOT
18612,46467,-,CBEM NECESS BRCA BOA NOITE S/A PES,0,Descontinuado,BOT
18612,46895,-,BOTI MASSAG CPO PP,6,Descontinuado,BOT
18612,47166,-,MEN DES ANTIT CR CLIN ULTRA PROTECT 50g,9,Descontinuado,BOT
18612,47235,50395,BOTI SUN PROT SOL CPO FPS 30 200g,1,Descontinuado,BOT
18612,47299,-,NSPA COND SOLIDO 75g,1,Descontinuado,BOT
18612,47300,-,NSPA SHAMP SLD AMEI 90g,3,Descontinuado,BOT
18612,47412,-,INTENSE NECESSAIRE PU S/ALC,0,Descontinuado,BOT
18612,47552,88022,BOTICA 214 EDP FOUG AROM VER/FIRENZ 90ml,4,Descontinuado,BOT
18612,47594,47963,BOTI SUN PROT CPO FPS 50 200g,0,Descontinuado,BOT
18612,47630,88019,BOTICA 214 EDP DARK MINT 90ml V2,2,Descontinuado,BOT
18612,47635,-,BOTICA 214 CR AC DES HID CPO V/FIR 200g,0,Descontinuado,BOT
18612,47638,-,MATCH COND PROT DA COR 250ml,6,Descontinuado,BOT
18612,47777,-,BOTI BABY SAB LIQ CAB/PES NAN/NEN 200ml,1,Descontinuado,BOT
18612,47782,-,BOTI BABY COL NAN/NEN 100ml,2,Descontinuado,BOT
18612,47811,-,CBEM LOC DES HID CPO NETFLIX 400ml,9,Descontinuado,BOT
18612,47911,51244,QUASAR DES COL 100ml V3,2,Descontinuado,BOT
18612,47912,-,MATCH SHAMP RESP/CACH 250ml V2,2,Descontinuado,BOT
18612,47914,-,MATCH CREM MODEL CACH RESP/CACH 290ml V2,1,Descontinuado,BOT
18612,47916,-,MATCH CR MODEL ONDUL RESP/CACH 290ml V2,3,Descontinuado,BOT
18612,47917,-,MATCH CR MODEL RESP/CACH CRESP 290ml V2,1,Descontinuado,BOT
18612,47918,-,MATCH GELAT MODEL CAP RESP/CACH 250g V2,3,Descontinuado,BOT
18612,47951,58348,ZAAD EDP MONDO 95ml V3,2,Descontinuado,BOT
18612,47972,-,INTENSE ILUM LIQ MULTIF ROSE 8ml V3,1,Descontinuado,BOT
18612,47975,-,CBEM MASC FAC NETFLIX 50g,20,Descontinuado,BOT
18612,48020,57675,NSPA OLEO ACUC ESF CPO AMEI 200g V3,0,Descontinuado,BOT
18612,48100,59193,CBEM COND FEIRA BANANA 170ml,4,Descontinuado,BOT
18612,48130,84387,MALBEC DES COL 100ml V5,0,Descontinuado,BOT
18612,48136,48307,FLORATTA DES COL F/SECRET 75ml V2,1,Descontinuado,BOT
18612,48144,85606,INSENSATEZ DES COL 100ml V3,17,Descontinuado,BOT
18612,48200,59029,MALBEC CR P/BARB SENSIT CLUB 100g,9,Descontinuado,BOT
18612,48253,-,REF NSPA LOC DES HID CPO F/AMEI 400ml V2,4,Descontinuado,BOT
18612,48255,-,NSPA LOC DES HID CPO F/AMEI 200ml V5,2,Descontinuado,BOT
18612,48270,-,INTENSE BASE LIQ SUPFIX 75 25ml V3,1,Descontinuado,BOT
