PDV,SKU,SKU_PARA,DESCRIÇÃO,ESTOQUE ATUAL,FASES DO PRODUTO,MARCA
20110,1004,52493,FLORATTA DES COL MY BLUE 75ml,24,Descontinuado,BOT
20110,12084,-,ESTJ EGEO DOLCE NAM/22,0,Descontinuado,BOT
20110,1657,57737,DEM NSPA DES COL BDY SPLSH M/RUBY 4ml,0,Descontinuado,BOT
20110,1672,-,NSPA LOC ANTIOX D H CPO M/RUBY 100ml PRM,4,Descontinuado,BOT
20110,1676,87051,NSPA OL MULTIF AMEIXA 85ml,3,Descontinuado,BOT
20110,1680,87050,NSPA OL MULTIF AMEIXA NEGRA 85ml,10,Descontinuado,BOT
20110,19685,53518,ELYSEE EDP 50ml,0,Descontinuado,BOT
20110,22023,-,INTENSE DES COL OOPSS 50ml,1,Descontinuado,BOT
20110,23743,88212,DEM FLAC ELYSEE EDP 4ml VE,0,Descontinuado,BOT
20110,24837,-,FLAC MALBEC DES COL 4ml VE,3,Descontinuado,BOT
20110,24842,-,FLAC COFFEE MAN DES COL 4ml VE,7,Descontinuado,BOT
20110,25458,48310,FLORATTA DES COL BLUE 75ml,125,Descontinuado,BOT
20110,25682,-,MAKE B NUTRIDETOX C NOTURNO SKIN 2x15g,13,Descontinuado,BOT
20110,25804,48990,INTENSE DES COL GLOSS 50ML,2,Descontinuado,BOT
20110,27856,53427,MAKE B DELINEADOR LIQ P/OLHOS PRETO,1,Descontinuado,BOT
20110,27861,55505,MAKE B LAP P/OLH GEL ULTRABLACK,22,Descontinuado,BOT
20110,29226,85796,ELYSEE CREM HID DES CPO ACETINADO 250g,24,Descontinuado,BOT
20110,30192,54101,MALBEC DES COL X 100ml,36,Descontinuado,BOT
20110,30226,-,MATCH MASC CAP SCIENCE CRESC 50ml PRM,23,Descontinuado,BOT
20110,3220,-,OUI EDP FLEURS ETERN LA JONQUILLE 75ml,0,Descontinuado,BOT
20110,36486,58528,ESTJ FLORATTA BLUE REG/22,0,Descontinuado,BOT
20110,40088,-,MAKE B PINCEL APLICAR SOMBRA,3,Descontinuado,BOT
20110,40092,-,MAKE B PINCEL RETRATIL LABIOS,1,Descontinuado,BOT
20110,41625,-,MAKE B PINCEL DUPLO OLHOS CHANFRADO,3,Descontinuado,BOT
20110,43352,-,INTENSE TOALHA DEMAQ BYE MAKE POLIEST,3,Descontinuado,BOT
20110,43355,-,BOTI MOLDE PARA BARBA ABS,1,Descontinuado,BOT
20110,43909,49922,BOTI BABY MOCHI MAT UNSX POL C/ALC,1,Descontinuado,BOT
20110,43932,-,MATCH ESCV P/MODELAR E ALISAR ABS,1,Descontinuado,BOT
20110,43939,-,MATCH ESCV PARA DESEMBARACAR ABS,1,Descontinuado,BOT
20110,43951,-,SOPHIE ESCV DESEMBARACO ABS,1,Descontinuado,BOT
20110,43955,-,MATCH PENTE P/VOL PA,1,Descontinuado,BOT
20110,43956,-,MATCH PENTE P/ CACHOS PP,3,Descontinuado,BOT
20110,43965,-,BOTI KIT CUIDADOS PESSOAIS ACO INOX,2,Descontinuado,BOT
20110,44410,-,MAKE B PINC LEQUE,8,Descontinuado,BOT
20110,4473,87491,BOTIK GEL LIMP FAC MCLR AC MAND/SAL 150g,0,Descontinuado,BOT
20110,44764,-,SOPHIE CJ PINC C/2 UN,0,Descontinuado,BOT
20110,4480,87484,BOTIK ACQ GEL HID FAC ANTIS AC/POLIG 50g,35,Descontinuado,BOT
20110,44805,-,MAKE B NECESS POMPOM LISTRAS PU S/A,1,Descontinuado,BOT
20110,44851,-,MAKE B ESTJ P/SOBRANCELHAS,5,Descontinuado,BOT
20110,44863,-,DR BOTICA MALETA METAL C/A,1,Descontinuado,BOT
20110,44864,-,INTENSE NECESS PRATICA PES S/A,2,Descontinuado,BOT
20110,44865,56841,BOTI BANHEIRINHA TRANSP PS,0,Descontinuado,BOT
20110,44968,-,SOPHIE SABONETEIRA PP,2,Descontinuado,BOT
20110,4539,87482,BOTIK CR FAC FIRMADOR AC/HIAL 40g V2,2,Descontinuado,BOT
20110,45548,-,MAKE B BOLSA UNLIMITED MESH PES C/A,2,Descontinuado,BOT
20110,45551,-,MAKE B TAPETE LIMP PINCEIS SILICONE,2,Descontinuado,BOT
20110,45553,-,INTENSE TOALHA DEMAQ ROXA PES,2,Descontinuado,BOT
20110,45599,-,BOTI SACO ORGANIZADOR ALGODAO,2,Descontinuado,BOT
20110,45957,-,BOTI BABY FIDO NECESS AMARELA PES,1,Descontinuado,BOT
20110,45973,-,BOTI BOLSA TOTE HOLOG TPU C/A,2,Descontinuado,BOT
20110,46014,-,BOTI CAPINHA CREM MAOS PES C/A,2,Descontinuado,BOT
20110,46467,-,CBEM NECESS BRCA BOA NOITE S/A PES,0,Descontinuado,BOT
20110,46470,-,BOTI MASCARA PROT MALHA PRETA M,3,Descontinuado,BOT
20110,46554,-,BOTI ECOBAG LONITA SUSTENTAVEL/NYLON,2,Descontinuado,BOT
20110,46631,-,NSPA AMEI NECESS VERM SILICONE NAT/21,1,Descontinuado,BOT
20110,46758,-,CELEBRE BOLSA FEM PRATA PU C/ALC,1,Descontinuado,BOT
20110,46893,-,MATCH NECESSAIRE C/VISOR PES,3,Descontinuado,BOT
20110,47235,50395,BOTI SUN PROT SOL CPO FPS 30 200g,0,Descontinuado,BOT
20110,47412,-,INTENSE NECESSAIRE PU S/ALC,1,Descontinuado,BOT
20110,47552,88022,BOTICA 214 EDP FOUG AROM VER/FIRENZ 90ml,1,Descontinuado,BOT
20110,47594,47963,BOTI SUN PROT CPO FPS 50 200g,0,Descontinuado,BOT
20110,47617,-,BOTI NECESS CORACAO EVA,3,Descontinuado,BOT
20110,47630,88019,BOTICA 214 EDP DARK MINT 90ml V2,0,Descontinuado,BOT
20110,47635,-,BOTICA 214 CR AC DES HID CPO V/FIR 200g,0,Descontinuado,BOT
20110,47638,-,MATCH COND PROT DA COR 250ml,7,Descontinuado,BOT
20110,47777,-,BOTI BABY SAB LIQ CAB/PES NAN/NEN 200ml,8,Descontinuado,BOT
20110,47901,-,BOTIK SRUM ALT/POT AC MAND/SALIC 4ml PRM,1,Descontinuado,BOT
20110,47948,-,QUASAR DES COL SURF 100ml V2,2,Descontinuado,BOT
20110,47951,58348,ZAAD EDP MONDO 95ml V3,13,Descontinuado,BOT
20110,47952,-,LILY DES COL LEAU DE 10ml PRM,2,Descontinuado,BOT
20110,47972,-,INTENSE ILUM LIQ MULTIF ROSE 8ml V3,1,Descontinuado,BOT
20110,47974,52757,CBEM SAB LIQ INT NUVEM 200ml,1,Descontinuado,BOT
20110,48020,57675,NSPA OLEO ACUC ESF CPO AMEI 200g V3,0,Descontinuado,BOT
20110,48100,59193,CBEM COND FEIRA BANANA 170ml,2,Descontinuado,BOT
20110,48130,84387,MALBEC DES COL 100ml V5,17,Descontinuado,BOT
20110,48136,48307,FLORATTA DES COL F/SECRET 75ml V2,224,Descontinuado,BOT
20110,48144,85606,INSENSATEZ DES COL 100ml V3,42,Descontinuado,BOT
20110,48200,59029,MALBEC CR P/BARB SENSIT CLUB 100g,28,Descontinuado,BOT
20110,48201,59024,MALBEC BALM POS BARBA SENSIT CLUB 100g,1,Descontinuado,BOT
20110,48253,-,REF NSPA LOC DES HID CPO F/AMEI 400ml V2,6,Descontinuado,BOT
20110,48270,-,INTENSE BASE LIQ SUPFIX 75 25ml V3,2,Descontinuado,BOT
20110,48272,-,INTENSE BASE LIQ SUPFIX 30 25ml V3,5,Descontinuado,BOT
20110,48277,-,INTENSE BASE LIQ SUPFIX 15 25ml V3,14,Descontinuado,BOT
20110,48279,-,INTENSE BASE LIQ SUPFIX 40 25ml V3,1,Descontinuado,BOT
20110,48285,-,NSPA SAB LIQ CPO AMEI 200ml V3,5,Descontinuado,BOT
20110,48347,59494,DEM ELYSEE EDP BLANC 4ml V2,0,Descontinuado,BOT
20110,48350,56922,DEM ELYSEE EDP NUIT 4ml V2,0,Descontinuado,BOT
20110,48362,-,MALBEC DES COL 50ml V4,16,Descontinuado,BOT
20110,48363,59585,MALBEC DES COL 100ml PRM V4,0,Descontinuado,BOT
20110,48367,-,ZAAD DES ANTIT AER MONDO 75g V3,4,Descontinuado,BOT
20110,48485,-,NSPA CACHEPO VERMELHO PU/PES,10,Descontinuado,BOT
20110,48545,49890,CBEM LOC DES HID CPO NUVEM 200ml V2,0,Descontinuado,BOT
20110,48546,51146,CBEM DES ROLL ON NUVEM 55ml V2,0,Descontinuado,BOT
20110,48547,49884,CBEM LOC DES HID CPO L/MEL 400ml V7,1,Descontinuado,BOT
20110,48560,-,FLORATTA DES BDY SPR MY BLUE 100ml,1,Descontinuado,BOT
20110,48614,55427,CBEM CREM HID MAO DELEITE 50g V2,0,Descontinuado,BOT
20110,48615,-,CBEM LOC DES HID CPO L/MEL 200ml V2,1,Descontinuado,BOT
20110,48619,49887,REF CBEM LOC HID DES CPO NUVEM 400ml V2,2,Descontinuado,BOT
20110,48621,52507,FLORATTA EDP FLEUR D ECLIPSE 75ml,3,Descontinuado,BOT
20110,48622,-,FLORATTA EDP FLEUR D ECLIPSE 10ml PRM,1,Descontinuado,BOT
20110,48628,49888,CBEM LOC DES HID CPO NUVEM 400ml V2,0,Descontinuado,BOT
20110,48632,-,DREAM DES COL SPLSH AMOR NO AR 350ml V2,0,Descontinuado,BOT
20110,48635,48313,FLORATTA DES COL ROSE 75ml V3,10,Descontinuado,BOT
