PDV,SKU,SKU_PARA,DESCRIÇÃO,ESTOQUE ATUAL,FASES DO PRODUTO,MARCA
21181,1004,52493,FLORATTA DES COL MY BLUE 75ml,14,Descontinuado,BOT
21181,12084,-,ESTJ EGEO DOLCE NAM/22,0,Descontinuado,BOT
21181,1657,57737,DEM NSPA DES COL BDY SPLSH M/RUBY 4ml,0,Descontinuado,BOT
21181,1676,87051,NSPA OL MULTIF AMEIXA 85ml,0,Descontinuado,BOT
21181,1680,87050,NSPA OL MULTIF AMEIXA NEGRA 85ml,1,Descontinuado,BOT
21181,19685,53518,ELYSEE EDP 50ml,0,Descontinuado,BOT
21181,22023,-,INTENSE DES COL OOPSS 50ml,2,Descontinuado,BOT
21181,23743,88212,DEM FLAC ELYSEE EDP 4ml VE,0,Descontinuado,BOT
21181,25458,48310,FLORATTA DES COL BLUE 75ml,54,Descontinuado,BOT
21181,25682,-,MAKE B NUTRIDETOX C NOTURNO SKIN 2x15g,3,Descontinuado,BOT
21181,27856,53427,MAKE B DELINEADOR LIQ P/OLHOS PRETO,1,Descontinuado,BOT
21181,27861,55505,MAKE B LAP P/OLH GEL ULTRABLACK,0,Descontinuado,BOT
21181,29226,85796,ELYSEE CREM HID DES CPO ACETINADO 250g,10,Descontinuado,BOT
21181,30187,-,MAXI PRESENTE INST 2021 UNITARIO,1,Descontinuado,BOT
21181,30192,54101,MALBEC DES COL X 100ml,13,Descontinuado,BOT
21181,3220,-,OUI EDP FLEURS ETERN LA JONQUILLE 75ml,0,Descontinuado,BOT
21181,36486,58528,ESTJ FLORATTA BLUE REG/22,0,Descontinuado,BOT
21181,40058,-,REF CELEBRE DES BDY SPR FORCA 100ml,4,Descontinuado,BOT
21181,40088,-,MAKE B PINCEL APLICAR SOMBRA,0,Descontinuado,BOT
21181,43939,-,MATCH ESCV PARA DESEMBARACAR ABS,1,Descontinuado,BOT
21181,43951,-,SOPHIE ESCV DESEMBARACO ABS,1,Descontinuado,BOT
21181,4472,-,BOTIK GEL SEC P/ACNE ACID MAND/SALIC 15g,3,Descontinuado,BOT
21181,4473,87491,BOTIK GEL LIMP FAC MCLR AC MAND/SAL 150g,12,Descontinuado,BOT
21181,44764,-,SOPHIE CJ PINC C/2 UN,1,Descontinuado,BOT
21181,4480,87484,BOTIK ACQ GEL HID FAC ANTIS AC/POLIG 50g,14,Descontinuado,BOT
21181,44865,56841,BOTI BANHEIRINHA TRANSP PS,3,Descontinuado,BOT
21181,4539,87482,BOTIK CR FAC FIRMADOR AC/HIAL 40g V2,1,Descontinuado,BOT
21181,45551,-,MAKE B TAPETE LIMP PINCEIS SILICONE,1,Descontinuado,BOT
21181,45957,-,BOTI BABY FIDO NECESS AMARELA PES,1,Descontinuado,BOT
21181,46467,-,CBEM NECESS BRCA BOA NOITE S/A PES,0,Descontinuado,BOT
21181,46620,-,LILY CLUTCH PU,1,Descontinuado,BOT
21181,46948,-,ARBO SHW GEL CAB/CPO 75g,7,Descontinuado,BOT
21181,47235,50395,BOTI SUN PROT SOL CPO FPS 30 200g,1,Descontinuado,BOT
21181,47412,-,INTENSE NECESSAIRE PU S/ALC,0,Descontinuado,BOT
21181,47552,88022,BOTICA 214 EDP FOUG AROM VER/FIRENZ 90ml,6,Descontinuado,BOT
21181,47594,47963,BOTI SUN PROT CPO FPS 50 200g,0,Descontinuado,BOT
21181,47630,88019,BOTICA 214 EDP DARK MINT 90ml V2,0,Descontinuado,BOT
21181,47635,-,BOTICA 214 CR AC DES HID CPO V/FIR 200g,0,Descontinuado,BOT
21181,47638,-,MATCH COND PROT DA COR 250ml,2,Descontinuado,BOT
21181,47782,-,BOTI BABY COL NAN/NEN 100ml,1,Descontinuado,BOT
21181,47912,-,MATCH SHAMP RESP/CACH 250ml V2,1,Descontinuado,BOT
21181,47951,58348,ZAAD EDP MONDO 95ml V3,3,Descontinuado,BOT
21181,47974,52757,CBEM SAB LIQ INT NUVEM 200ml,1,Descontinuado,BOT
21181,48020,57675,NSPA OLEO ACUC ESF CPO AMEI 200g V3,0,Descontinuado,BOT
21181,48022,52616,NSPA COND CVR 300ml V2,1,Descontinuado,BOT
21181,48100,59193,CBEM COND FEIRA BANANA 170ml,2,Descontinuado,BOT
21181,48130,84387,MALBEC DES COL 100ml V5,9,Descontinuado,BOT
21181,48136,48307,FLORATTA DES COL F/SECRET 75ml V2,105,Descontinuado,BOT
21181,48144,85606,INSENSATEZ DES COL 100ml V3,28,Descontinuado,BOT
21181,48151,-,MATCH AMP CAP SCIENCE RECONS 15ml,1,Descontinuado,BOT
21181,48200,59029,MALBEC CR P/BARB SENSIT CLUB 100g,7,Descontinuado,BOT
21181,48201,59024,MALBEC BALM POS BARBA SENSIT CLUB 100g,3,Descontinuado,BOT
21181,48253,-,REF NSPA LOC DES HID CPO F/AMEI 400ml V2,5,Descontinuado,BOT
21181,48255,-,NSPA LOC DES HID CPO F/AMEI 200ml V5,1,Descontinuado,BOT
21181,48256,-,NSPA LOC DES HID CPO CVR 400ml V4,2,Descontinuado,BOT
21181,48269,-,INTENSE BASE LIQ SUPFIX 60 25ml V3,1,Descontinuado,BOT
21181,48270,-,INTENSE BASE LIQ SUPFIX 75 25ml V3,1,Descontinuado,BOT
21181,48272,-,INTENSE BASE LIQ SUPFIX 30 25ml V3,1,Descontinuado,BOT
21181,48274,-,INTENSE BASE LIQ SUPFIX 10 25ml V3,3,Descontinuado,BOT
21181,48275,-,INTENSE BASE LIQ SUPFIX 50 25ml V3,5,Descontinuado,BOT
21181,48277,-,INTENSE BASE LIQ SUPFIX 15 25ml V3,1,Descontinuado,BOT
21181,48278,-,INTENSE BASE LIQ SUPFIX 25 25ml V3,1,Descontinuado,BOT
21181,48279,-,INTENSE BASE LIQ SUPFIX 40 25ml V3,3,Descontinuado,BOT
21181,48283,-,NSPA SAB LIQ CPO AMEI/NEG 200ml V2,11,Descontinuado,BOT
21181,48285,-,NSPA SAB LIQ CPO AMEI 200ml V3,0,Descontinuado,BOT
21181,48347,59494,DEM ELYSEE EDP BLANC 4ml V2,0,Descontinuado,BOT
21181,48350,56922,DEM ELYSEE EDP NUIT 4ml V2,0,Descontinuado,BOT
21181,48362,-,MALBEC DES COL 50ml V4,0,Descontinuado,BOT
21181,48363,59585,MALBEC DES COL 100ml PRM V4,0,Descontinuado,BOT
21181,48485,-,NSPA CACHEPO VERMELHO PU/PES,4,Descontinuado,BOT
21181,48491,-,MALBEC SHW GEL CAB/CPO BLEU 200g,1,Descontinuado,BOT
21181,48545,49890,CBEM LOC DES HID CPO NUVEM 200ml V2,0,Descontinuado,BOT
21181,48546,51146,CBEM DES ROLL ON NUVEM 55ml V2,9,Descontinuado,BOT
21181,48547,49884,CBEM LOC DES HID CPO L/MEL 400ml V7,2,Descontinuado,BOT
21181,48560,-,FLORATTA DES BDY SPR MY BLUE 100ml,18,Descontinuado,BOT
21181,48614,55427,CBEM CREM HID MAO DELEITE 50g V2,2,Descontinuado,BOT
21181,48619,49887,REF CBEM LOC HID DES CPO NUVEM 400ml V2,0,Descontinuado,BOT
21181,48621,52507,FLORATTA EDP FLEUR D ECLIPSE 75ml,3,Descontinuado,BOT
21181,48628,49888,CBEM LOC DES HID CPO NUVEM 400ml V2,0,Descontinuado,BOT
21181,48632,-,DREAM DES COL SPLSH AMOR NO AR 350ml V2,0,Descontinuado,BOT
21181,48635,48313,FLORATTA DES COL ROSE 75ml V3,0,Descontinuado,BOT
21181,48654,-,FLORATTA DES ANTIT AER BLUE 75g V10,2,Descontinuado,BOT
21181,48675,59516,REF NSPA LOC DES H CPO AMEI/NEG 400ml V2,0,Descontinuado,BOT
21181,48676,59517,REF NSPA LOC DES HID CPO AMEI 400ml V2,0,Descontinuado,BOT
21181,48677,-,REF NSPA SAB LIQ MAO AMEI 400ml V2,8,Descontinuado,BOT
21181,48701,-,EGEO DES COL BEAT 90ml V2,13,Descontinuado,BOT
21181,48723,-,CAPRICHO DES COL BE MYSELF 50ml V2,2,Descontinuado,BOT
21181,48732,-,CBEM ALCOOL GEL R/ALG 30g V2,3,Descontinuado,BOT
21181,48736,49048,CBEM CR HID MAO NUVEM 50g V3,2,Descontinuado,BOT
21181,48742,51161,CBEM DES ANT AER R/ALG 75g/125ml V2,1,Descontinuado,BOT
21181,48743,57079,DR BOTICA SHAMP POC ESPUMA 200ml V2,0,Descontinuado,BOT
21181,48772,-,NSPA LOC HID DES CPO L/PATCH 400ml V2,1,Descontinuado,BOT
21181,48776,51217,QUASAR GEL POS BARBA 110g V7,0,Descontinuado,BOT
21181,48787,-,MALBEC DES COL SPRT 100ml V3,1,Descontinuado,BOT
21181,48962,-,CBEM SHAMP LISO PERF 250ml V3,2,Descontinuado,BOT
21181,48964,-,CBEM ALCOOL GEL L/MEL 30g V2,4,Descontinuado,BOT
21181,48990,-,INTENSE DES COL GLOS 50ml V2,6,Descontinuado,BOT
21181,49000,-,NSPA OL DES HID CPO QUINOA 200ml V3,2,Descontinuado,BOT
21181,49006,-,CBEM SAB LIQ MAO ANTBAC NUVEM 400ml V2,1,Descontinuado,BOT
21181,49022,-,EGEO DES ANTIT AER CHOC 75g V3,4,Descontinuado,BOT
21181,49023,-,DREAM LOC DES HID CPO CEU/BAUN 200ml V2,0,Descontinuado,BOT
21181,49031,-,MALBEC DES COL CLUB 100ml V3,2,Descontinuado,BOT
21181,49032,-,REF FLORATTA DES B/SPR ROSE 100ml PCK V5,2,Descontinuado,BOT
21181,49051,55426,CBEM CR HID MAO R/ALG 50g V4,0,Descontinuado,BOT
21181,49089,59583,MATCH SHAMP NUTR REGENERADORA 300ml,3,Descontinuado,BOT
21181,49090,59582,MATCH COND NUTR REGENERADORA 280ml,0,Descontinuado,BOT
21181,49092,59580,MATCH OL BIF NUTR REGENERADORA 90ml,0,Descontinuado,BOT
21181,49121,-,BOTI CARTCH COMB PERF NAM/22,4,Descontinuado,BOT
21181,49126,52638,MAKE B MASC CILIO 4K PANORAMIC 10g,1,Descontinuado,BOT
21181,49387,59035,MALBEC SHAMP TRAT ANTICASPA CLUB 250ml,11,Descontinuado,BOT
21181,49388,59033,MALBEC SHAMP ESF ANTICASPA CLUB 150m,1,Descontinuado,BOT
21181,49389,50213,MALBEC POMAD MODEL CAP ANTICASP CLUB 85g,0,Descontinuado,BOT
21181,49402,56804,MATCH MASC CAP SCIENCE RECONS 250g,0,Descontinuado,BOT
21181,49881,85124,CBEM LOC DES HID CPO DELEITE V2 400ml,0,Descontinuado,BOT
21181,49882,85543,CBEM LOC DES HID CPO DELEITE V2 200ml,0,Descontinuado,BOT
21181,49883,85542,REF CBEM LOC DES HID CP DELEITE V2 350ml,7,Descontinuado,BOT
21181,49917,-,SOPHIE PANTERA NEGRA PENT GARFO ABS,2,Descontinuado,BOT
21181,49919,-,BOTI GARRAFA AGUA RPET,0,Descontinuado,BOT
21181,49924,-,INTENSE TOALHINHAS DE ALG RECICLAVEL,1,Descontinuado,BOT
21181,49925,-,NSPA BAS P/ SOLIDOS PP,2,Descontinuado,BOT
21181,49936,53513,CBEM SAB BARR CPO SHOW DE BNH 4x80g,1,Descontinuado,BOT
21181,49955,-,REF NSPA LOC DES H CPO L/PATCH 400ml V2,11,Descontinuado,BOT
21181,49964,-,NSPA CREM MASSAGEM ORQ NOIRE 200g,1,Descontinuado,BOT
21181,49973,58373,FLORATTA DES COL RED BLOSSOM 75ml,6,Descontinuado,BOT
21181,49992,58521,CBEM MASC CAP HIDRATACAO NUVEM 250ml,1,Descontinuado,BOT
21181,50026,-,FLORATTA DES ANTIT AEROSOL BLUE 250ml,5,Descontinuado,BOT
21181,50119,54231,MALBEC DES COL ULT BLEU 100ml,3,Descontinuado,BOT
21181,50169,48510,LILY CR HID MAO 50g V3,0,Descontinuado,BOT
21181,50187,-,CBEM SAB LIQ CPO BORB SHOW/BNH 150ml,1,Descontinuado,BOT
21181,50193,58968,MALBEC SHAMP ANTIQUEDA CLUB V2 250ml,1,Descontinuado,BOT
21181,50207,59036,MALBEC TON CAP 2/1 CLUB V2 100ml,0,Descontinuado,BOT
21181,50208,59037,MALBEC COND ANTIQUEDA CLUB V2 250ml,0,Descontinuado,BOT
21181,50211,59033,MALBEC SHAMP ESF ANTICASPA CLUB V2 150ml,0,Descontinuado,BOT
21181,50212,59034,MALBEC COND TRAT ANTIC CLUB V2 250ml,0,Descontinuado,BOT
21181,50218,59018,MALBEC CREM HID MULTIF CLUB V2 50ml,4,Descontinuado,BOT
21181,50220,59019,MALBEC LOC DES HID CPO CLUB V2 200ml,0,Descontinuado,BOT
21181,50221,59021,MALBEC SHW GEL CAB/CPO CLUB 250g,5,Descontinuado,BOT
21181,50223,59027,MALBEC ESPUM P/BARB SENSIT CLUB V2 200ml,3,Descontinuado,BOT
21181,50224,59029,MALBEC CR P/ BARB SENSIT CLUB V2 100g,0,Descontinuado,BOT
21181,50225,59024,MALBEC BALM POS BARB SENSIT CLUB V2 100g,0,Descontinuado,BOT
21181,50230,59031,MALBEC SHAMP CAB OLEOSOS CLUB 250ml,2,Descontinuado,BOT
21181,50381,-,"INTENSE BAT GLOSS STICK MARSALA 3,2g",1,Descontinuado,BOT
