PDV,SKU,SKU_PARA,DESCRIÇÃO,ESTOQUE ATUAL,FASES DO PRODUTO,MARCA
20119,1004,52493,FLORATTA DES COL MY BLUE 75ml,12,Descontinuado,BOT
20119,12084,-,ESTJ EGEO DOLCE NAM/22,0,Descontinuado,BOT
20119,1657,57737,DEM NSPA DES COL BDY SPLSH M/RUBY 4ml,0,Descontinuado,BOT
20119,1676,87051,NSPA OL MULTIF AMEIXA 85ml,1,Descontinuado,BOT
20119,1680,87050,NSPA OL MULTIF AMEIXA NEGRA 85ml,3,Descontinuado,BOT
20119,19685,53518,ELYSEE EDP 50ml,0,Descontinuado,BOT
20119,23743,88212,DEM FLAC ELYSEE EDP 4ml VE,0,Descontinuado,BOT
20119,25458,48310,FLORATTA DES COL BLUE 75ml,51,Descontinuado,BOT
20119,25682,-,MAKE B NUTRIDETOX C NOTURNO SKIN 2x15g,1,Descontinuado,BOT
20119,27856,53427,MAKE B DELINEADOR LIQ P/OLHOS PRETO,3,Descontinuado,BOT
20119,27861,55505,MAKE B LAP P/OLH GEL ULTRABLACK,1,Descontinuado,BOT
20119,29226,85796,ELYSEE CREM HID DES CPO ACETINADO 250g,4,Descontinuado,BOT
20119,29528,-,MAKE B SOMB TRIO P/SOBRANC,2,Descontinuado,BOT
20119,30192,54101,MALBEC DES COL X 100ml,21,Descontinuado,BOT
20119,3220,-,OUI EDP FLEURS ETERN LA JONQUILLE 75ml,0,Descontinuado,BOT
20119,36486,58528,ESTJ FLORATTA BLUE REG/22,0,Descontinuado,BOT
20119,40088,-,MAKE B PINCEL APLICAR SOMBRA,1,Descontinuado,BOT
20119,41026,-,FLORATTA DES COL MY BLUE 10ml PRM,2,Descontinuado,BOT
20119,41625,-,MAKE B PINCEL DUPLO OLHOS CHANFRADO,1,Descontinuado,BOT
20119,42223,-,CAPINHA ROSA E ALGODAO EM SILICONE,5,Descontinuado,BOT
20119,43557,-,BOTI NECESS ACREDITE NA BZA ALG S/ALC,1,Descontinuado,BOT
20119,43566,-,MAKE B PINC ESCOVA BASE,2,Descontinuado,BOT
20119,43785,56254,CBEM CAPINHA DELEITE SILICONE,13,Descontinuado,BOT
20119,43932,-,MATCH ESCV P/MODELAR E ALISAR ABS,1,Descontinuado,BOT
20119,43951,-,SOPHIE ESCV DESEMBARACO ABS,1,Descontinuado,BOT
20119,44411,-,MAKE B PINC CONTORNO ANGULAR,2,Descontinuado,BOT
20119,44580,-,MAKE B PINC ESPIRAL P/PELE,3,Descontinuado,BOT
20119,4473,87491,BOTIK GEL LIMP FAC MCLR AC MAND/SAL 150g,0,Descontinuado,BOT
20119,44764,-,SOPHIE CJ PINC C/2 UN,0,Descontinuado,BOT
20119,44779,-,MAKE B CJ PINC GLITTER,1,Descontinuado,BOT
20119,4480,87484,BOTIK ACQ GEL HID FAC ANTIS AC/POLIG 50g,16,Descontinuado,BOT
20119,44805,-,MAKE B NECESS POMPOM LISTRAS PU S/A,1,Descontinuado,BOT
20119,44851,-,MAKE B ESTJ P/SOBRANCELHAS,1,Descontinuado,BOT
20119,44863,-,DR BOTICA MALETA METAL C/A,2,Descontinuado,BOT
20119,44865,56841,BOTI BANHEIRINHA TRANSP PS,0,Descontinuado,BOT
20119,4539,87482,BOTIK CR FAC FIRMADOR AC/HIAL 40g V2,3,Descontinuado,BOT
20119,46467,-,CBEM NECESS BRCA BOA NOITE S/A PES,0,Descontinuado,BOT
20119,46893,-,MATCH NECESSAIRE C/VISOR PES,1,Descontinuado,BOT
20119,46895,-,BOTI MASSAG CPO PP,1,Descontinuado,BOT
20119,47166,-,MEN DES ANTIT CR CLIN ULTRA PROTECT 50g,1,Descontinuado,BOT
20119,47235,50395,BOTI SUN PROT SOL CPO FPS 30 200g,0,Descontinuado,BOT
20119,47412,-,INTENSE NECESSAIRE PU S/ALC,0,Descontinuado,BOT
20119,47552,88022,BOTICA 214 EDP FOUG AROM VER/FIRENZ 90ml,2,Descontinuado,BOT
20119,47594,47963,BOTI SUN PROT CPO FPS 50 200g,0,Descontinuado,BOT
20119,47630,88019,BOTICA 214 EDP DARK MINT 90ml V2,0,Descontinuado,BOT
20119,47635,-,BOTICA 214 CR AC DES HID CPO V/FIR 200g,0,Descontinuado,BOT
20119,47777,-,BOTI BABY SAB LIQ CAB/PES NAN/NEN 200ml,1,Descontinuado,BOT
20119,47782,-,BOTI BABY COL NAN/NEN 100ml,1,Descontinuado,BOT
20119,47809,-,CBEM LOC DES HID CPO NETFLIX 50ml PRM,2,Descontinuado,BOT
20119,47911,51244,QUASAR DES COL 100ml V3,1,Descontinuado,BOT
20119,47912,-,MATCH SHAMP RESP/CACH 250ml V2,1,Descontinuado,BOT
