PDV,SKU,SKU_PARA,DESCRIÇÃO,ESTOQUE ATUAL,FASES DO PRODUTO,MARCA
23491,50381,-,"INTENSE BAT GLOSS STICK MARSALA 3,2g",5,Descontinuado,BOT
23491,50486,-,GLAM DELIN LIQ PRETO 3ml,13,Descontinuado,EUD
23491,50514,-,QDB SRUM ACIDIFICANTE CAP REABILITA 90ml,9,Descontinuado,QDB
23491,50659,-,UOMINI DES ANTIT AER SPIRIT 75g,17,Descontinuado,BOT
23491,50680,88009,MAKE B BAT LIQ MAT C/AC POLIG ULT/BR 5ml,38,Descontinuado,BOT
23491,50762,-,EUD DES COL SENS VELV 100ml,13,Descontinuado,EUD
23491,50820,87773,QUASAR DES COL RUSH V2 100ml,40,Descontinuado,BOT
23491,51082,87767,INSTANCE DES COL F/VERM V2 200ml,28,Descontinuado,EUD
23491,51084,87765,INSTANCE SPR PERF DES COL KAR V2 200ml,94,Descontinuado,EUD
23491,51086,87761,INSTANCE DES COL BDY SPLSH MARAC 200ml,114,Descontinuado,EUD
23491,51099,85316,INSTANCE CR HID MAO FR/VERM V3 30g,0,Descontinuado,EUD
23491,51144,85122,CBEM DES ANTIT ROL L/MEL V7 55ml,0,Descontinuado,BOT
23491,51172,88010,MAKE B BAT LIQ MAT C/AC POLIG D/ROUG 5ml,11,Descontinuado,BOT
23491,51174,88018,MAKE B BAT LIQ MAT C/AC POLIG W/CASH 5ml,36,Descontinuado,BOT
23491,51175,88011,MAKE B BAT LIQ MAT C/AC POLIG EX/ROS 5ml,32,Descontinuado,BOT
23491,51177,88012,MAKE B BAT LIQ MAT C/AC POLIG G/BERR 5ml,10,Descontinuado,BOT
23491,51178,88015,MAKE B BAT LIQ MAT C/AC POLIG DP/ROS 5ml,39,Descontinuado,BOT
23491,51181,88016,MAKE B BAT LIQ MAT C/AC POLIG BR/WIN 5ml,11,Descontinuado,BOT
23491,51182,88017,MAKE B BAT LIQ MAT C/AC POLIG RED/BO 5ml,11,Descontinuado,BOT
23491,51215,-,QUASAR DES ANTIT AER BRAVE V3 75g,5,Descontinuado,BOT
23491,51230,85547,CBEM SAB BARRA SORT 4x80g,0,Descontinuado,BOT
23491,51268,85846,MAKE B BAS LIQ C/ GLYC TX 130 30g,1,Descontinuado,BOT
23491,51269,85864,MAKE B BAS LIQ C/ GLYC TX 210 30g,12,Descontinuado,BOT
23491,51270,85847,MAKE B BAS LIQ C/ GLYCOLIC TX 300 30g,1,Descontinuado,BOT
23491,51271,85848,MAKE B BAS LIQ C/ GLYC TX  190 30g,1,Descontinuado,BOT
23491,51272,85849,MAKE B BAS LIQ C/ GLYCOLIC TX 120 30g,5,Descontinuado,BOT
23491,51273,85850,MAKE B BAS LIQ C/ GLYC TX 260 30g,1,Descontinuado,BOT
23491,51274,85851,MAKE B BAS LIQ C/ GLYC TX 270 30g,10,Descontinuado,BOT
23491,51275,85852,MAKE B BAS LIQ C/ GLYC TX 180 30g,9,Descontinuado,BOT
23491,51276,85853,MAKE B BAS LIQ C/ GLYC TX  230 30g,3,Descontinuado,BOT
23491,51278,85854,MAKE B BAS LIQ C/ GLYC TX 100 30g,1,Descontinuado,BOT
23491,51279,85855,MAKE B BAS LIQ C/ GLYC TX 140 30g,10,Descontinuado,BOT
23491,51280,85856,MAKE B BAS LIQ C/ GLYC TX 220 30g,1,Descontinuado,BOT
23491,51281,85857,MAKE B BAS LIQ C/ GLYCOLIC TX 320 30g,9,Descontinuado,BOT
23491,51282,85858,MAKE B BAS LIQ C/ GLYC TX  330 30G,1,Descontinuado,BOT
23491,51304,-,CLUB 6 DES ANTIT AER INTENSO 75g/125ml,0,Descontinuado,EUD
23491,51399,-,BOTICA 214 EDP FIJ/PAR FOUG/ESP PRM 10ml,1,Descontinuado,BOT
23491,51423,88365,NSPA SAB BARR CPO AMEI 3x90g V4,0,Descontinuado,BOT
23491,51428,87437,GLAM BAT LIQ MATE TINT NUDE ICONICO 4ml,1,Descontinuado,EUD
23491,51430,87444,GLAM BAT LIQ MATE TINT BORDO INTENSO 4ml,0,Descontinuado,EUD
23491,51431,87436,GLAM BAT LIQ MATE TINT ROS/VINTAG 4ml,0,Descontinuado,EUD
23491,51447,87435,GLAM BAT LIQ MATE TINT VERM/RADIANTE 4ml,0,Descontinuado,EUD
23491,51448,48315,FLORATTA DES COL GOLD 75ml V2,181,Descontinuado,BOT
23491,51459,-,"INTENSE BLUSH/ILUM GLOW BY MELISSA 5,5g",2,Descontinuado,BOT
23491,51470,87478,BOTIK GEL LIMP FAC VITAM C 200g,0,Descontinuado,BOT
23491,51473,59564,ESTJ BOTIK VITAMINA C,1,Descontinuado,BOT
23491,51505,-,SIAGE SHAMP REGEN POS QUIMICA 1000ml V2,0,Descontinuado,EUD
23491,51509,-,SCH INSTANCE LOC D H C FR/VER VDA V3 7ml,0,Descontinuado,EUD
23491,51510,-,SCH INSTANCE LOC D H CP KARIT VDA V3 7ml,0,Descontinuado,EUD
23491,51513,-,EUDORA MOUSSE BANHO 150ml V2,0,Descontinuado,EUD
23491,51514,87253,INSTANCE CR HID MAO BAUN V2 30g,20,Descontinuado,EUD
23491,51516,87759,INSTANCE DES COL BAUN V2 200ml,21,Descontinuado,EUD
23491,51533,85317,INSTANCE CR HID MAO KARITE V2 30g,20,Descontinuado,EUD
23491,51755,87223,REF QDB ESPUM LIMP NUTR SKINQ LAR 110ml,24,Descontinuado,QDB
23491,51781,-,NIINA SKIN HID FAC REDUT OLHEIRAS 15g,0,Descontinuado,EUD
23491,51784,-,EUD BABY AGUA COL 100ml V2,0,Descontinuado,EUD
23491,52011,-,NSPA LOC RAD D H CPO AMEI DOUR PRM 100ml,9,Descontinuado,BOT
23491,52031,-,CJ FLAC BOTICOL PORTINAR D/COL ABS 5x1ml,85,Descontinuado,BOT
23491,52060,-,MALBEC DES COL ELEGANT PRM 10ml,2,Descontinuado,BOT
23491,52077,86670,MATCH CR P/PENT CRESPOS CIEN/CURV 450ml,11,Descontinuado,BOT
23491,52081,86667,MATCH LEAV CAP LEVE CIEN/CURV 250ml,0,Descontinuado,BOT
23491,52083,86666,MATCH BOOSTER RECONS CAP CIEN/CURV 90ml,0,Descontinuado,BOT
23491,52193,87927,"INTENSE BAT MATE POP 235 V2 3,8g",0,Descontinuado,BOT
23491,52198,87925,"INTENSE BAT MATE POP 330 V7 3,8g",82,Descontinuado,BOT
23491,52225,88468,NSPA SAB BARR CPO AMEI 90g V6,0,Descontinuado,BOT
23491,52297,-,GLAM FIX GEL SOBRANC INCOLOR 4g,0,Descontinuado,EUD
23491,52353,86555,"SOUL GLOS LAB T/COAT ROSA HOLOF V2 5,2ml",0,Descontinuado,EUD
23491,52354,86611,"SOUL K/M GLOS LAB T/COAT PES/FL V2 5,2ml",0,Descontinuado,EUD
23491,52370,87256,INSTANCE SAB LIQ MAOS BAUN 400ml,0,Descontinuado,EUD
23491,52373,87259,INSTANCE SAB LIQ MAOS KARITE 400ml,0,Descontinuado,EUD
23491,52374,85308,INSTANCE SAB BARRA KARITE 4x80g,69,Descontinuado,EUD
23491,52376,87257,INSTANCE SAB LIQ MAOS FR/VERM 400ml,0,Descontinuado,EUD
23491,52378,85369,INSTANCE SAB BARRA FR/VERM 4x80g,0,Descontinuado,EUD
23491,52379,85306,INSTANCE SAB LIQ INT FR/VERM 180ml,22,Descontinuado,EUD
23491,52381,85312,INSTANCE SAB BARRA CER/AMEND 4x80g,82,Descontinuado,EUD
23491,52382,85311,INSTANCE OL BIF DES H CPO CER/AMEN 200ml,16,Descontinuado,EUD
23491,52383,85318,INSTANCE CR HID MAO CER/AMEND V2 30g,22,Descontinuado,EUD
23491,52406,-,CJ FLAC CLUB 6 DES COL INTENSO 3x1ml,75,Descontinuado,EUD
23491,52421,-,SCH INSTANCE H D CP CER/AMEND VDA V2 7ml,0,Descontinuado,EUD
23491,52591,85797,REF ELYSEE CR DES HID ACET CPO 200g,60,Descontinuado,BOT
23491,52616,-,NSPA COND CVR 300ml V3,19,Descontinuado,BOT
23491,52668,-,LILY CR DES HID CPO 75g,14,Descontinuado,BOT
23491,52684,-,BOTIK GEL HID FORT FAC AC/HIALUR PRM 10g,30,Descontinuado,BOT
23491,52699,87446,GLAM BAT LIQ MATE TINT VINHO SUBLIME 4ml,0,Descontinuado,EUD
23491,52702,-,CBEM COND MELISSA 250ml,16,Descontinuado,BOT
23491,52740,86669,REF MATCH CR PENT CRESP CIEN/CURV 400ml,0,Descontinuado,BOT
23491,52758,85313,INSTANCE SAB BARRA MARACUJA 4x80g,39,Descontinuado,EUD
23491,52905,-,CLUB 6 SHW GEL 4/1 CASS 200g V2,0,Descontinuado,EUD
23491,52969,-,AURIEN DES COL GOLD 100ml V2,0,Descontinuado,EUD
23491,52995,85285,INSTANCE SAB LIQ ESF CPO FR/VERM V2 180g,22,Descontinuado,EUD
23491,53002,-,QDB LEAV CAP RECARREGA 150ml,21,Descontinuado,QDB
23491,53003,-,QDB FLD PROT TERMICO CAP RECARREGA 90ml,21,Descontinuado,QDB
23491,53156,-,INSTANCE CR DES HID CPO LIMA ROSA 400ml,2,Descontinuado,EUD
23491,53193,-,INSTANCE DES ANTIT AER ALGOD/JASM 150ml,13,Descontinuado,EUD
23491,53194,-,INSTANCE DES ROLL ON ALGODAO/JASMIM 55ml,0,Descontinuado,EUD
23491,53196,-,INSTANCE DES ANTIT AER KARITE 150ml,5,Descontinuado,EUD
23491,53197,86042,INSTANCE DES ANTIT CREME KARITE 80g,9,Descontinuado,EUD
23491,53200,55588,QDB MASC CILIO BIG BANG 10g V2,11,Descontinuado,QDB
23491,53281,-,"QDB BAT STCK SEMI MAT VOL BORDOL V3 3,4g",9,Descontinuado,QDB
23491,53336,-,SCH INSTANCE LOC D H CP ALG/JASM VDA 7ml,0,Descontinuado,EUD
23491,53391,86756,NSPA SAB LIQ PERF QUINOA 250ml,8,Descontinuado,BOT
23491,53409,86759,REF NSPA SAB LIQ CPO PERF AMEIXA 200ml,37,Descontinuado,BOT
23491,53410,86758,REF NSPA SAB LIQ CPO PERF AMEI/NEG 200ml,56,Descontinuado,BOT
23491,53411,86754,REF NSPA SAB LIQ CP PERF ORQ/NOIRE 200ml,14,Descontinuado,BOT
23491,53464,-,SIAGE CR PENT POS QUIM RVL/CACH V3 270ml,1,Descontinuado,EUD
23491,53467,-,SIAGE COND REMOVE OL V3 200ml,31,Descontinuado,EUD
23491,53469,-,SIAGE CREM PENT RVL/CACH V3 500g,0,Descontinuado,EUD
23491,53472,-,SIAGE SPR REVIT RVL/CACH V3 100ml,0,Descontinuado,EUD
23491,53483,-,SOPHIE PLT MULTIF DISNEY WISH,7,Descontinuado,BOT
23491,53522,-,SIAGE CC CRM CAP RECONST/FIOS V3 100ml,28,Descontinuado,EUD
23491,53525,-,SIAGE OL CAP RECONST/FIOS V3 60ml,2,Descontinuado,EUD
23491,53761,87017,EUD EDP GOLDEN 75ml,116,Descontinuado,EUD
23491,53762,-,EUD PINCEL CORRETIVO V2,0,Descontinuado,EUD
23491,53763,-,EUD PINCEL BLUSH V2,0,Descontinuado,EUD
23491,53774,-,EUD PINCEL PO V2,0,Descontinuado,EUD
23491,53777,-,EUD MALET MAQUIAGEM PU,5,Descontinuado,EUD
23491,53840,-,EUD DES COL VELVET CONFIDENT 100ml,3,Descontinuado,EUD
23491,53967,59196,CBEM MASC CAP SCH FEIRA BANANA 30ml,6,Descontinuado,BOT
23491,53971,59198,CBEM MASC CAP SCH FEIRA PASTA ABAC 30ml,6,Descontinuado,BOT
23491,54078,85006,"SOUL GLOSS LAB TOP COAT INCOLOR V2 5,2ml",0,Descontinuado,EUD
23491,54152,-,MALBEC DES COL ICON PRM 10ml,53,Descontinuado,BOT
23491,54197,86154,ESTJ BOTIK ACIDO HIALURONICO,9,Descontinuado,BOT
23491,54298,86750,EUD CR DES HID CPO GOLDEN 250g,4,Descontinuado,EUD
23491,54309,-,SOUL BAT DESCOMPLIC VERM/DESCOMPL V2 4g,0,Descontinuado,EUD
23491,54310,-,SOUL BAT DESCOMPLIC CARAM SUTIL V2 4g,0,Descontinuado,EUD
23491,54461,-,ZAAD EDP VENTURE PRM 10ml,94,Descontinuado,BOT
23491,54513,-,"NIINA SCRT LAPIS SOBRANC 3/1 CL 1,1g",1,Descontinuado,EUD
23491,54514,-,"NIINA SCRT LAPIS SOBRANC 3/1 MED 1,1g",8,Descontinuado,EUD
23491,54515,-,"NIINA SCRT LAPIS SOBRANC 3/1 ESC 1,1g",0,Descontinuado,EUD
23491,54774,-,CJ FLAC LYRA DES COL JOY VDA 3x1ml,0,Descontinuado,EUD
23491,55170,-,CBEM LOC DES HID CP FEIR BANANA PRM 50ml,14,Descontinuado,BOT
23491,55239,-,"QDB LAP OLH BEGETE V4 1,2g",0,Descontinuado,QDB
23491,55364,-,LILY EDP GARDENIA PRM 10ml,5,Descontinuado,BOT
23491,55408,-,BOTIK CR N FIR ROST/PESC RES/SIL PRM 10g,188,Descontinuado,BOT
23491,5545,-,VOLPE DES COL MASTER 100ml,22,Descontinuado,EUD
23491,55487,86804,NIINA SKIN CREM SORBET FACIAL FIRM 80g,0,Descontinuado,EUD
23491,55609,-,CASA 214 SPR AROMAT GARD/IMPER PRM 10ml,20,Descontinuado,BOT
23491,55648,-,MEN DES COL NBA 100ml,82,Descontinuado,BOT
23491,55658,-,FLORATTA DES COL ROMANC/VERAO PRM 10ml,20,Descontinuado,BOT
23491,55659,58372,FLORATTA DES COL ROMANC/VERAO 75ml,132,Descontinuado,BOT
23491,55800,-,"GLAM PALETTE SOMBRAS METALS 5,85g",0,Descontinuado,EUD
23491,55801,-,GLAM BLUSH BRNZ COMP GRADIENT METALS 7g,4,Descontinuado,EUD
23491,55961,-,"GLAM BAL PREENCH DUO/CLIN V2 4,5ml",0,Descontinuado,EUD
23491,56045,-,QDB KIT PINCEIS MAQ,0,Descontinuado,QDB
23491,56140,-,ESTJ FLORATTA BLUE MAES/24,0,Descontinuado,BOT
23491,56141,-,ESTJ LILY LEAU DE MAES/24,0,Descontinuado,BOT
23491,56142,-,ESTJ LILY MAES/24,0,Descontinuado,BOT
23491,56186,84739,MATCH SHAMP NUTRICAO PROFUNDA 50ml,18,Descontinuado,BOT
23491,56188,84744,MATCH MASC CAP NUTRICAO PROFUNDA 70g,14,Descontinuado,BOT
23491,56257,-,"INTENSE GLOS LAB DEL/CHOCOLAT ROSA 5,5ml",15,Descontinuado,BOT
23491,56276,52155,"INTENSE BAT CREM 120 PRM 3,8g",0,Descontinuado,BOT
23491,56322,-,"QDB BALM LAB HOGWARTS BOL/CALDEIRAO 3,2g",8,Descontinuado,QDB
23491,56365,-,EUD K/M DES COL DELICIOUS 50ml,0,Descontinuado,EUD
23491,56404,-,COFFEE LOC DES HID CPO WOM ADDICT 200ml,14,Descontinuado,BOT
23491,56406,-,COFFEE DES COL WOMAN ADDICTIVE PRM 10ml,12,Descontinuado,BOT
23491,56407,-,COFFEE DES COL MAN ADDICTIVE PRM 10ml,18,Descontinuado,BOT
23491,56417,84878,"GLAM BAT LIQ DUO/CLIN CAN/SUBLIM V2 3,5g",0,Descontinuado,EUD
23491,56419,84881,"GLAM BAT LIQ DUO/CLIN ROSADO/ESS V2 3,5g",0,Descontinuado,EUD
23491,56421,84879,"GLAM BAT LIQ DUO/CLIN MAG/ENIG V2 3,5g",2,Descontinuado,EUD
23491,56422,84880,"GLAM BAT LIQ DUO/CLIN MASC/IRRES V2 3,5g",0,Descontinuado,EUD
23491,56423,84882,"GLAM BAT LIQ DUO/CLIN VERM/MAGNF V2 3,5g",0,Descontinuado,EUD
23491,56572,85268,EUD EDP ROSE 75ml,107,Descontinuado,EUD
23491,56617,-,ESTJ DIVA ESPLENDIDA NAM/24,0,Descontinuado,EUD
23491,56623,84946,SOUL MASC CILIO TURBO V2 10g,25,Descontinuado,EUD
23491,56648,-,ESTJ GLAM,1,Descontinuado,EUD
23491,56754,48285,NSPA SAB LIQ CPO AMEI V4 200ml,4,Descontinuado,BOT
23491,56764,-,"EGEO CANETA DES SLD PERF E.JOY 1,1g",1,Descontinuado,BOT
23491,56767,-,EUD PINC ESPECIAL MAQ ALUM,0,Descontinuado,EUD
23491,56810,88007,MATCH COND SCIENCE CRESCIMENTO V2 280ml,3,Descontinuado,BOT
23491,56956,87477,QDB BAT LIQ CR DOS SONHOS VERMELITE 4ml,19,Descontinuado,QDB
23491,56957,87605,QDB BAT LIQ CREM DOS SONHOS ROSITE 4ml,5,Descontinuado,QDB
23491,56958,87606,QDB BAT LIQ CREM DOS SONHOS ROXITE 4ml,5,Descontinuado,QDB
23491,56959,87476,QDB BAT LIQ CREM DOS SONHOS MARRONZ 4ml,9,Descontinuado,QDB
23491,57232,-,ESTJ PULSE ACTION PAIS/24,0,Descontinuado,EUD
23491,57360,-,MATCH MASC C SCIEN PRE/POS QUIM PRM 50ml,9,Descontinuado,BOT
23491,57368,-,SOPHIE NEXT LOC HID DIVERT2 MEM 200ml,11,Descontinuado,BOT
23491,57390,86751,EUD CREM DES HID CPO ROSE 250g,21,Descontinuado,EUD
23491,57477,-,SOPHIE NEXT DES ROLL DIVERT2 MEMR 55ml,14,Descontinuado,BOT
23491,57489,85845,NIINA SKIN GEL LIMPEZA FACIAL 300g,0,Descontinuado,EUD
23491,57537,-,LILY GELEIA ILUM DES HID CPO 75g,3,Descontinuado,BOT
23491,57568,-,DEM EUD K/M DES COL LOVELY V2 4ml,0,Descontinuado,EUD
23491,57743,-,CJ SCH BOT SUN A/F PR FAC C1/C2/C3 3x5ml,0,Descontinuado,BOT
23491,57744,-,CJ SCH BOT SUN A/F PR FAC C3/C4/C5 3x5ml,0,Descontinuado,BOT
23491,57837,-,NSPA LOC DES AVEL CPO CER/ROUGE PRM 50ml,133,Descontinuado,BOT
23491,58025,87766,INSTANCE SPR D/COL PERF AME/PR V2 200ml,0,Descontinuado,EUD
23491,58123,-,BOTICARIO NECESSAIRE NYLON,0,Descontinuado,BOT
23491,58237,-,CBEM LOC DES HID CPO ILUM NUV/ALEG 150ml,14,Descontinuado,BOT
23491,58238,-,CBEM SAB LIQ CPO NUV/ALEGRIA 150ml,65,Descontinuado,BOT
23491,58244,-,LINDA CREM DES HID CPO MAES/24 75ml,1,Descontinuado,BOT
23491,58275,-,QDB EDP SEMPRE DESOBEDIENTE 100ml,15,Descontinuado,QDB
23491,58315,-,BOTICA 214 LOC D H CP AFR/SU FL/FR 200g,22,Descontinuado,BOT
23491,58331,84926,SOUL LAPIS RETR TURBO PRETA 300mg,9,Descontinuado,EUD
23491,58332,84928,SOUL LAPIS RETR TURBO MARROM 300mg,1,Descontinuado,EUD
23491,58355,-,SOUL MASC CILIOS TURBO ULTR/RESIST 10g,2,Descontinuado,EUD
23491,58403,-,SCH LA PIEL LOC DES HID CPO BIOSENS 7ml,0,Descontinuado,EUD
23491,58444,-,ESTJ COFFEE WOMAN SEDUCTION NAT/24,0,Descontinuado,BOT
23491,58484,-,ESTJ MEN BARBA PAIS/24,15,Descontinuado,BOT
23491,58511,-,DR BOTICA BONECO PELUCIA PES V2,0,Descontinuado,BOT
23491,58533,-,QUASAR DES COL DEEP BLUE PRM 10ml,16,Descontinuado,BOT
23491,58664,-,ESTJ EUD GOLDEN EDP NAT/24,31,Descontinuado,EUD
23491,58674,-,ESTJ SOUL NAT/24,0,Descontinuado,EUD
23491,58685,-,DEM OUI EDP LOR/MEDITER MASC 5ml,0,Descontinuado,BOT
23491,58741,-,INSTANCE FONDUE HID CPO AME/PR RPK 180ml,9,Descontinuado,EUD
23491,58838,85396,INSTANCE CR PERF MAOS AMEI/PRAL RPCK 30g,21,Descontinuado,EUD
23491,58841,85395,INSTAN SAB VEG PERF BAR AME/PR RPK 4x80g,50,Descontinuado,EUD
23491,58848,-,CJ FLAC CLUB 6 DES COL SPOTLIGHT 3x1ml,0,Descontinuado,EUD
23491,58924,-,EGEO DES COL BANANA PRM 10ml,54,Descontinuado,BOT
