PDV,SKU,DESCRIÇÃO,MARCA,CURVA,ESTOQUE_ATUAL
24600,47637,MATCH SHAMP MATIZ PROT/LOIROS 250ml,BOT,C,2
24600,47638,MATCH COND PROT DA COR 250ml,BOT,E,1
24600,47639,MATCH COND PROT/LOIROS 250ml,BOT,C,3
24600,47729,BOTIK MASSAG LIMP FAC QUARTZO,BOT,C,1
24600,47779,BOTI BABY LOC HID CPO NAN/NEN 150ml,BOT,C,2
24600,47803,CBEM AROMAT DE AMB NETFLIX 60ml,BOT,E,5
24600,47814,INSTANCE DES ROLL ON CHA VDE/ROMA 55ml,EUD,E,0
24600,47851,ARBO DES COL FOREST 100ml,BOT,B,7
24600,47852,ARBO DES SPR FOREST 100ml,BOT,E,3
24600,47881,REF ARBO DES COL FOREST 100ml,BOT,C,10
24600,47905,BOTICOLL ACQUA FRESCA DES COL 100ml V2,BOT,B,5
24600,47908,DREAM DES COL SPLSH VIAG/ENC 200ml V2,BOT,E,0
24600,47917,MATCH CR MODEL RESP/CACH CRESP 290ml V2,BOT,E,1
24600,47920,MATCH MASC CAP RESP/CACH 250g V3,BOT,C,2
24600,47949,THE BLEND EDP 100ml V2,BOT,A,10
24600,47950,ZAAD EDP 95ml V6,BOT,A,22
24600,47960,BOTI SUN PROT CPO SPR ACQ/FL FPS50 180ml,BOT,E,2
24600,47962,BOTI SUN PROT SOL FAC ULT FLD FPS70 40ml,BOT,B,4
24600,47963,BOTI SUN PROT SOL CPO GEL CR FPS50 200g,BOT,C,5
24600,47968,MATCH LEAVE IN 150ml,BOT,C,18
24600,47969,INTENSE SAB LIQ DEMAQ 85ml V2,BOT,E,10
24600,47974,CBEM SAB LIQ INT NUVEM 200ml,BOT,E,2
24600,48015,MAKE B PRIMER FAC HYAL 16ml,BOT,E,2
24600,48058,LILY CR HID DES ACET CPO LOVE 250g V3,BOT,B,1
24600,48059,REF LILY CR H DES ACET CPO LOVE 250g V2,BOT,C,2
24600,48060,LILY CREM DES HID ACET CPO 250g V8,BOT,A,18
24600,48062,REF LILY CR ACET DES HID CPO 250g V2,BOT,A,12
24600,48100,CBEM COND FEIRA BANANA 170ml,BOT,E,0
24600,48130,MALBEC DES COL 100ml V5,BOT,E,4
24600,48133,MALBEC DES COL VERT 100ml V2,BOT,B,0
24600,48136,FLORATTA DES COL F/SECRET 75ml V2,BOT,E,28
24600,48139,COFFEE DES COL WOMAN SEDUC 100ml V5,BOT,A,27
24600,48141,ACCORDES DES COL 80ml V5,BOT,A,30
24600,48142,FLORATTA DES COL CER/FLOR 75ml V4,BOT,B,35
24600,48143,ELYSEE EDP BLANC 50ml V2,BOT,B,8
24600,48144,INSENSATEZ DES COL 100ml V3,BOT,E,18
24600,48145,BOTICOLL ANNI DES COL 100ml V2,BOT,B,17
24600,48146,ELYSEE EDP NUIT 50ml V2,BOT,B,29
24600,48181,LILY OL PERF DES CPO 150ml V11,BOT,B,15
24600,48200,MALBEC CR P/BARB SENSIT CLUB 100g,BOT,E,3
24600,48253,REF NSPA LOC DES HID CPO F/AMEI 400ml V2,BOT,E,2
24600,48271,INTENSE BASE LIQ SUPFIX 20 25ml V3,BOT,C,1
24600,48275,INTENSE BASE LIQ SUPFIX 50 25ml V3,BOT,E,1
24600,48280,NSPA DES COL BDY SPLSH AMEI/NEG 200ml V2,BOT,B,66
24600,48281,NSPA LOC DES HID CPO AMEI/NEG 400ml V3,BOT,A,27
24600,48282,NSPA LOC DES HID CPO AMEI 400ml V6,BOT,A,38
24600,48285,NSPA SAB LIQ CPO AMEI 200ml V3,BOT,C,0
24600,48286,NSPA SAB LIQ MAO AMEI 400ml V2,BOT,C,4
24600,48287,NSPA CR ANTIS MAO FPS 15 QUINOA 75g V2,BOT,C,6
24600,48288,NSPA SHAMP AMEI 300ml V2,BOT,B,5
24600,48290,NSPA DES COL BDY SPLSH AMEI 200ml V2,BOT,B,12
24600,48296,FLORATTA DES COL ROSE BOUQUET 75ml,BOT,E,36
24600,48298,FLORATTA DES COL ROSE BOUQUET PRM 10ml,BOT,E,18
24600,48303,FLORATTA DES COL RED V2 75ml,BOT,A,43
24600,48307,FLORATTA DES COL F/SECRET V3 75ml,BOT,A,43
24600,48310,FLORATTA DES COL BLUE V2 75ml,BOT,A,72
24600,48313,FLORATTA DES COL ROSE V4 75ml,BOT,A,49
24600,48315,FLORATTA DES COL GOLD V3 75ml,BOT,A,23
24600,48352,BOTICOLL ACQUA FRESCA DES COL 200ml V2,BOT,B,6
24600,48361,BOTICOLL ANNI DES COL 200ml V2,BOT,B,null
24600,48365,COFFEE DES COL MAN SEDUC 100ml V4,BOT,B,1
24600,48367,ZAAD DES ANTIT AER MONDO 75g V3,BOT,E,6
24600,48375,ELYSEE CR DES HID ACET CPO BLANC 250g V2,BOT,B,11
24600,48381,MALBEC DES ANTIT ROLL 55ml V9,BOT,B,0
24600,48491,MALBEC SHW GEL CAB/CPO BLEU 200g,BOT,E,1
24600,48508,LILY OL PRODIG ACET MULTIF 50ml,BOT,B,27
24600,48510,LILY CR HID MAO 50g,BOT,B,17
24600,48511,LILY SHAMP ACET 250ml,BOT,B,null
24600,48513,LILY SAB LIQ CPO 250ml,BOT,B,0
24600,48514,LILY COND ACET 250ml,BOT,B,1
24600,48519,DEM FLORATTA DES COL RED 4ml VDA,BOT,E,10
24600,48528,DEM BOTICA 214 EDP DARK MINT 4ml VDA,BOT,E,2
24600,48535,DEM LILY EDP 4ml VDA,BOT,E,8
24600,48560,FLORATTA DES BDY SPR MY BLUE 100ml,BOT,E,9
24600,48562,NSPA CR HID MAO AMEI/NEG 75g V2,BOT,E,2
24600,48573,EGEO DES COL DOLCE COLORS 90ml V2,BOT,B,10
24600,48614,CBEM CREM HID MAO DELEITE 50g V2,BOT,E,0
24600,48621,FLORATTA EDP FLEUR D ECLIPSE 75ml,BOT,E,0
24600,48625,FLORATTA LOC DES HID CPO FL/D ECLIP 200g,BOT,C,5
24600,48634,DREAM DES COL SPLSH AMOR NO AR 200ml V2,BOT,E,0
24600,48635,FLORATTA DES COL ROSE 75ml V3,BOT,E,49
24600,48645,ELYSEE CR HID DES CPO NUIT 250g V2,BOT,B,8
24600,48646,FLORATTA CR DES HID CPO ROSE 200ml V5,BOT,E,null
24600,48653,ELYSEE DES ANTIT AEROSSOL 75g V3,BOT,B,0
24600,48654,FLORATTA DES ANTIT AER BLUE 75g V10,BOT,E,3
24600,48657,EGEO DES ANTIT AEROSSOL DOLCE 75g V9,BOT,C,1
24600,48663,BOTICOLL ANNI DES COL SWEETY 100ml V2,BOT,C,23
24600,48664,BOTICOLL PORTINARI DES COL 100ml V5,BOT,B,14
24600,48672,NSPA LOC DES HID CPO AMEI/NEG 200ml V4,BOT,B,8
24600,48673,NSPA LOC DES HID CPO AMEI 200ml V5,BOT,B,60
24600,48675,REF NSPA LOC DES H CPO AMEI/NEG 400ml V2,BOT,E,1
24600,48676,REF NSPA LOC DES HID CPO AMEI 400ml V2,BOT,E,26
24600,48677,REF NSPA SAB LIQ MAO AMEI 400ml V2,BOT,E,1
24600,48680,REF NSPA LOC FIRM D H CPO QUIN 400ml V2,BOT,B,26
24600,48685,COFFEE LOC HID DES CPO W/SEDUC 200ml V2,BOT,C,13
24600,48687,MEN PROT FAC FPS 30 48ml V4,BOT,E,2
24600,48696,LILY DES ANTIT AEROSSOL 75g V9,BOT,C,15
24600,48701,EGEO DES COL BEAT 90ml V2,BOT,E,4
24600,48744,DR BOTICA COND POC BRILHO 200ml V2,BOT,C,0
24600,48745,DR BOTICA CREM PENT POC TIRA NO150g V2,BOT,B,0
24600,48761,EGEO DES ANTIT AER RED 75g V3,BOT,E,4
24600,48768,NSPA CR HID MAO AMEI 75g V5,BOT,C,14
24600,48770,NSPA COND AMEI 300ml V2,BOT,C,4
24600,48774,NSPA DES ANTIT AEROSOL AMEI 75g V2,BOT,C,2
24600,48779,BOTICOLL PORTINARI DES BDY SPR 100ml V7,BOT,B,14
24600,48780,COFFEE DES ANTIT AER WOMAN SEDUC 75g V4,BOT,C,16
24600,48784,ZAAD DES ANTIT AER 75g V7,BOT,B,1
24600,48785,MALBEC DES BDY SPR 100ml V4 PCK,BOT,A,0
24600,48788,REF BOTICOLL PORTINARI DES B/SP 100ml V6,BOT,C,8
24600,48789,THE BLEND DES ANTIT AER 75g/125ml V3,BOT,C,13
24600,48790,REFIL MALBEC DES BDY SPR REG 100ml PK V5,BOT,B,0
24600,48963,CBEM COND LISO PERF 250ml V3,BOT,E,0
24600,48967,CBEM CREM PENT CACH 200g V3,BOT,E,1
24600,48972,INTENSE BAS LIQ CORRET REB HD C35 24g V2,BOT,C,1
24600,48973,INTENSE BAS LIQ CORRET REB HD C50 24g V2,BOT,E,1
24600,48974,INTENSE BAS LIQ CORRET REB HD C60 24g V2,BOT,E,0
24600,48975,INTENSE BAS LIQ CORRET REB HD C15 24g V2,BOT,E,2
24600,48976,INTENSE BAS LIQ CORRET REB HD C3 24g V2,BOT,E,2
24600,48977,INTENSE BAS LIQ CORRET REB HD C37 24g V2,BOT,E,2
24600,48978,INTENSE BAS LIQ CORRET REB HD C75 24g V2,BOT,E,0
24600,48979,INTENSE BAS LIQ CORRET REB HD C80 24g V2,BOT,E,2
24600,48980,INTENSE BAS LIQ CORRET REB HD C10 24g V2,BOT,E,2
24600,48981,INTENSE BAS LIQ CORRET REB HD C20 24g V2,BOT,C,1
24600,48982,INTENSE BAS LIQ CORRET REB HD C30 24g V2,BOT,E,2
24600,48984,INTENSE BAS LIQ CORRET REB HD C25 24g V2,BOT,C,1
24600,48985,INTENSE BAS LIQ CORRET REB HD C40 24g V2,BOT,C,1
24600,48986,INTENSE BAS LIQ CORRET REB HD C77 24g V2,BOT,E,2
24600,48987,INTENSE BAS LIQ CORRET REB HD C85 24g V2,BOT,E,2
24600,48988,INTENSE BAS LIQ CORRET REB HD C13 24g V2,BOT,E,1
24600,48990,INTENSE DES COL GLOS 50ml V2,BOT,E,12
24600,48992,INTENSE LOC DES HID CPO GLOS 200ml V2,BOT,E,1
24600,48993,NSPA CREM PENT AMEI 150ml V3,BOT,E,4
24600,48994,NSPA MASC CAP QUINOA 200g V3,BOT,C,6
24600,48995,NSPA COND QUINOA 300ml V2,BOT,E,2
24600,48997,NSPA OL DES HID CPO AMEI 200ml V3,BOT,B,50
24600,48998,NSPA OL DES HID CPO F/AMEI 200ml V3,BOT,E,1
24600,48999,NSPA OL DES HID CPO AMEI/NEG 200ml V3,BOT,B,51
24600,49016,ACCORDES DES BDY SPR 100ml V6,BOT,B,7
24600,49022,EGEO DES ANTIT AER CHOC 75g V3,BOT,E,1
24600,49023,DREAM LOC DES HID CPO CEU/BAUN 200ml V2,BOT,E,0
24600,49025,FLORATTA DES BDY SPR ROSE 100ml V8,BOT,B,0
24600,49026,REF ACCORDES DES BDY SPR 100ml V5,BOT,E,1
24600,49039,ZAAD DES COL BDY SPLSH 200ml,BOT,B,6
24600,49048,CBEM CREM HID P/MAOS NUVEM V4 45g,BOT,B,13
24600,49049,CBEM CREM HID P/MAOS BEIJINHO V2 45g,BOT,E,1
24600,49053,REF CBEM CREM HID MAOS NUVEM 40g,BOT,E,5
24600,49054,REF CBEM CREM HID MAOS BEIJINHO 40g,BOT,E,5
24600,49055,REF CBEM CREM HID MAOS DELEITE 40g,BOT,E,5
24600,49089,MATCH SHAMP NUTR REGENERADORA 300ml,BOT,E,8
24600,49091,MATCH MASC CAP NUTR REGENERADORA 250g,BOT,C,7
24600,49092,MATCH OL BIF NUTR REGENERADORA 90ml,BOT,E,6
24600,49093,MATCH AMP CAP PREENCHEDORA 9ml,BOT,C,1
24600,49102,MATCH MASC CAP NUTR REGEN PRM 50ml,BOT,E,9
24600,49139,MATCH LEAVE IN HIDRATACAO ANTIF 150ml,BOT,C,2
24600,49150,MATCH SPR CAP MULTIBENEFICIOS V2 150ml,BOT,C,0
24600,49154,COFFEE DES COL UNIQ WOM FL/GOURM 100ml,BOT,E,0
24600,49193,COFFEE DES COL UNIQ MAN FOUG/OR 100ml,BOT,E,0
24600,49217,NSPA SAB LIQ CPO MORANGO RUBY 200ml,BOT,C,5
24600,49218,MAKE B ESTJ PO COMP HYALURONIC,BOT,E,0
24600,49264,SOPHIE COND 200ml V2,BOT,C,3
24600,49265,SOPHIE SHAMP 200ml V2,BOT,C,1
24600,49288,ESTJ ARBO REG/22,BOT,C,12
24600,49291,ESTJ MALBEC REG/22,BOT,E,3
24600,49353,BOTICA 214 EDP PEON/APRCT 75ml V2,BOT,B,32
24600,49362,MALBEC DES ANTIT AER 75g/125ml V10,BOT,C,1
24600,49378,MATCH FLD SELAD CAP PROT/LOIROS 100ml,BOT,E,2
24600,49379,MATCH ACIDIFICANTE 100ml,BOT,C,2
24600,49388,MALBEC SHAMP ESF ANTICASPA CLUB 150m,BOT,E,2
24600,49390,MALBEC COND TRAT ANTICASPA CLUB 250ml,BOT,E,2
24600,49401,CASA 214 SAB LIQ MULTIF VAN/SUBLIM 400ml,BOT,C,2
24600,49402,MATCH MASC CAP SCIENCE RECONS 250g,BOT,E,1
24600,49403,BOTIK SRUM ALT/POT RETINOL PURO 15ml,BOT,C,1
24600,49680,LILY DES COL LEAU DE LILY SOLEIL 75ml,BOT,B,0
24600,49765,UOMINI DES COL V6 100ml,BOT,A,55
24600,49766,UOMINI DES COL BLACK V6 100ml,BOT,B,40
24600,49812,EGEO DES COL ORIGNL 90ml V2,BOT,A,7
24600,49813,EGEO SHW GEL CPO ORIGNL 200g V2,BOT,C,4
24600,49823,REF CBEM LOC DES H CPO BEIJINHO V2 350ml,BOT,B,1
24600,49824,CBEM LOC DES HID CPO BEIJINHO V2 200ml,BOT,C,0
24600,49878,CBEM LOC DES HID CPO BOA NOITE V2 400ml,BOT,B,12
24600,49879,REF CBEM LOC DES HID CPO BOA NOITE 350ml,BOT,B,16
24600,49880,CBEM LOC DES HID CPO BOA NOITE V2 200ml,BOT,C,32
24600,49883,REF CBEM LOC DES HID CP DELEITE V2 350ml,BOT,E,0
24600,49887,REF CBEM LOC DES HID CPO NUVEM V3 350ml,BOT,B,15
24600,49888,CBEM LOC DES HID CPO NUVEM V3 400ml,BOT,B,16
24600,49890,CBEM LOC DES HID CPO NUVEM V3 200ml,BOT,B,2
24600,49893,CBEM LOC DES HID CPO ROS/ALG V3 400ml,BOT,B,1
24600,49896,CBEM LOC DES HID CPO ROS/ALG V3 200ml,BOT,C,7
24600,49897,CBEM LOC DES HID CPO CER/LIV V2 400ml,BOT,C,8
24600,49898,CBEM LOC DES HID CPO CER/LIV V2 200ml,BOT,B,8
24600,49903,CBEM LOC DES HID CPO PESSEGURA V2 200ml,BOT,C,12
24600,49917,SOPHIE PANTERA NEGRA PENT GARFO ABS,BOT,E,1
24600,49923,MALBEC NECESS CLUB PU,BOT,C,1
24600,49924,INTENSE TOALHINHAS DE ALG RECICLAVEL,BOT,E,1
24600,49932,CBEM LOC DES HID CPO NUVEM PRM 100ml,BOT,E,4
24600,49943,CBEM LOC DES HID CPO PESSEGURA V2 400ml,BOT,C,null
24600,49944,REF CBEM LOC DES H CPO PESSEGUR V2 350ml,BOT,C,13
24600,49945,REF CBEM LOC DES H CPO ROS/ALG V3 350ml,BOT,B,33
24600,49954,NSPA LOC DES HID FIRM QUINOA 400ml V2,BOT,B,6
24600,49957,REF NSPA LOC DES HID CPO ORQ NOIRE 350ml,BOT,B,15
24600,49958,NSPA LOC DES HID CPO ORQ NOIRE 400ml,BOT,B,44
24600,49959,NSPA LOC DES HID CPO ORQ NOIRE 200ml,BOT,B,10
24600,49960,NSPA DES COL BDY SPLSH ORQ NOIRE 200ml,BOT,B,15
24600,49963,NSPA SAB ESF CPO ORQ NOIRE 175ml,BOT,C,17
24600,49964,NSPA CREM MASSAGEM ORQ NOIRE 200g,BOT,E,1
24600,49970,FLORATTA DES COL BDY SPLSH RED 200ml,BOT,B,30
24600,49973,FLORATTA DES COL RED BLOSSOM 75ml,BOT,E,35
24600,49992,CBEM MASC CAP HIDRATACAO NUVEM 250ml,BOT,E,2
24600,50017,LILY SERUM LEAVE CAP ACET 100ml,BOT,E,5
24600,50022,HER CODE EDP 50ml,BOT,A,27
24600,50081,REVISTA REVENDEDOR CICLO 3/22 SSP,BOT,E,5
24600,5009,MA CHERIE DES COL 100ml V6,BOT,B,22
24600,50123,MALBEC DES COL ULTRA BLEU 10ml PRM,BOT,E,0
24600,50125,MALBEC DES BDY SPR ULTRA BLEU 100ml,BOT,B,0
24600,50160,CBEM PAR MEIA ALGODAO,BOT,E,1
24600,50165,MALBEC SHW GEL CAB/CPO 75g,BOT,E,4
24600,50187,CBEM SAB LIQ CPO BORB SHOW/BNH 150ml,BOT,E,12
24600,50192,REF CBEM LOC DES HID CPO SHOW/BNH 350ml,BOT,E,1
24600,50207,MALBEC TON CAP 2/1 CLUB V2 100ml,BOT,E,2
24600,50208,MALBEC COND ANTIQUEDA CLUB V2 250ml,BOT,E,0
24600,50214,MALBEC BALM POS BARBA CLUB V2 100g,BOT,E,8
