PDV,SKU,DESCRIÇÃO,MARCA,CURVA,ESTOQUE_ATUAL
12043,10019,"GLAM BAT MICR/PLAS SCARLET ABSOLUTO 3,3g",EUD,E,0
12043,10020,"GLAM BAT MICR/PLAS NUDE ROSADO 3,3g",EUD,E,0
12043,1004,FLORATTA DES COL MY BLUE 75ml,BOT,E,54
12043,1005,DEM FLORATTA DES COL MY BLUE 4ml,BOT,E,0
12043,10140,"GLAM BAT MICR/PLAS MARSALA SUPREMO 3,3g",EUD,E,0
12043,10282,"GLAM BAT MICR/PLAS VERMELHO RUBY 3,3g",EUD,E,0
12043,10297,"GLAM BAT MICR/PLAS ROSE DELICADO 3,3g",EUD,E,0
12043,1062,NIINA SECRETS DES COL 100ml,EUD,E,0
12043,1063,DEM NIINA SECRETS DES COL 4ml,EUD,E,0
12043,1073,NIINA SECRETS LOC DES HID CPO 200ml,EUD,E,0
12043,1102,FLAC EUD DES COL TECIDOS 3X1ml,EUD,E,0
12043,1113,COMB AROMATER STRESS,BOT,E,0
12043,1114,COMB AROMATER ENERG,BOT,E,0
12043,1116,COMB AROMATER CALMA,BOT,E,0
12043,1124,EMBALAGEM PRESENTEAVEL INSTANCE,EUD,E,0
12043,1125,COMB EGEO DOLCE MAES NANICO,BOT,E,0
12043,1159,GLAM ILUM STCK FAC GOLDEN 5g,EUD,E,0
12043,1160,GLAM BLUSH STCK MALVA 5g,EUD,E,0
12043,1192,GLAM BLUSH STCK GINGER 5g,EUD,E,0
12043,1204,GLAM GEL LIMP DEMAQ SK/PERF 100g,EUD,E,0
12043,12084,ESTJ EGEO DOLCE NAM/22,BOT,E,0
12043,1245,GLAM ESMLT AMEIXA PROFUNDO 7ml,EUD,E,0
12043,1246,GLAM ESMLT AZUL CARBONO 7ml,EUD,E,0
12043,1296,PMPCK THE BLEND DES ANTIT AER 2x75g,BOT,C,0
12043,12961,EUD CR DES HID CPO INDUL 250g,EUD,E,0
12043,12965,EUD CR DES HID CPO RGE 250g V2,EUD,E,0
12043,12967,LA VICT CR ACET DES HID CPO 250g V2,EUD,E,0
12043,1302,PMPCK LILY DES ANTIT AER 2x75g,BOT,B,14
12043,1314,PMPCK ZAAD DES ANTIT AER 2x75g,BOT,C,7
12043,1317,PMPCK MALBEC DES ANTIT AER 2x75g,BOT,B,5
12043,1428,NSPA LOC ANTIOX DES HID CPO M/RUBY 400ml,BOT,B,6
12043,14482,FLAC LILY EDP 4ml VE,BOT,E,0
12043,1454,"GLAM PLT SOMBRA ESSENTIAL 5,85g",EUD,E,0
12043,1478,COMB SIAGE REMOVE OLEOSIDADE SHAMP/COND,EUD,E,0
12043,1521,GLAM PLT MULT RED DIAM COR ELET/PINK 30g,EUD,E,0
12043,1630,NSPA DES COL BDY SPLSH M/RUBY 200ml,BOT,B,22
12043,1634,NSPA GEL ESF CPO MORANGO RUBY 175G,BOT,B,8
12043,1638,COMB SIAGE MEN POMAD/SHAMP FORCA,EUD,E,0
12043,1639,COMB SIAGE MEN POMAD/SHAMP ANTICASPA,EUD,E,0
12043,1640,NSPA LOC ANTIOX DES HID CPO M/RUBY 200ml,BOT,C,1
12043,1641,SIAGE SHAMP HAIR/PLAS 250ml,EUD,E,0
12043,1642,COMB INSTANCE BAUN MINI LOC/SAB,EUD,E,0
12043,1643,COMB EUD SENS VELV CREM/SAB LIQ,EUD,E,0
12043,16438,FLAC GLAMOUR S/B DES COL 4ml VE,BOT,E,1
12043,16439,FLAC ANNI DES COL 4ML VE,BOT,E,0
12043,1644,SIAGE MASC CAP HIALUR HAIR/PLAS 250g,EUD,E,0
12043,1648,CJ SCH SIAGE HAIR/PLAS 3x7ml VDA,EUD,E,0
12043,1650,REF NSPA LOC ANTIOX D H CPO M/RUBY 350ml,BOT,C,18
12043,1652,COMB EUD MISS FLORALE CREM MAOS/LOC CPO,EUD,E,0
12043,1657,DEM NSPA DES COL BDY SPLSH M/RUBY 4ml,BOT,E,0
12043,1675,COMB GLAM REG OLHOS II,EUD,E,0
12043,1676,NSPA OL MULTIF AMEIXA 85ml,BOT,E,1
12043,1680,NSPA OL MULTIF AMEIXA NEGRA 85ml,BOT,E,4
12043,1685,NSPA OL MULTIF ROSE 85ml,BOT,E,2
12043,1697,NSPA OL MULTIF QUINOA 85ml,BOT,E,0
12043,1748,COMB IMENSI PERF E LOC,EUD,E,0
12043,1752,COMB EUD SEDISS CUIDADOS III,EUD,E,0
12043,17552,DEM/V CARBON DES COL 4ml,EUD,E,0
12043,1762,CBEM CARTCH PRES BEIJINHO,BOT,E,0
12043,1763,COMB EUDORA H PERF/AER,EUD,E,0
12043,1768,COMB RUMMO AVENTURA PERF/LOC,EUD,E,0
12043,1769,COMB EUD MISS FLORALE PERF/LOC/CREM MAO,EUD,E,0
12043,1776,COMB CLUB 6 VOYAGE PERF E SHAMP,EUD,E,0
12043,1786,MAKE B BAS LIQ MATE SALICYLIC 150 30g,BOT,C,3
12043,1787,MAKE B BAS LIQ MATE SALICYLIC 120 30g,BOT,E,0
12043,1788,MAKE B BAS LIQ MATE SALICYLIC 100 30g,BOT,E,0
12043,1789,MAKE B BAS LIQ MATE SALICYLIC 220 30g,BOT,C,0
12043,1790,MAKE B BAS LIQ MATE SALICYLIC 190 30g,BOT,C,1
12043,1806,MAKE B BAS LIQ MATE SALICYLIC 180 30g,BOT,C,1
12043,1808,MAKE B BAS LIQ MATE SALICYLIC 200 30g,BOT,C,2
12043,1861,MAKE B BAS LIQ MATE SALICYLIC 320 30g,BOT,E,0
12043,1862,MAKE B BAS LIQ MATE SALICYLIC 290 30g,BOT,E,1
12043,1863,MAKE B BAS LIQ MATE SALICYLIC 330 30g,BOT,E,0
12043,19685,ELYSEE EDP 50ml,BOT,E,0
12043,19734,THATY DES COL BOTICOLL 100ML,BOT,B,40
12043,19814,EUD CR DES HID CPO DLX 250g V4,EUD,E,0
12043,19815,SOUL MASC CILIO VOL BOMB 10g,EUD,E,0
12043,19816,SIAGE SHAMP CICA THERAPY 250ml,EUD,E,0
12043,2094,"INTENSE BAT CREM POP BEGE AMEND 3,6g",BOT,C,1
12043,2100,"INTENSE BAT CREM POP ROSA 3,6g",BOT,C,0
12043,2150,"INTENSE BAT CREM POP MAGENTA 3,6g",BOT,C,0
12043,2186,"INTENSE BAT MATE POP BEGE CAST 4,0g",BOT,C,0
12043,2192,INTENSE BAT MAT INTENSE POP VERM 4g,BOT,C,0
12043,2215,INTENSE BAT MAT INTENSE POP ROS/TELH 4g,BOT,C,0
12043,22248,CECITA DES COL BOTICOLL 100ML,BOT,E,0
12043,22249,FREE DES COL BOTICOLL 100ml V4,BOT,A,134
12043,2239,INTENSE BAS LIQ MATE CAMUFL POP 100 20ml,BOT,E,3
12043,2240,INTENSE BAS LIQ MATE CAMUFL POP 120 20ml,BOT,E,5
12043,2252,INTENSE BAS LIQ MATE CAMUFL POP 140 20ml,BOT,E,3
12043,2256,INTENSE BAS LIQ MATE CAMUFL POP 160 20ml,BOT,C,2
12043,2257,INTENSE BAS LIQ MATE CAMUFL POP 190 20ml,BOT,C,2
12043,2258,INTENSE BAS LIQ MATE CAMUFL POP 210 20ml,BOT,E,2
12043,2259,INTENSE BAS LIQ MATE CAMUFL POP 230 20ml,BOT,E,0
12043,2260,INTENSE BAS LIQ MATE CAMUFL POP 240 20ml,BOT,E,0
12043,2274,INTENSE BAS LIQ MATE CAMUFL POP 260 20ml,BOT,E,4
12043,2276,INTENSE BAS LIQ MATE CAMUFL POP 300 20ml,BOT,E,3
12043,2285,INTENSE BAS LIQ MATE CAMUFL POP 320 20ml,BOT,E,3
12043,2286,INTENSE BAS LIQ MATE CAMUFL POP 330 20ml,BOT,E,3
12043,2290,COMB MAKE B MASC ALONG,BOT,E,0
12043,23291,CARBON ESPUMA BARBEAR TURBO 190g 200ml,EUD,E,0
12043,23743,DEM FLAC ELYSEE EDP 4ml VE,BOT,E,0
12043,24825,FLAC LINDA DES COL 4ml VE,BOT,E,0
12043,24828,FLAC GLAMOUR DES COL 4ml VE,BOT,E,0
12043,2483,"INTENSE LAP P/OLHO POP PRETO 1,1g",BOT,C,1
12043,24832,FLAC THATY DES COL 4ML VE,BOT,E,0
12043,24834,FLAC FREE DES COL 4ML VE,BOT,E,0
12043,2501,MALBEC CAR PRES CLUB,BOT,E,17
12043,25458,FLORATTA DES COL BLUE 75ml,BOT,E,18
12043,25682,MAKE B NUTRIDETOX C NOTURNO SKIN 2x15g,BOT,E,1
12043,2576,COMB EGEO BLUE MINI PAIS,BOT,E,0
12043,2653,CAIXA BAUNILHA G INST 2021,BOT,E,0
12043,2690,COMB EUD VELV CRIST MAES/21,EUD,E,0
12043,2719,COFFEE LATA WOMAN DUO ESTJ,BOT,E,0
12043,27707,BOTICOLL CONNEXION DES COL 100ml V2,BOT,A,32
12043,27858,MAKE B LAP RETR P/OLH PRET PCK,BOT,C,10
12043,27861,MAKE B LAP P/OLH GEL ULTRABLACK,BOT,E,0
12043,2847,COMB EUD VELV CRIST/DIVN LACE MAES/21,EUD,E,0
12043,29046,BOTICOLL CONNEX DES BDY SPR 100ml V6 PCK,BOT,C,0
12043,29226,ELYSEE CREM HID DES CPO ACETINADO 250g,BOT,E,21
12043,29426,DEM CECITA DES COL REG 4ML,BOT,E,0
12043,29807,MAKE B SPR FIX MAQ ROSTO 75ml/40g,BOT,E,1
12043,30013,QDB BASE LIQ LEVANTA TUDO COR 04Q 30ml,QDB,E,0
12043,30178,GLAM ILUM STCK FAC LUMINOUS 5g,EUD,E,0
12043,30181,QDB PO COMP FAC MULTIEF NAPOLITANO 18g,QDB,E,0
12043,30186,CARTAO PRESENTE INST 2021 UNITARIO,BOT,E,1
12043,30190,CART ADESIVOS INST 2021 C/50,BOT,E,0
12043,30192,MALBEC DES COL X 100ml,BOT,E,16
12043,30194,TAG P/SACOLA INST 2021 KIT C/50 UN VD,BOT,E,0
12043,30198,DEM MALBEC DES COL X 4ml,BOT,E,0
12043,30199,SIAGE SHAMP HID MICLR 250ml,EUD,E,0
12043,30201,MALBEC DES COL X 10ml PRM,BOT,E,3
12043,30203,SIAGE MASC CAP HIDRATACAO MICELAR 250g,EUD,E,0
12043,30207,SIAGE LEAV CAP HIDRATACAO MICELAR 100ml,EUD,E,0
12043,30213,CJ SCH SIAGE HIDRATACAO MICLR 3x7ml VDA,EUD,E,0
12043,30226,MATCH MASC CAP SCIENCE CRESC 50ml PRM,BOT,E,1
12043,30247,EGEO DES COL PINA BLAST 90ml,BOT,C,28
12043,30302,SIAGE COND HIDRATACAO MICELAR V2 200ml,EUD,E,0
12043,30340,DEM EGEO DES COL CHERRY BLAST 4ml,BOT,E,0
12043,30363,EGEO DES COL CHERRY BLAST 90ml,BOT,B,0
12043,3220,OUI EDP FLEURS ETERN LA JONQUILLE 75ml,BOT,E,0
12043,3281,SACOLA PP INST 2021 BAUNILHA STD,BOT,E,0
12043,3296,SACOLA P INST 2021 BAUNILHA STD,BOT,E,0
12043,32978,NSPA PANTUFA,BOT,E,1
12043,3300,SACOLA M INST 2021 BAUNILHA STD,BOT,E,0
12043,3311,SACOLA G INST 2021 BAUNILHA STD,BOT,E,0
12043,3323,SACOLA GG INST 2021 BAUNILHA STD,BOT,E,0
12043,3335,SACOLA PP INST 2021 ROSA STD,BOT,E,0
12043,33354,SACOLA PP INST/21 BAUNILHA STD MOD C/300,BOT,E,0
12043,33355,SACOLA PP INST/21 ROSA STD MOD C/300,BOT,E,0
12043,33356,SACOLA PP INST/21 VERDE STD MOD C/300,BOT,E,0
12043,33357,SACOLA P INST/21 BAUNILHA STD MOD C/200,BOT,E,0
12043,33358,SACOLA P INST/21 ROSA STD MOD C/200,BOT,E,0
12043,33360,SACOLA M INST/21 BAUNILHA STD MOD C/200,BOT,E,0
12043,33362,SACOLA M INST/21 ROSA STD MOD C/200,BOT,E,0
12043,33363,SACOLA M INST/21 VERDE STD MOD C/200,BOT,E,0
12043,33364,SACOLA G INST/21 BAUNILHA STD MOD C/100,BOT,E,0
12043,33365,SACOLA G INST/21 ROSA STD MOD C/100,BOT,E,0
