PDV,SKU,DESCRIÇÃO,MARCA,CURVA,ESTOQUE_ATUAL
20048,1004,FLORATTA DES COL MY BLUE 75ml,BOT,E,44
20048,1080,INTENSE GLOS LAB BUBBAL TUT/FRUT 5ml,BOT,E,1
20048,12084,ESTJ EGEO DOLCE NAM/22,BOT,E,0
20048,1296,PMPCK THE BLEND DES ANTIT AER 2x75g,BOT,C,0
20048,12961,EUD CR DES HID CPO INDUL 250g,EUD,E,0
20048,12965,EUD CR DES HID CPO RGE 250g V2,EUD,E,0
20048,12967,LA VICT CR ACET DES HID CPO 250g V2,EUD,E,0
20048,1302,PMPCK LILY DES ANTIT AER 2x75g,BOT,C,8
20048,1314,PMPCK ZAAD DES ANTIT AER 2x75g,BOT,E,10
20048,1317,PMPCK MALBEC DES ANTIT AER 2x75g,BOT,B,32
20048,1428,NSPA LOC ANTIOX DES HID CPO M/RUBY 400ml,BOT,C,0
20048,1630,NSPA DES COL BDY SPLSH M/RUBY 200ml,BOT,E,1
20048,1633,NSPA COND MORANGO RUBY 300ml,BOT,E,3
20048,1634,NSPA GEL ESF CPO MORANGO RUBY 175G,BOT,B,2
20048,1640,NSPA LOC ANTIOX DES HID CPO M/RUBY 200ml,BOT,C,13
20048,1650,REF NSPA LOC ANTIOX D H CPO M/RUBY 350ml,BOT,E,0
20048,1672,NSPA LOC ANTIOX D H CPO M/RUBY 100ml PRM,BOT,E,31
20048,1676,NSPA OL MULTIF AMEIXA 85ml,BOT,E,3
20048,1680,NSPA OL MULTIF AMEIXA NEGRA 85ml,BOT,E,4
20048,1685,NSPA OL MULTIF ROSE 85ml,BOT,E,2
20048,1697,NSPA OL MULTIF QUINOA 85ml,BOT,C,6
20048,1762,CBEM CARTCH PRES BEIJINHO,BOT,E,0
20048,1786,MAKE B BAS LIQ MATE SALICYLIC 150 30g,BOT,E,1
20048,1787,MAKE B BAS LIQ MATE SALICYLIC 120 30g,BOT,E,1
20048,1788,MAKE B BAS LIQ MATE SALICYLIC 100 30g,BOT,E,1
20048,1789,MAKE B BAS LIQ MATE SALICYLIC 220 30g,BOT,C,5
20048,1790,MAKE B BAS LIQ MATE SALICYLIC 190 30g,BOT,C,0
20048,1806,MAKE B BAS LIQ MATE SALICYLIC 180 30g,BOT,E,1
20048,1808,MAKE B BAS LIQ MATE SALICYLIC 200 30g,BOT,E,3
20048,1861,MAKE B BAS LIQ MATE SALICYLIC 320 30g,BOT,E,0
20048,1862,MAKE B BAS LIQ MATE SALICYLIC 290 30g,BOT,E,0
20048,1863,MAKE B BAS LIQ MATE SALICYLIC 330 30g,BOT,E,1
20048,19685,ELYSEE EDP 50ml,BOT,E,0
20048,19734,THATY DES COL BOTICOLL 100ML,BOT,A,21
20048,19814,EUD CR DES HID CPO DLX 250g V4,EUD,E,0
20048,19815,SOUL MASC CILIO VOL BOMB 10g,EUD,E,0
20048,2094,"INTENSE BAT CREM POP BEGE AMEND 3,6g",BOT,C,0
20048,2100,"INTENSE BAT CREM POP ROSA 3,6g",BOT,C,0
20048,2150,"INTENSE BAT CREM POP MAGENTA 3,6g",BOT,C,0
20048,2186,"INTENSE BAT MATE POP BEGE CAST 4,0g",BOT,C,0
20048,2192,INTENSE BAT MAT INTENSE POP VERM 4g,BOT,C,4
20048,2215,INTENSE BAT MAT INTENSE POP ROS/TELH 4g,BOT,C,3
20048,22248,CECITA DES COL BOTICOLL 100ML,BOT,E,6
20048,22249,FREE DES COL BOTICOLL 100ml V4,BOT,A,18
20048,2239,INTENSE BAS LIQ MATE CAMUFL POP 100 20ml,BOT,E,2
20048,2240,INTENSE BAS LIQ MATE CAMUFL POP 120 20ml,BOT,E,2
20048,2252,INTENSE BAS LIQ MATE CAMUFL POP 140 20ml,BOT,E,0
20048,2256,INTENSE BAS LIQ MATE CAMUFL POP 160 20ml,BOT,E,3
